MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
54711.45010000934	3.6483507168476576e-17	9.635455127364654e-19	4.655989659241899e-17	3.527002532900054e-18	2.878445596936104e-17	1.522762119486377e-18	4.0705507063392404e-17	2.1543160009705193e-18	nan	nan	nan	nan	nan	nan
54711.50010000934	3.644704189627617e-17	9.90176297373738e-19	4.651794969454453e-17	3.53430012311805e-18	2.875414469751882e-17	1.5267796917845692e-18	4.06657236032917e-17	2.161782629762556e-18	nan	nan	nan	nan	nan	nan
54711.55010000934	3.641061307021828e-17	1.0458208147559369e-18	4.647604072315917e-17	3.548383666446893e-18	2.872386605614612e-17	1.5345784155805847e-18	4.0625979030339635e-17	2.1759976078483516e-18	nan	nan	nan	nan	nan	nan
54711.600100009346	3.637422065424892e-17	1.1180082878563707e-18	4.643416952756162e-17	3.566859063884631e-18	2.869361916473819e-17	1.544821267908971e-18	4.058627259830094e-17	2.1945684913652197e-18	nan	nan	nan	nan	nan	nan
54711.65010000935	3.6337864612192415e-17	1.1958959704200585e-18	4.639233630868693e-17	3.5874211898511216e-18	2.866340371252867e-17	1.5562177607641435e-18	4.054660546798603e-17	2.215183360785503e-18	nan	nan	nan	nan	nan	nan
54711.70010000935	3.630154490800229e-17	1.2712421882771477e-18	4.635054056419749e-17	3.6079596451361794e-18	2.8633220372844706e-17	1.5675882775759426e-18	4.050697672732959e-17	2.2357355766255025e-18	nan	nan	nan	nan	nan	nan
54711.750100009354	3.6265261505534676e-17	1.338168369767614e-18	4.630878234432706e-17	3.6266345414972766e-18	2.860306800620958e-17	1.5779080838358705e-18	4.046738786880213e-17	2.254402993126902e-18	nan	nan	nan	nan	nan	nan
54711.80010000936	3.622901436874123e-17	1.3926143625419468e-18	4.6267061749543164e-17	3.64192649421008e-18	2.8572948580810346e-17	1.5863346401863998e-18	4.0427837151188036e-17	2.2696968804314985e-18	nan	nan	nan	nan	nan	nan
54711.85010000936	3.6192803461463126e-17	1.4318605541292195e-18	4.62253787798458e-17	3.652668098183354e-18	2.854286018025435e-17	1.5922235415128421e-18	4.038832366242201e-17	2.2804833625741886e-18	nan	nan	nan	nan	nan	nan
54711.90010000936	3.61566287475977e-17	1.4541947900584783e-18	4.6183733887338815e-17	3.658061543360176e-18	2.85128039440183e-17	1.5951358601380754e-18	4.034885022161502e-17	2.2859937008952063e-18	nan	nan	nan	nan	nan	nan
54711.950100009366	3.6120490191029195e-17	1.4587080430730428e-18	4.6142125715710674e-17	3.6576884216596244e-18	2.848277883621428e-17	1.5948419897883492e-18	4.0309415336296546e-17	2.2858261813913678e-18	nan	nan	nan	nan	nan	nan
54712.00010000937	3.608438775558755e-17	1.4451900573857652e-18	4.610055567150667e-17	3.651513330934094e-18	2.845278553016944e-17	1.5913230995981023e-18	4.027001817731631e-17	2.279947225983287e-18	nan	nan	nan	nan	nan	nan
54712.05010000937	3.604832140515513e-17	1.4141064142152777e-18	4.60590227500516e-17	3.639884876532047e-18	2.8422824129472563e-17	1.5847710167665814e-18	4.023066032005985e-17	2.2686904840467466e-18	nan	nan	nan	nan	nan	nan
54712.100100009375	3.601229110366298e-17	1.3666530241218916e-18	4.6017527202514256e-17	3.623532705269206e-18	2.8392893960796515e-17	1.5755877760115185e-18	4.019134035497168e-17	2.2527584536928814e-18	nan	nan	nan	nan	nan	nan
54712.15010000938	3.597629681491857e-17	1.3048992533180145e-18	4.5976069280063446e-17	3.603559545377558e-18	2.8362995438496454e-17	1.5643834720461955e-18	4.0152059442862205e-17	2.2332205915124447e-18	nan	nan	nan	nan	nan	nan
54712.20010000938	3.594033850276494e-17	1.2320456062244327e-18	4.593464853059533e-17	3.581425941919207e-18	2.8333128251806e-17	1.5519688927102458e-18	4.0112816588751077e-17	2.211506628434835e-18	nan	nan	nan	nan	nan	nan
54712.25010000938	3.590441613108447e-17	1.152828645459446e-18	4.589326515504494e-17	3.5589222076889884e-18	2.830329240072517e-17	1.5393429475768877e-18	4.0073611543893206e-17	2.189387401934322e-18	nan	nan	nan	nan	nan	nan
54712.30010000939	3.5868529663757645e-17	1.0740732604939413e-18	4.5851918902243475e-17	3.5381223179919946e-18	2.827348829960911e-17	1.5276673558096428e-18	4.0034446298249286e-17	2.168933353012897e-18	nan	nan	nan	nan	nan	nan
54712.35010000939	3.583267906451329e-17	1.0052307478855894e-18	4.581061002335975e-17	3.521313382322199e-18	2.82437152233363e-17	1.5182260252823572e-18	3.9995318364368454e-17	2.1524410768104355e-18	nan	nan	nan	nan	nan	nan
54712.40010000939	3.579686429734238e-17	9.58306270707131e-19	4.5769338066289907e-17	3.510895080987029e-18	2.821397405241145e-17	1.5123641454408508e-18	3.9956228156825855e-17	2.14231621428239e-18	nan	nan	nan	nan	nan	nan
54712.450100009395	3.576108532603927e-17	9.459924806749258e-19	4.572810408594292e-17	3.509198268581804e-18	2.8184263647357855e-17	1.511378739960825e-18	3.991717766558218e-17	2.140864418722287e-18	nan	nan	nan	nan	nan	nan
54712.5001000094	3.572534211462676e-17	9.732452940842762e-19	4.5686906374370934e-17	3.516560394468362e-18	2.815458504406344e-17	1.5154555223044833e-18	3.987816349112124e-17	2.1484156750542386e-18	nan	nan	nan	nan	nan	nan
54712.5501000094	3.5689634627623804e-17	1.030085205802551e-18	4.5645746438586766e-17	3.530771955554605e-18	2.81249369476683e-17	1.5233649828238602e-18	3.983918853546905e-17	2.1627897625299112e-18	nan	nan	nan	nan	nan	nan
54712.600100009404	3.5653962829723495e-17	1.1036653717556577e-18	4.560462337438272e-17	3.549416392009954e-18	2.8095320601237945e-17	1.5337515786705623e-18	3.9800251389070124e-17	2.1815674113078277e-18	nan	nan	nan	nan	nan	nan
54712.65010000941	3.5618326685568383e-17	1.1828938242756078e-18	4.5563537031057523e-17	3.5701664615364194e-18	2.8065735176062035e-17	1.5453066521352091e-18	3.9761353046904805e-17	2.202409589933576e-18	nan	nan	nan	nan	nan	nan
54712.70010000941	3.55827261596924e-17	1.2594080660480691e-18	4.5522487910948775e-17	3.590891805893454e-18	2.803618124187892e-17	1.5568343236210617e-18	3.972249143609736e-17	2.2231857677812036e-18	nan	nan	nan	nan	nan	nan
54712.75010000941	3.554716121675869e-17	1.3272856281213766e-18	4.548147601405648e-17	3.6097351166413224e-18	2.8006658384333445e-17	1.5672961268410127e-18	3.96836685466085e-17	2.2420548366530015e-18	nan	nan	nan	nan	nan	nan
54712.800100009415	3.5511631821346123e-17	1.382457973862491e-18	4.544050118967935e-17	3.625163150230515e-18	2.7977166137276034e-17	1.5758385331648934e-18	3.964488313471278e-17	2.257511960904596e-18	nan	nan	nan	nan	nan	nan
54712.85010000942	3.547613793804482e-17	1.422209944508294e-18	4.5399562483375946e-17	3.635998145609193e-18	2.794770543300582e-17	1.5818088294982852e-18	3.9606135863730434e-17	2.2684124957187755e-18	nan	nan	nan	nan	nan	nan
54712.90010000942	3.544067953152353e-17	1.444836185758601e-18	4.535866125145779e-17	3.641435185683017e-18	2.7918275598195654e-17	1.5847629866354633e-18	3.9567427479896726e-17	2.273979906276899e-18	nan	nan	nan	nan	nan	nan
54712.950100009424	3.5405256566258154e-17	1.4494324117696282e-18	4.531779663995096e-17	3.641052220974627e-18	2.788887694361192e-17	1.5844685132896147e-18	3.952875557867581e-17	2.27380970089647e-18	nan	nan	nan	nan	nan	nan
54713.00010000943	3.5369869006981104e-17	1.435789401870139e-18	4.5276969000491776e-17	3.634813739423861e-18	2.785950895131064e-17	1.5809063274910135e-18	3.949012206711335e-17	2.267867427861254e-18	nan	nan	nan	nan	nan	nan
54713.05010000943	3.5334516818158917e-17	1.4043696983250154e-18	4.52361781321452e-17	3.623071282124252e-18	2.7830172035647e-17	1.5742706885460337e-18	3.94515261989741e-17	2.256489676960434e-18	nan	nan	nan	nan	nan	nan
54713.10010000943	3.5299199964419154e-17	1.3563627315812178e-18	4.5195424336313797e-17	3.606560969110288e-18	2.7800865989443404e-17	1.5649685476202458e-18	3.941296780842799e-17	2.2403856081938977e-18	nan	nan	nan	nan	nan	nan
54713.150100009436	3.526391841033133e-17	1.293830225571687e-18	4.5154706809257387e-17	3.586395571508936e-18	2.777159122705503e-17	1.5536173727979575e-18	3.9374447392965195e-17	2.220635507619148e-18	nan	nan	nan	nan	nan	nan
54713.20010000944	3.5228672120412545e-17	1.219969962871216e-18	4.511402575191103e-17	3.56404891946931e-18	2.7742346298238778e-17	1.541038871974725e-18	3.9335963957605364e-17	2.198684034772696e-18	nan	nan	nan	nan	nan	nan
54713.25010000944	3.5193461059365246e-17	1.139535081848026e-18	4.5073381767079834e-17	3.54132840527339e-18	2.7713133171181706e-17	1.5282452540538672e-18	3.929751882898897e-17	2.1763206311445842e-18	nan	nan	nan	nan	nan	nan
54713.300100009445	3.5158285191689676e-17	1.0594165581131865e-18	4.5032774402659967e-17	3.520327907626027e-18	2.768395024025753e-17	1.5164142600757862e-18	3.925911175837092e-17	2.155639500619892e-18	nan	nan	nan	nan	nan	nan
54713.35010000945	3.5123144481914163e-17	9.892321902267881e-19	4.4992203759118945e-17	3.503356651255384e-18	2.7654798230587805e-17	1.5068482304380026e-18	3.922074249700613e-17	2.138963683366722e-18	nan	nan	nan	nan	nan	nan
54713.40010000945	3.508803889461758e-17	9.413007603094972e-19	4.4951668831781565e-17	3.49283741034672e-18	2.7625676779611747e-17	1.5009111119976828e-18	3.918240930367899e-17	2.1287269856638316e-18	nan	nan	nan	nan	nan	nan
54713.45010000945	3.5052968394367575e-17	9.287195778881875e-19	4.491117117789439e-17	3.491122283576646e-18	2.759658656065651e-17	1.4999174320377752e-18	3.914411342211493e-17	2.1272616324458257e-18	nan	nan	nan	nan	nan	nan
54713.500100009456	3.501793294597708e-17	9.566047815375086e-19	4.48707099434835e-17	3.498551666023999e-18	2.7567526278862198e-17	1.5040554228925463e-18	3.910585601312436e-17	2.1348997145120505e-18	nan	nan	nan	nan	nan	nan
54713.55010000946	3.498293251459041e-17	1.0146547934515237e-18	4.483028522901642e-17	3.512895957174072e-18	2.7538496555761556e-17	1.5120789607648524e-18	3.906763624755699e-17	2.149438408119018e-18	nan	nan	nan	nan	nan	nan
54713.60010000946	3.494796706566458e-17	1.0896360473567079e-18	4.4789896331220493e-17	3.531715299407211e-18	2.750949770212096e-17	1.5226134133461121e-18	3.902945329626254e-17	2.168428146810387e-18	nan	nan	nan	nan	nan	nan
54713.650100009465	3.491303656437389e-17	1.1702052711722088e-18	4.474954460640725e-17	3.552659769455096e-18	2.7480529199996452e-17	1.5343316220401172e-18	3.899130682758087e-17	2.1895043269262504e-18	nan	nan	nan	nan	nan	nan
54713.70010000947	3.4878140976143505e-17	1.2478817558500143e-18	4.4709228648031414e-17	3.57357817485253e-18	2.7451591929892767e-17	1.5460208439238877e-18	3.8953198002322404e-17	2.210511099341776e-18	nan	nan	nan	nan	nan	nan
54713.75010000947	3.4843280266248824e-17	1.3167024360410343e-18	4.4668949460768185e-17	3.5925956389288165e-18	2.7422684182594832e-17	1.5566285744011561e-18	3.8915127483807374e-17	2.2295872873322404e-18	nan	nan	nan	nan	nan	nan
54713.800100009474	3.480845440000456e-17	1.3725928911037568e-18	4.4628706391578675e-17	3.6081646926216055e-18	2.7393807201168154e-17	1.5652899799995314e-18	3.887709311624502e-17	2.245212985569732e-18	nan	nan	nan	nan	nan	nan
54713.85010000948	3.477366334270296e-17	1.412844014407647e-18	4.458849918929408e-17	3.619096599833689e-18	2.7364960830229544e-17	1.5713441738141966e-18	3.883909647502089e-17	2.2562308129540145e-18	nan	nan	nan	nan	nan	nan
54713.90010000948	3.473890705965874e-17	1.4357581636917293e-18	4.454832870788834e-17	3.624579515583328e-18	2.7336144759012625e-17	1.5743415602352928e-18	3.880113714555985e-17	2.2618577088551053e-18	nan	nan	nan	nan	nan	nan
54713.95010000948	3.470418551611546e-17	1.4404362401598632e-18	4.450819409338751e-17	3.624187597288297e-18	2.730735872854542e-17	1.5740469386370783e-18	3.876321463037172e-17	2.2616853672526314e-18	nan	nan	nan	nan	nan	nan
54714.000100009485	3.466949867739906e-17	1.4266701661412614e-18	4.446809614953177e-17	3.6178848658064256e-18	2.7278603619332656e-17	1.5704409026028854e-18	3.8725329344031644e-17	2.255678122740461e-18	nan	nan	nan	nan	nan	nan
54714.05010000949	3.4634846508872944e-17	1.3949192506523477e-18	4.4428033871645906e-17	3.606026316336752e-18	2.7249877618570477e-17	1.5637199922375514e-18	3.8687480042814184e-17	2.2441772355603636e-18	nan	nan	nan	nan	nan	nan
54714.10010000949	3.460022897564586e-17	1.3463658626690626e-18	4.4388007862535044e-17	3.589354443453077e-18	2.7221182694445928e-17	1.5542963208057846e-18	3.864966913125519e-17	2.2278977681057612e-18	nan	nan	nan	nan	nan	nan
54714.150100009494	3.4565646043120526e-17	1.2830629696065085e-18	4.4348017720329105e-17	3.568992331324561e-18	2.7192518484398244e-17	1.5427952098011208e-18	3.861189486813904e-17	2.207930736606337e-18	nan	nan	nan	nan	nan	nan
54714.2001000095	3.453109767654799e-17	1.2082037072210046e-18	4.4308063846898167e-17	3.546427732446746e-18	2.7163884004333893e-17	1.5300489592750131e-18	3.85741568388906e-17	2.1857360366641884e-18	nan	nan	nan	nan	nan	nan
54714.2501000095	3.449658384122238e-17	1.126554861352657e-18	4.4268145488735825e-17	3.523485237390189e-18	2.7135279565019254e-17	1.5170837284605792e-18	3.8536456950555535e-17	2.1631225698538144e-18	nan	nan	nan	nan	nan	nan
54714.3001000095	3.446210450237227e-17	1.0450700080700688e-18	4.422826370075105e-17	3.502279235328403e-18	2.7106705011071136e-17	1.5050937910268753e-18	3.849879254985292e-17	2.142208774416309e-18	nan	nan	nan	nan	nan	nan
54714.350100009506	3.442765962528242e-17	9.735318210875264e-19	4.418841782990495e-17	3.485142032515313e-18	2.7078161171199882e-17	1.49540007638183e-18	3.846116562674344e-17	2.125345475747579e-18	nan	nan	nan	nan	nan	nan
54714.40010000951	3.4393249175194515e-17	9.245779782988155e-19	4.414860707245736e-17	3.4745197555371374e-18	2.704964706131196e-17	1.4893860780060862e-18	3.842357468875658e-17	2.1149947135964317e-18	nan	nan	nan	nan	nan	nan
54714.45010000951	3.435887311737085e-17	9.117238863454128e-19	4.410883323682367e-17	3.472786731618864e-18	2.702116262961298e-17	1.4883843332573316e-18	3.8386021725853034e-17	2.113515173470484e-18	nan	nan	nan	nan	nan	nan
54714.500100009514	3.432453141727405e-17	9.402519698469325e-19	4.4069094615056004e-17	3.4802861354855545e-18	2.6992708653018877e-17	1.4925853430366891e-18	3.8348504416411994e-17	2.1212435360449413e-18	nan	nan	nan	nan	nan	nan
54714.55010000952	3.4290224040902235e-17	9.995266451691716e-19	4.40293920611283e-17	3.4947677821088876e-18	2.6964284251024925e-17	1.50072629182251e-18	3.831102549662942e-17	2.1359508705299616e-18	nan	nan	nan	nan	nan	nan
54714.60010000952	3.425595095420672e-17	1.0759168014094914e-18	4.398972487176792e-17	3.5137679113286384e-18	2.693588994157508e-17	1.5114127845778085e-18	3.82735823961394e-17	2.155159998173994e-18	nan	nan	nan	nan	nan	nan
54714.65010000952	3.422171212320622e-17	1.1578260254167089e-18	4.395009375024749e-17	3.5349129875183625e-18	2.6907526035435714e-17	1.5232985793743979e-18	3.8236174783281825e-17	2.176476335151014e-18	nan	nan	nan	nan	nan	nan
54714.700100009526	3.418750751391196e-17	1.2366582666001771e-18	4.391049824446318e-17	3.556030930661196e-18	2.6879190978774955e-17	1.5351538148180665e-18	3.8198803984697166e-17	2.197720143716194e-18	nan	nan	nan	nan	nan	nan
54714.75010000953	3.415333709234641e-17	1.3064132519160874e-18	4.387093815347995e-17	3.5752283992763576e-18	2.685088658439666e-17	1.545911393975766e-18	3.81614714099409e-17	2.2170093083808207e-18	nan	nan	nan	nan	nan	nan
54714.80010000953	3.4119200824464616e-17	1.3630131956614317e-18	4.383141418057044e-17	3.590943232930915e-18	2.6822611816412908e-17	1.5546952011887555e-18	3.812417307909165e-17	2.2328072647504745e-18	nan	nan	nan	nan	nan	nan
54714.850100009535	3.4085098676255345e-17	1.4037566080675313e-18	4.3791925873630805e-17	3.601975744885555e-18	2.679436693379568e-17	1.560835721144078e-18	3.8086911728345366e-17	2.2439464813880642e-18	nan	nan	nan	nan	nan	nan
54714.90010000954	3.405103061366054e-17	1.4269544371083e-18	4.375247298149225e-17	3.607506709969925e-18	2.6766151211423427e-17	1.5638777763895036e-18	3.804968868434251e-17	2.249635020892999e-18	nan	nan	nan	nan	nan	nan
54714.95010000954	3.401699660274199e-17	1.4317132037905813e-18	4.371305510228468e-17	3.607106469679263e-18	2.673796578877287e-17	1.5635833347997322e-18	3.8012500215906786e-17	2.2494607429867944e-18	nan	nan	nan	nan	nan	nan
54715.00010000954	3.398299660945849e-17	1.41782607647823e-18	4.367367319044956e-17	3.600738814016233e-18	2.6709809578161685e-17	1.5599327269855103e-18	3.79753480642538e-17	2.2433884768376365e-18	nan	nan	nan	nan	nan	nan
54715.05010000955	3.3949030599804415e-17	1.3857489395289356e-18	4.363432714551935e-17	3.5887619358141e-18	2.668168371906659e-17	1.5531249504417224e-18	3.79382323952136e-17	2.2317617002962915e-18	nan	nan	nan	nan	nan	nan
54715.10010000955	3.391509853967491e-17	1.3366565545111581e-18	4.3595015962818854e-17	3.571925143477062e-18	2.6653587382777245e-17	1.5435771983090254e-18	3.790115337461625e-17	2.2153029853924717e-18	nan	nan	nan	nan	nan	nan
54715.15010000955	3.388120039508869e-17	1.2725920459188843e-18	4.3555740245153196e-17	3.551361912033797e-18	2.6625519740583316e-17	1.531922787279285e-18	3.786411050497158e-17	2.19511439401171e-18	nan	nan	nan	nan	nan	nan
54715.200100009555	3.384733613200269e-17	1.196742002700601e-18	4.3516500143223655e-17	3.528574224432994e-18	2.659748250169987e-17	1.5190050472706037e-18	3.782710428376976e-17	2.1726705583481975e-18	nan	nan	nan	nan	nan	nan
54715.25010000956	3.3813505716435615e-17	1.1138839063401117e-18	4.347729565703023e-17	3.505404524252186e-18	2.6569474423061402e-17	1.5058641619568906e-18	3.779013363311542e-17	2.1498016646054066e-18	nan	nan	nan	nan	nan	nan
54715.30010000956	3.377970911421334e-17	1.0310302916270211e-18	4.3438125932599e-17	3.483988328931529e-18	2.6541495867228684e-17	1.4937115956525311e-18	3.7753198553008546e-17	2.128649637420984e-18	nan	nan	nan	nan	nan	nan
54715.350100009564	3.374594629135458e-17	9.581267787999398e-19	4.339899157273508e-17	3.466681288282698e-18	2.65135470931737e-17	1.4838872140692092e-18	3.7716301033409844e-17	2.111593944038436e-18	nan	nan	nan	nan	nan	nan
54715.40010000957	3.3712217213829365e-17	9.081350645197539e-19	4.3359892677906e-17	3.4559540058493575e-18	2.648562727218611e-17	1.477794615038491e-18	3.767943900144358e-17	2.1011265569124233e-18	nan	nan	nan	nan	nan	nan
54715.45010000957	3.3678521847575905e-17	8.950024805022702e-19	4.3320828796007914e-17	3.454203412576282e-18	2.6457736870415476e-17	1.4767848322546428e-18	3.7642612208364685e-17	2.0996334539521126e-18	nan	nan	nan	nan	nan	nan
54715.50010000957	3.364486015869717e-17	9.241840651562806e-19	4.3281800228443376e-17	3.4617758015256536e-18	2.6429876354011368e-17	1.481050950189447e-18	3.760582198081361e-17	2.1074548126205478e-18	nan	nan	nan	nan	nan	nan
54715.550100009576	3.361123211387282e-17	9.846978138589385e-19	4.324280677427736e-17	3.4763993169525435e-18	2.6402044946057842e-17	1.4893125536920473e-18	3.7569067489640063e-17	2.1223360477341382e-18	nan	nan	nan	nan	nan	nan
54715.60010000958	3.357763767978251e-17	1.0625040826632637e-18	4.320384848374361e-17	3.495586039558105e-18	2.6374242853732485e-17	1.5001552612099945e-18	3.753234931524925e-17	2.1417701560346895e-18	nan	nan	nan	nan	nan	nan
54715.65010000958	3.3544076823014145e-17	1.1457517644948056e-18	4.316492535684214e-17	3.516938304869677e-18	2.6346469766268917e-17	1.5122132858163692e-18	3.749566795513135e-17	2.1633335541603972e-18	nan	nan	nan	nan	nan	nan
54715.700100009584	3.351054951038033e-17	1.2257325754532208e-18	4.3126036891235333e-17	3.5382619670243445e-18	2.6318725890844723e-17	1.5242389266823155e-18	3.7459020258515253e-17	2.1848208890582853e-18	nan	nan	nan	nan	nan	nan
54715.75010000959	3.3477055708465216e-17	1.2964125286047562e-18	4.308718429253345e-17	3.557645175188048e-18	2.6291011745403864e-17	1.5351504505800308e-18	3.7422409624917153e-17	2.2043287680970863e-18	nan	nan	nan	nan	nan	nan
54715.80010000959	3.344359538395222e-17	1.353712982209223e-18	4.304836600348991e-17	3.573510652300325e-18	2.626332644944161e-17	1.544059912989766e-18	3.7385834644781555e-17	2.2203043339755024e-18	nan	nan	nan	nan	nan	nan
54715.85010000959	3.341016850353035e-17	1.3949415959037895e-18	4.3009583079013695e-17	3.584647461252785e-18	2.6235670106546748e-17	1.5502891420484172e-18	3.73492951522784e-17	2.231567910545521e-18	nan	nan	nan	nan	nan	nan
54715.900100009596	3.337677503382684e-17	1.4184187601243568e-18	4.297083481583214e-17	3.590228682468872e-18	2.620804313107445e-17	1.5533773562284849e-18	3.731279139615278e-17	2.2373203514808454e-18	nan	nan	nan	nan	nan	nan
54715.9501000096	3.334341494143334e-17	1.4232570194709406e-18	4.29321211637115e-17	3.589820854980116e-18	2.618044557481911e-17	1.5530834668646012e-18	3.727632370806481e-17	2.2371448564506643e-18	nan	nan	nan	nan	nan	nan
54716.0001000096	3.3310088193119386e-17	1.4092508912864093e-18	4.289344307709321e-17	3.5833875478476515e-18	2.6152876557275997e-17	1.5493876918886e-18	3.723989217092951e-17	2.2310059052119154e-18	nan	nan	nan	nan	nan	nan
54716.050100009605	3.327679475548038e-17	1.3768526581621465e-18	4.2854799350367037e-17	3.571290138271753e-18	2.612533644100588e-17	1.5424912874753434e-18	3.72034953751914e-17	2.2192510339291085e-18	nan	nan	nan	nan	nan	nan
54716.10010000961	3.3243534595207203e-17	1.3272289495458658e-18	4.2816190737039376e-17	3.554284853752406e-18	2.6097825743952726e-17	1.5328168836460468e-18	3.716713348668052e-17	2.2026093488831454e-18	nan	nan	nan	nan	nan	nan
54716.15010000961	3.3210307678837215e-17	1.2624119977886952e-18	4.277761668453886e-17	3.533516045528184e-18	2.607034431073334e-17	1.5210057963130264e-18	3.713080890993273e-17	2.182193948788917e-18	nan	nan	nan	nan	nan	nan
54716.20010000961	3.31771139730894e-17	1.185579978124688e-18	4.273907804683942e-17	3.5105002211639255e-18	2.6042891105459805e-17	1.5079127771391933e-18	3.709451882583704e-17	2.1594960963589027e-18	nan	nan	nan	nan	nan	nan
54716.250100009616	3.314395344456103e-17	1.1015180965820978e-18	4.2700573467629523e-17	3.4870980442833085e-18	2.6015467112225643e-17	1.4945922639230674e-18	3.7058264312288815e-17	2.136365497615393e-18	nan	nan	nan	nan	nan	nan
54716.30010000962	3.311082605989243e-17	1.0172940542247529e-18	4.2662103951584385e-17	3.4654667335542383e-18	2.5988072331030857e-17	1.4822732205054211e-18	3.70220448717979e-17	2.114969872654695e-18	nan	nan	nan	nan	nan	nan
54716.35010000962	3.3077731785761393e-17	9.43014189703566e-19	4.2623668443795025e-17	3.4479860651117028e-18	2.5960705725987526e-17	1.4723151793918662e-18	3.698586183100474e-17	2.097717380649859e-18	nan	nan	nan	nan	nan	nan
54716.400100009625	3.3044670588697786e-17	8.919691547778494e-19	4.2585267999170425e-17	3.437151740809453e-18	2.593336833298357e-17	1.4661422771217324e-18	3.6949712287883324e-17	2.087130887219867e-18	nan	nan	nan	nan	nan	nan
54716.45010000963	3.301164243537752e-17	8.785524290173428e-19	4.254690221584049e-17	3.4353838333436797e-18	2.5906060152018987e-17	1.4651245786147299e-18	3.691359906154465e-17	2.085623921199794e-18	nan	nan	nan	nan	nan	nan
54716.50010000963	3.2978647292626296e-17	9.08398267496535e-19	4.250857079240267e-17	3.4430319139253146e-18	2.5878780043617064e-17	1.4694577055846647e-18	3.6877522981139e-17	2.093541200349092e-18	nan	nan	nan	nan	nan	nan
54716.550100009634	3.2945685127711686e-17	9.701653299705923e-19	4.247027428142831e-17	3.4578022205577037e-18	2.585152873289935e-17	1.4778434654862639e-18	3.68414789888496e-17	2.108601374983147e-18	nan	nan	nan	nan	nan	nan
54716.60010000964	3.291275590793684e-17	1.0493943013523018e-18	4.243201167824222e-17	3.477181298159017e-18	2.582430647883782e-17	1.4888466491220571e-18	3.68054720595782e-17	2.12826632253286e-18	nan	nan	nan	nan	nan	nan
54716.65010000964	3.287985960072474e-17	1.1339781229963493e-18	4.2393783786584565e-17	3.498747159043007e-18	2.5797112141955766e-17	1.5010813900151098e-18	3.676950086668433e-17	2.150083481452506e-18	nan	nan	nan	nan	nan	nan
54716.70010000964	3.284699617330363e-17	1.2150996334690271e-18	4.235559025481901e-17	3.520282941404502e-18	2.5769947379673858e-17	1.5132819845333034e-18	3.673356325437724e-17	2.1718205934320765e-18	nan	nan	nan	nan	nan	nan
54716.750100009645	3.2814165593087137e-17	1.2866947116764972e-18	4.231743158528317e-17	3.5398576680657e-18	2.5742810689954612e-17	1.524351372116522e-18	3.669766063221241e-17	2.191553122791165e-18	nan	nan	nan	nan	nan	nan
54716.80010000965	3.278136782742709e-17	1.3446863578162924e-18	4.227930697423687e-17	3.555878626955021e-18	2.5715702746125175e-17	1.5333897739135523e-18	3.666179532181067e-17	2.2077112404493235e-18	nan	nan	nan	nan	nan	nan
54716.85010000965	3.274860284354051e-17	1.3863928783812325e-18	4.224121682355021e-17	3.567123193640447e-18	2.5688623082035985e-17	1.5397102227816764e-18	3.662596334325062e-17	2.219102827222201e-18	nan	nan	nan	nan	nan	nan
54716.900100009654	3.2715870608826037e-17	1.4101449220279767e-18	4.220316088205437e-17	3.5727569597571855e-18	2.566157237101419e-17	1.5428459622336796e-18	3.659016751564324e-17	2.224920727046278e-18	nan	nan	nan	nan	nan	nan
54716.95010000966	3.268317109059056e-17	1.415061445981505e-18	4.216513919998311e-17	3.572342349820208e-18	2.5634550509470997e-17	1.5425530279117356e-18	3.6554405268622644e-17	2.2247443835061164e-18	nan	nan	nan	nan	nan	nan
54717.00010000966	3.2650504256105405e-17	1.4009384078044475e-18	4.2127151676868926e-17	3.565842550365949e-18	2.560755599536892e-17	1.5388113059997802e-18	3.651867817757437e-17	2.2185384960451855e-18	nan	nan	nan	nan	nan	nan
54717.05010000966	3.2617870072664346e-17	1.3682243245842044e-18	4.2089198614114364e-17	3.5536223214117255e-18	2.5580590693306217e-17	1.531824743809939e-18	3.64829867399886e-17	2.206652661136178e-18	nan	nan	nan	nan	nan	nan
54717.100100009666	3.2585268507658545e-17	1.3180771977009441e-18	4.2051279559615594e-17	3.536445237530682e-18	2.5553653412011783e-17	1.5220209570244614e-18	3.644732979505493e-17	2.189824383408193e-18	nan	nan	nan	nan	nan	nan
54717.15010000967	3.255269952831999e-17	1.2525173560630474e-18	4.201339471430764e-17	3.5154662694414294e-18	2.5526744462251988e-17	1.5100498721664854e-18	3.641170825483867e-17	2.1691776701888064e-18	nan	nan	nan	nan	nan	nan
54717.20010000967	3.252016310198368e-17	1.1747127321293443e-18	4.19755442288918e-17	3.492217083128425e-18	2.5499864361970795e-17	1.496777561302181e-18	3.6376121290189537e-17	2.146219699229271e-18	nan	nan	nan	nan	nan	nan
54717.250100009674	3.248765919596772e-17	1.0894532705836628e-18	4.1937727651264226e-17	3.4685770465689466e-18	2.5473011660925116e-17	1.4832733879020629e-18	3.634056848653238e-17	2.1228215517668802e-18	nan	nan	nan	nan	nan	nan
