MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	swift_UVW1	swift_UVW1_err
55086.95000000458	2.705653648471275e-16	3.8385043598555554e-17	1.7542259468576818e-16	1.0614493301372885e-17	6.763540955400674e-17	5.054848593248958e-18	1.2807757410105252e-16	1.0185520927921617e-17	8.871716386961656e-17	3.876548295452764e-17	nan	nan
55087.000000004584	2.7400801308354793e-16	3.847483936852646e-17	1.7777784860931775e-16	1.0620662460227781e-17	6.851002559976727e-17	5.059274191117095e-18	1.297297849396239e-16	1.01952490939459e-17	9.087875612792758e-17	3.8994266529756235e-17	nan	nan
55087.05000000459	2.774670876631192e-16	3.856254098915731e-17	1.801454090847454e-16	1.0626312995870544e-17	6.938921925662244e-17	5.063402104964462e-18	1.3139057278102637e-16	1.0204360429844505e-17	9.306002781873621e-17	3.922299433321148e-17	nan	nan
55087.10000000459	2.809425986691711e-16	3.864814389445258e-17	1.8252522364113012e-16	1.0631447799106653e-17	7.027298743547015e-17	5.067236632461895e-18	1.330599348541359e-16	1.0212863081504654e-17	9.526091397661938e-17	3.9452476442434615e-17	nan	nan
55087.15000000459	2.8443455631785494e-16	3.8731646906798054e-17	1.8491723987665485e-16	1.0636075660651012e-17	7.11613270604189e-17	5.070782920897059e-18	1.3473786841934162e-16	1.0220766741017884e-17	9.748133377983909e-17	3.9683156879689633e-17	nan	nan
55087.200000004595	2.8794297095811206e-16	3.8813052181428336e-17	1.8732140545844863e-16	1.0640211262152825e-17	7.205423506877819e-17	5.074046964340891e-18	1.3642437076862518e-16	1.022808263901796e-17	9.972116767151416e-17	3.9914534668636815e-17	nan	nan
55087.2500000046	2.914678530714877e-16	3.889236514650514e-17	1.8973766812203682e-16	1.0643875129343823e-17	7.295170841117282e-17	5.077035597279772e-18	1.3811943922539006e-16	1.0234823531732049e-17	1.0198029104868536e-16	4.014601507743916e-17	nan	nan
55087.3000000046	2.9500921327237645e-16	3.8969594438996194e-17	1.921659756712544e-16	1.0647093546853606e-17	7.385374405142863e-17	5.079756485342827e-18	1.3982307114456675e-16	1.0241003682458742e-17	1.042585800004893e-16	4.037706112607878e-17	nan	nan
55087.350000004604	2.985670623079075e-16	3.9044751835995786e-17	1.9460627597767587e-16	1.0649898434291534e-17	7.476033896652491e-17	5.0822181124223844e-18	1.4153526391258302e-16	1.0246638837680295e-17	1.0655591130271845e-16	4.0607199769457386e-17	nan	nan
55087.40000000461	3.0214141105814627e-16	3.9117852181730055e-17	1.970585169805694e-16	1.065232718340061e-17	7.567149014673716e-17	5.084429764666177e-18	1.4325601494729432e-16	1.0251746197559111e-17	1.0887216241231796e-16	4.0836026946892816e-17	nan	nan
55087.45000000461	3.05732270536055e-16	3.918891331007173e-17	1.9952264668633677e-16	1.0654422455186727e-17	7.658719459558955e-17	5.0864015109751115e-18	1.4498532169799578e-16	1.0256344380912765e-17	1.1120721146198861e-16	4.106321157209448e-17	nan	nan
55087.50000000461	3.0933965188723945e-16	3.925795596251377e-17	2.0199861316831988e-16	1.065623193651977e-17	7.750744932963593e-17	5.088144180014792e-18	1.4672318164544006e-16	1.0260453384209592e-17	1.1356093725472997e-16	4.128849853253607e-17	nan	nan
55087.550000004616	3.1296356639057004e-16	3.932500370143387e-17	2.0448636456650556e-16	1.0657808055511128e-17	7.843225137862175e-17	5.089669333825396e-18	1.4846959230176586e-16	1.0264094534968926e-17	1.159332192584604e-16	4.151171076028046e-17	nan	nan
55087.60000000462	3.1660402416253143e-16	3.939007404676725e-17	2.0698584996504318e-16	1.0659189130012155e-17	7.936159726872051e-17	5.090986281681353e-18	1.5022455027522235e-16	1.0267285126907694e-17	1.18323937600628e-16	4.1732750428703236e-17	nan	nan
55087.65000000462	3.2026103027219026e-16	3.9453152090245066e-17	2.0949702202625927e-16	1.0660343584359822e-17	8.029548147154887e-17	5.092093192721558e-18	1.5198804846425923e-16	1.0270022449421856e-17	1.207329730628411e-16	4.195159932134856e-17	nan	nan
55087.700000004625	3.2393458862664265e-16	3.951421681599632e-17	2.1201983435609307e-16	1.0661225750954686e-17	8.123389795495174e-17	5.092985984339982e-18	1.5376007886342276e-16	1.0272299756409688e-17	1.2316020707552462e-16	4.21683184109391e-17	nan	nan
55087.75000000463	3.276247032656878e-16	3.957324989810181e-17	2.1455424062587628e-16	1.0661794740796396e-17	8.217684069995604e-17	5.0936613093635305e-18	1.5554063349852213e-16	1.0274111629356678e-17	1.256055217125948e-16	4.2383046678483813e-17	nan	nan
55087.80000000463	3.313313783622668e-16	3.9630235720434793e-17	2.1710019457200715e-16	1.066201474688267e-17	8.312430370071357e-17	5.094116583697953e-18	1.5732970442665524e-16	1.0275454022495752e-17	1.2806879968614464e-16	4.259599919488862e-17	nan	nan
55087.85000000463	3.3505461822201973e-16	3.968516139111025e-17	2.196576499957264e-16	1.0661855307000153e-17	8.407628096431073e-17	5.0943500104462534e-18	1.5912728373618288e-16	1.0276324302069701e-17	1.305499243411432e-16	4.280746448058727e-17	nan	nan
55087.900000004636	3.38794427283341e-16	3.973801675153794e-17	2.2222656076267446e-16	1.0661291525850865e-17	8.503276651093974e-17	5.0943606005419475e-18	1.6093336354661758e-16	1.027672127995032e-17	1.3304877965017202e-16	4.3017801152991355e-17	nan	nan
55087.95000000464	3.425508101175851e-16	3.978879438013389e-17	2.248068808029167e-16	1.0660304257696269e-17	8.599375437403196e-17	5.0941481901282734e-18	1.6274793600867114e-16	1.0276645241353859e-17	1.3556525020815216e-16	4.322743386668017e-17	nan	nan
55088.00000000464	3.4632377142888066e-16	3.98374895909045e-17	2.2739856411026653e-16	1.06588802501331e-17	8.695923859965827e-17	5.093713454315959e-18	1.6457099330419123e-16	1.0276097966987625e-17	1.3809922122712487e-16	4.343684854800259e-17	nan	nan
55088.050000004645	3.5011331605401957e-16	3.988410042692443e-17	2.300015647423667e-16	1.065701224901741e-17	8.792921324718575e-17	5.093057917808554e-18	1.6640252764607985e-16	1.027508274947861e-17	1.4065057853099656e-16	4.364658692371585e-17	nan	nan
55088.10000000465	3.539194489625679e-16	3.9928627648642056e-17	2.326158368199968e-16	1.0654699065541872e-17	8.890367238888748e-17	5.092183961969913e-18	1.6824253127837484e-16	1.0273604404299901e-17	1.432192085503306e-16	4.385723918466412e-17	nan	nan
55088.15000000465	3.5774217525677484e-16	3.9971074717258634e-17	2.352413345272009e-16	1.0651945604957273e-17	8.988261010987593e-17	5.0910948285884216e-18	1.7009099647603933e-16	1.027166927469654e-17	1.458049983109034e-16	4.4069102197385514e-17	nan	nan
55088.200000004654	3.6158150017157284e-16	4.0011447772958834e-17	2.378780121108187e-16	1.0648762857316891e-17	9.086602050843604e-17	5.089794620324328e-18	1.7194791554514836e-16	1.0269285231267058e-17	1.4840783541984375e-16	4.42817120420893e-17	nan	nan
55088.25000000466	3.654374290745853e-16	4.0049755608262134e-17	2.40525823880043e-16	1.064516785043883e-17	9.185389769547323e-17	5.08828829760213e-18	1.738132808225891e-16	1.0266461665658417e-17	1.5102760807327286e-16	4.449453242492843e-17	nan	nan
55088.30000000466	3.6930996746606733e-16	4.0086009636245e-17	2.4318472420649564e-16	1.0641183563468778e-17	9.284623579509397e-17	5.08658167215927e-18	1.7568708467624755e-16	1.0263209478450092e-17	1.5366420505330547e-16	4.470707681411781e-17	nan	nan
55088.35000000466	3.731991209787318e-16	4.0120223853767234e-17	2.4585466752352535e-16	1.0636838802385286e-17	9.38430289440157e-17	5.084681397099102e-18	1.7756931950493687e-16	1.025954106128012e-17	1.5631751572293597e-16	4.4918913111061885e-17	nan	nan
55088.400000004665	3.7710489537816055e-16	4.01524147996302e-17	2.485356083263296e-16	1.0632168035076805e-17	9.484427129199505e-17	5.082594953391395e-18	1.7945997773820692e-16	1.0255470272941049e-17	1.5898743002093128e-16	4.512966749474086e-17	nan	nan
55088.45000000467	3.810272965621796e-16	4.0182601507607564e-17	2.512275011712981e-16	1.0627211186492487e-17	9.584995700159e-17	5.080330632739629e-18	1.8135905183653877e-16	1.0251012409472877e-17	1.6167383845671362e-16	4.533902748704061e-17	nan	nan
55088.50000000467	3.84966330561484e-16	4.021080545427609e-17	2.5393030067605834e-16	1.0622013392096021e-17	9.686008024812176e-17	5.077897516936348e-18	1.8326653429106081e-16	1.024618416820355e-17	1.643766321053168e-16	4.5546744283513856e-17	nan	nan
55088.550000004674	3.889220035390484e-16	4.023705050159189e-17	2.566439615189107e-16	1.0616624709357137e-17	9.7874635219808e-17	5.075305453291891e-18	1.8518241762380082e-16	1.0241003605349575e-17	1.6709570260229216e-16	4.575263439025632e-17	nan	nan
55088.60000000468	3.9289432126138817e-16	4.026135446585818e-17	2.5936844058418157e-16	1.0611081081389563e-17	9.889361592251681e-17	5.0725620546894905e-18	1.8710669402547375e-16	1.023548474370763e-17	1.6983094213867887e-16	4.595658060288307e-17	nan	nan
55088.65000000468	3.9688328751146427e-16	4.0283703968748753e-17	2.621037033980906e-16	1.060534801140855e-17	9.991701559502796e-17	5.069663766945537e-18	1.890393542698872e-16	1.0229621511254344e-17	1.725822434559593e-16	4.615853235876442e-17	nan	nan
55088.70000000468	4.008889056752917e-16	4.0304079566963066e-17	2.648497176923489e-16	1.0599376908827137e-17	1.0094482729363833e-16	5.06660480711265e-18	1.909803887995736e-16	1.0223403810505015e-17	1.7534949984103437e-16	4.635850548849579e-17	nan	nan
55088.750000004686	4.049111792716596e-16	4.032246416388259e-17	2.676064512584088e-16	1.059312414700908e-17	1.0197704408757939e-16	5.063380169362833e-18	1.92929788087667e-16	1.0216822919201432e-17	1.7813260512124281e-16	4.655658138767108e-17	nan	nan
55088.80000000469	4.08950111951443e-16	4.033884304721288e-17	2.703738719473973e-16	1.0586551375128611e-17	1.0301365905862693e-16	5.059985655525214e-18	1.9488754263782164e-16	1.0209871541200063e-17	1.8093145365935044e-16	4.67529056250314e-17	nan	nan
55088.85000000469	4.130057074980577e-16	4.035320392113025e-17	2.731519476697346e-16	1.0579625788352996e-17	1.0405466530129142e-16	5.056417902032948e-18	1.9685364298422367e-16	1.0202543851392441e-17	1.8374594034858794e-16	4.6947685998804564e-17	nan	nan
55088.900000004694	4.1707796982706067e-16	4.0365536933019e-17	2.759406463951646e-16	1.0572320357535399e-17	1.0510005592272282e-16	5.052674403289739e-18	1.9882807969153194e-16	1.01948355344626e-17	1.86575960607685e-16	4.7141190048964e-17	nan	nan
55088.9500000047	4.2116690298639143e-16	4.037583469491515e-17	2.787399361523931e-16	1.0564614018708543e-17	1.0614982404273916e-16	5.048753531566626e-18	2.0081084335478428e-16	1.0186743817896386e-17	1.894214103759149e-16	4.7333742029912173e-17	nan	nan
55089.0000000047	4.2527251115607156e-16	4.0384092299564143e-17	2.81549785028747e-16	1.0556491823148685e-17	1.0720396279369328e-16	5.04465455320682e-18	2.0280192459946333e-16	1.0178267498941545e-17	1.922821861082e-16	4.75257193453786e-17	nan	nan
55089.0500000047	4.2939479864853655e-16	4.039030733136266e-17	2.843701611703269e-16	1.0547945047975698e-17	1.0826246532057752e-16	5.040377641540163e-18	2.0480131408130965e-16	1.016940696550541e-17	1.9515818477014667e-16	4.771754844571481e-17	nan	nan
55089.100000004706	4.335337699081062e-16	4.039447987197213e-17	2.872010327815083e-16	1.053897126795161e-17	1.0932532478091901e-16	5.035923886078124e-18	2.06809002486447e-16	1.0160164211368688e-17	1.9804930385864534e-16	4.790969920436932e-17	nan	nan
55089.15000000471	4.37689429511293e-16	4.0396612500871414e-17	2.900423681247733e-16	1.0529574388039872e-17	1.103925343447797e-16	5.031295298257157e-18	2.0882498053117964e-16	1.0150542845239142e-17	2.009554487714331e-16	4.8102395623361285e-17	nan	nan
55089.20000000471	4.41861782166798e-16	4.039671029059821e-17	2.928941355205888e-16	1.0519764636959457e-17	1.1146408719480396e-16	5.026494813557262e-18	2.1084923896206785e-16	1.0140548093798604e-17	2.03876543022465e-16	4.8295219572975215e-17	nan	nan
55089.250000004715	4.460508327152263e-16	4.0394780796938906e-17	2.9575630334716677e-16	1.0509558521098628e-17	1.1253997652599012e-16	5.021526290094533e-18	2.1288176855582871e-16	1.0130186798706043e-17	2.0681251318421367e-16	4.8487694332184324e-17	nan	nan
55089.30000000472	4.502565861293755e-16	4.0390834043798874e-17	2.986288400402509e-16	1.0498978738638135e-17	1.1362019554606162e-16	5.016394503479963e-18	2.1492256011932602e-16	1.0119467407577507e-17	2.0976328631774151e-16	4.8679387659627147e-17	nan	nan
55089.35000000472	4.544790475137221e-16	4.038488250289647e-17	3.0151171409294804e-16	1.0488054052845773e-17	1.1470473747487703e-16	5.011105138071211e-18	2.16971604489483e-16	1.0108399958461616e-17	2.1272878996891484e-16	4.8869915311499006e-17	nan	nan
55089.40000000472	4.587182221049898e-16	4.037694106813418e-17	3.0440489405542834e-16	1.0476819123979446e-17	1.1579359554494393e-16	5.005664774370502e-18	2.190288925332982e-16	1.0096996058294765e-17	2.1570895216459656e-16	4.9058943942658675e-17	nan	nan
55089.45000000473	4.629741152717004e-16	4.036702702467292e-17	3.073083485347926e-16	1.0465314298519464e-17	1.168867630010953e-16	5.000080872723276e-18	2.2109441514776603e-16	1.0085268854640933e-17	2.1870370140890248e-16	4.924619342314195e-17	nan	nan
55089.50000000473	4.67246732514259e-16	4.035516001253072e-17	3.102220461948839e-16	1.0453585355037673e-17	1.1798423310053713e-16	4.994361752908491e-18	2.231681632598549e-16	1.0073233000957202e-17	2.2171296667941808e-16	4.9431438600081234e-17	nan	nan
55089.55000000473	4.715360794648763e-16	4.034136198473205e-17	3.1314595575605337e-16	1.0441683204958802e-17	1.1908599911292454e-16	4.988516569931798e-18	2.25250127826406e-16	1.0060904615266211e-17	2.2473667742349206e-16	4.961451053222574e-17	nan	nan
55089.600000004735	4.758421618675688e-16	4.0325648977353535e-17	3.1608004873770564e-16	1.0429644219946402e-17	1.2019205427642817e-16	4.982552232113916e-18	2.2734029975371783e-16	1.0048295740624973e-17	2.2777476355445857e-16	4.9795297221172176e-17	nan	nan
55089.65000000474	4.801649855170308e-16	4.030800653274568e-17	3.1902430768652026e-16	1.0417432029958428e-17	1.2130239166678007e-16	4.97646422370233e-18	2.294386696557823e-16	1.0035397843269717e-17	2.3082715544795907e-16	4.9973743860036604e-17	nan	nan
55089.70000000474	4.845045563196914e-16	4.0288414284017966e-17	3.219787179479754e-16	1.0404995758333942e-17	1.2241700432834193e-16	4.970245791391564e-18	2.3154522809588197e-16	1.002219832944834e-17	2.338937839382002e-16	5.014985261684921e-17	nan	nan
55089.750000004744	4.888608803136384e-16	4.0266854192747664e-17	3.249432649234569e-16	1.0392289730344956e-17	1.235358853176391e-16	4.9638910356557965e-18	2.336599656670766e-16	1.0008686099962746e-17	2.369745803143008e-16	5.0323681966558783e-17	nan	nan
55089.80000000475	4.932339636686977e-16	4.024331059893858e-17	3.27917934070059e-16	1.0379273810864002e-17	1.2465902770354134e-16	4.957394944850759e-18	2.357828729921122e-16	9.994851607578458e-18	2.400694763165663e-16	5.049534558207972e-17	nan	nan
55089.85000000475	4.9762381268648e-16	4.021777026544314e-17	3.3090271090057995e-16	1.0365913699220551e-17	1.2578642456709162e-16	4.950753425501644e-18	2.3791394072344465e-16	9.980686908022388e-18	2.431784041328473e-16	5.066501079193975e-17	nan	nan
55089.90000000475	5.020304338001876e-16	4.019022241712746e-17	3.3389758098341975e-16	1.0352181181651476e-17	1.2691806900159163e-16	4.943963328793685e-18	2.400531595431204e-16	9.966185704645112e-18	2.4630129639486656e-16	5.083289660903144e-17	nan	nan
55089.950000004756	5.064538335747567e-16	4.016065877474605e-17	3.3690252994226455e-16	1.0338054342151035e-17	1.2805395411245914e-16	4.937022473518017e-18	2.4220052016280864e-16	9.951343386845516e-18	2.4943808617458043e-16	5.0999271332712225e-17	nan	nan
55090.00000000476	5.108940187066159e-16	4.012907358361877e-17	3.3991754345634146e-16	1.032351773167575e-17	1.2919407301731355e-16	4.9299296650166456e-18	2.443560133237174e-16	9.936157062231469e-18	2.525887069805394e-16	5.116444972453136e-17	nan	nan
55090.05000000476	5.153509960239238e-16	4.009546363708946e-17	3.429426072599141e-16	1.0308562496416419e-17	1.3033841884581423e-16	4.92268471066128e-18	2.4651962979652844e-16	9.920625582336869e-18	2.5575309275426767e-16	5.132878975624979e-17	nan	nan
55090.100000004764	5.198247724864423e-16	4.0059828294789027e-17	3.459777071425834e-16	1.0293186464582781e-17	1.314869847399364e-16	4.915288431329627e-18	2.486913603814149e-16	9.904749562219198e-18	2.589311779051423e-16	5.149268806168433e-17	nan	nan
55090.15000000477	5.243153551854178e-16	4.002216949570062e-17	3.4902282894879855e-16	1.0277394192207753e-17	1.3263976385360947e-16	4.9077426692368504e-18	2.5087119590794005e-16	9.888531393517782e-18	2.6212290844857425e-16	5.165632522939575e-17	nan	nan
55090.20000000477	5.288227513437595e-16	3.9982491766010866e-17	3.520779585779844e-16	1.0261196967285695e-17	1.3379674935281237e-16	4.900050291905683e-18	2.530591272351189e-16	9.871975251152387e-18	2.6532825744382885e-16	5.1819316518525556e-17	nan	nan
55090.25000000477	5.333469683158213e-16	3.9940802221772807e-17	3.551430819843632e-16	1.0244612771458321e-17	1.3495793441561138e-16	4.892215192222152e-18	2.552551452511958e-16	9.855087093446438e-18	2.685472022476847e-16	5.1981226259348825e-17	nan	nan
55090.300000004776	5.378880135875294e-16	3.9897110566195684e-17	3.5821818517683265e-16	1.0227666199298934e-17	1.3612331223204611e-16	4.884242284578565e-18	2.5745924087381505e-16	9.837874655651959e-18	2.7177972063535474e-16	5.214165843093746e-17	nan	nan
55090.35000000478	5.424458947762506e-16	3.985142908163967e-17	3.613032542189654e-16	1.0210388333262667e-17	1.3729287600427223e-16	4.8761374969492075e-18	2.596714050497907e-16	9.820347436796658e-18	2.750257907985261e-16	5.2300259503034717e-17	nan	nan
55090.40000000478	5.470206196308799e-16	3.980377261628702e-17	3.6439827522867873e-16	1.0192816573931954e-17	1.3846661894635194e-16	4.867907758947803e-18	2.6189162875520585e-16	9.802516679456245e-18	2.7828539134338316e-16	5.245672079654598e-17	nan	nan
55090.450000004785	5.516121960318247e-16	3.9754158565147113e-17	3.675032343784224e-16	1.017499442378665e-17	1.3964453428427326e-16	4.859560985554298e-18	2.6411990299526557e-16	9.784395342701142e-18	2.8155850128862007e-16	5.261078038531729e-17	nan	nan
55090.50000000479	5.562206319908469e-16	3.9702606845622273e-17	3.706181178947921e-16	1.0156971223185363e-17	1.4082661525598783e-16	4.85110605670972e-18	2.663562188043547e-16	9.765998067690904e-18	2.8484510006353513e-16	5.2762224560192856e-17	nan	nan
55090.55000000479	5.608459356512277e-16	3.964913986727103e-17	3.7374291205865634e-16	1.0138801836746153e-17	1.4201285511145872e-16	4.8425527922382124e-18	2.686005672459084e-16	9.747341135862052e-18	2.8814516750605134e-16	5.291088887440687e-17	nan	nan
55090.60000000479	5.654881155151947e-16	3.959377437003945e-17	3.768776058097387e-16	1.0120525904802527e-17	1.4320324701537984e-16	4.83390871961241e-18	2.708529392491969e-16	9.728436666746529e-18	2.914586838608044e-16	5.3056658787076293e-17	nan	nan
55090.650000004796	5.701471811261957e-16	3.9536497029345e-17	3.800221985611623e-16	1.010210646419461e-17	1.443977837567531e-16	4.825169448679439e-18	2.7311332511959867e-16	9.709275331668959e-18	2.9478562977721927e-16	5.31994699190919e-17	nan	nan
