MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55771.71399999618	5.335538546555763e-16	1.1969296775876862e-16	1.1992518125544084e-16	3.376880811057236e-18	2.8946169954567293e-16	1.0774440727249594e-17	3.9219403821946785e-16	1.4239242088174026e-17	5.785335110465161e-16	1.9380249088334965e-17	nan	nan	nan	nan	nan	nan	nan	nan
55771.76399999618	5.396671506007732e-16	1.2212045300164394e-16	1.2116585484886908e-16	3.409025045072326e-18	2.923168444488369e-16	1.1145481513568936e-17	3.963783932483482e-16	1.4425745831927555e-17	5.854633042788757e-16	1.9541524938100725e-17	nan	nan	nan	nan	nan	nan	nan	nan
55771.813999996186	5.458014738237573e-16	1.2452193081436756e-16	1.2240501300981952e-16	3.4410952022026e-18	2.9515953080818916e-16	1.151930258149849e-17	4.0055943673051864e-16	1.461245920052576e-17	5.924028073230139e-16	1.970236552800921e-17	nan	nan	nan	nan	nan	nan	nan	nan
55771.86399999619	5.519564690287933e-16	1.2689729254022192e-16	1.2364264543086953e-16	3.4730857466732126e-18	2.979898009574571e-16	1.1895559214171733e-17	4.047370895767285e-16	1.479931790818748e-17	5.993517574535861e-16	1.9862755273877047e-17	nan	nan	nan	nan	nan	nan	nan	nan
55771.91399999619	5.581317814774867e-16	1.2924643781704922e-16	1.248787418516892e-16	3.50499122020576e-18	3.008076971330361e-16	1.227393232782869e-17	4.089112726924894e-16	1.4986259020155083e-17	6.063098919947771e-16	2.0022689482373342e-17	nan	nan	nan	nan	nan	nan	nan	nan
55771.963999996195	5.643270569744454e-16	1.3156927377718076e-16	1.2611329201783526e-16	3.536806207655771e-18	3.036132614742045e-16	1.265412565459764e-17	4.1308190698737215e-16	1.5173220932649893e-17	6.132769483185463e-16	2.01821742179315e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.0139999962	5.705419418529272e-16	1.338657143495429e-16	1.2734628562777165e-16	3.568525362425662e-18	3.0640653602341663e-16	1.3035863281550609e-17	4.1724891336374587e-16	1.536014335645215e-17	6.202526638432237e-16	2.034122610633091e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.0639999962	5.76776082960579e-16	1.3613567964904396e-16	1.285777124447148e-16	3.600143397208433e-18	3.0918756272662716e-16	1.341888749979229e-17	4.2141221272568184e-16	1.5546967295876348e-17	6.272367760318728e-16	2.0499872078150732e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.1139999962	5.830291276450643e-16	1.3837909544071335e-16	1.2980756223776782e-16	3.631655090850737e-18	3.1195638343346947e-16	1.3802956923418298e-17	4.2557172597515634e-16	1.5733635028042745e-17	6.342290223907195e-16	2.065814905512151e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.163999996206	5.893007237398409e-16	1.4059589266807981e-16	1.3103582466418849e-16	3.663055280528144e-18	3.147130398976732e-16	1.4187844842033142e-17	4.2972737401152683e-16	1.5920090079365904e-17	6.412291403252489e-16	2.0816103274811312e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.21399999621	5.955905195498201e-16	1.4278600703697896e-16	1.3226248949896648e-16	3.694338876619635e-18	3.1745757377716544e-16	1.4573337776421686e-17	4.3387907773035353e-16	1.6106277202676328e-17	6.48236850059885e-16	2.097375301183326e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.26399999621	6.018981638371292e-16	1.4494937864728388e-16	1.3348754648765847e-16	3.725500840587495e-18	3.2019002663449374e-16	1.4959234209442002e-17	4.3802675803007734e-16	1.629214235293578e-17	6.552518384116781e-16	2.113105334751613e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.313999996215	6.082233058068343e-16	1.4708595166620501e-16	1.3471098537582114e-16	3.756536215919322e-18	3.229104399370016e-16	1.534534346964027e-17	4.4217033580442526e-16	1.6477632664402677e-17	6.62273788391526e-16	2.128796024268135e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.36399999622	6.145655950927147e-16	1.4919567403776685e-16	1.359327958501453e-16	3.787440095193386e-18	3.2561885505719036e-16	1.5731484746646575e-17	4.463097319442436e-16	1.666269642402834e-17	6.693023830449425e-16	2.1444439018057643e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.41399999622	6.209246817429805e-16	1.51278497223883e-16	1.37152967679734e-16	3.818207649922676e-18	3.2831531327288143e-16	1.6117486221458258e-17	4.504448673419501e-16	1.6847283047925675e-17	6.763373054502036e-16	2.1600464475741302e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.463999996224	6.273002162061008e-16	1.5333437597299642e-16	1.3837149056305114e-16	3.848834108788931e-18	3.309998557675889e-16	1.650318429626777e-17	4.545756628827606e-16	1.7031343057465175e-17	6.833782387163961e-16	2.175602096268801e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.51399999623	6.336918493165181e-16	1.5536326811298397e-16	1.3958835428685965e-16	3.879314772852259e-18	3.336725236307214e-16	1.688842291121938e-17	4.587020394547718e-16	1.7214828052287704e-17	6.904248659816791e-16	2.1911102377366685e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.56399999623	6.400992322804896e-16	1.5736513436533914e-16	1.4080354854373683e-16	3.909644999096631e-18	3.3633335785790444e-16	1.7273052936751947e-17	4.628239179420209e-16	1.7397690689257734e-17	6.974768704112216e-16	2.2065712124229838e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.61399999623	6.465220166618329e-16	1.5933993817813235e-16	1.4201706309689915e-16	3.939820226918946e-18	3.389823993512167e-16	1.7656931632071958e-17	4.669412192257959e-16	1.7579884654846548e-17	7.045339351954778e-16	2.2219863018602552e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.663999996235	6.529598543677677e-16	1.6128764557557339e-16	1.43228887638924e-16	3.969835943059091e-18	3.416196889194431e-16	1.8039922161457675e-17	4.710538641862058e-16	1.7761364645130332e-17	7.115957435482226e-16	2.2373577142937226e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.71399999624	6.594123976347064e-16	1.6320822502224952e-16	1.4443901196834736e-16	3.9996877161221556e-18	3.442452672784366e-16	1.842189316122306e-17	4.751617737017888e-16	1.7942086338916958e-17	7.186619787046895e-16	2.2526885658346213e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.76399999624	6.658792990140766e-16	1.6510164730043376e-16	1.4564742576597344e-16	4.029371171551676e-18	3.4685917505122984e-16	1.880271835125236e-17	4.792648686464997e-16	1.8122006377261194e-17	7.257323239196273e-16	2.26798285717809e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.813999996244	6.723602113581338e-16	1.6696788539895636e-16	1.4685411876558578e-16	4.05888200178607e-18	3.4946145276847673e-16	1.9182276185666404e-17	4.833630698940318e-16	1.830108233981606e-17	7.328064621555661e-16	2.283245392654761e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.86399999625	6.7885478780579e-16	1.6880691441247305e-16	1.4805908073628737e-16	4.088215961746241e-18	3.5205214086859347e-16	1.9560449537996603e-17	4.874562983155905e-16	1.8479272722916575e-17	7.398840555570205e-16	2.2984782108484334e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.91399999625	6.853626817684656e-16	1.7061871144992884e-16	1.4926230136476904e-16	4.117368878914819e-18	3.5463127969806726e-16	1.993712541697781e-17	4.915444747810715e-16	1.8656536919616597e-17	7.469647326373419e-16	2.3136783624725666e-17	nan	nan	nan	nan	nan	nan	nan	nan
55772.96399999625	6.918835469159177e-16	1.7240325555132587e-16	1.504637704201338e-16	4.14633663382608e-18	3.571989095117435e-16	2.0312194709190553e-17	4.956275201539547e-16	1.8832835195155807e-17	7.540481188632301e-16	2.328843197982244e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.013999996256	6.984170371621169e-16	1.7416052761190912e-16	1.516634776597116e-16	4.175115184534886e-18	3.5975507047305464e-16	2.068555194582267e-17	4.997053552996841e-16	1.9008128670657046e-17	7.611338397107688e-16	2.3439709086551736e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.06399999626	7.049628066509965e-16	1.758905103130181e-16	1.5286141273487357e-16	4.203700541401564e-18	3.6229980265431547e-16	2.10570950905363e-17	5.037779010809537e-16	1.9182379300563514e-17	7.682215206632234e-16	2.3590605355102976e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.11399999626	7.115205097424444e-16	1.7759318805895354e-16	1.5405756546181555e-16	4.232088784116851e-18	3.648331460369545e-16	2.1426725346490243e-17	5.078450783543037e-16	1.9355549853959156e-17	7.753107872088642e-16	2.374111973754068e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.163999996264	7.180898009980704e-16	1.7926854691927715e-16	1.5525192552722834e-16	4.26027605294076e-18	3.673551405118281e-16	2.1794346980054458e-17	5.119068079779762e-16	1.952760389630587e-17	7.824012648387351e-16	2.3891259728959404e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.21399999627	7.246703351670714e-16	1.8091657457599635e-16	1.5644448267666857e-16	4.288258550329319e-18	3.698658258794516e-16	2.2159867159812075e-17	5.15963010804452e-16	1.9698505770228707e-17	7.894925790443988e-16	2.4041041328278898e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.26399999627	7.312617671721296e-16	1.825372602752125e-16	1.576352266321466e-16	4.316032546008976e-18	3.7236524185022843e-16	2.2523195809030736e-17	5.200136076860811e-16	1.986822057840036e-17	7.965843553157578e-16	2.419048895901551e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.31399999627	7.378637520952675e-16	1.8413059478278413e-16	1.588241471745387e-16	4.343594362060237e-18	3.7485342804481977e-16	2.2884245470199752e-17	5.240585194706305e-16	2.003671416622128e-17	8.036762191388961e-16	2.433963535325337e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.363999996276	7.444759451637241e-16	1.85696570343667e-16	1.6001123401996855e-16	4.3709403923617474e-18	3.773304239942243e-16	2.3242931180671427e-17	5.280976670071765e-16	2.020395310514834e-17	8.107677959937285e-16	2.4488521397869896e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.41399999628	7.510980017357621e-16	1.8723518064459567e-16	1.6119647683158058e-16	4.39806708140215e-18	3.7979626914028904e-16	2.359917035795488e-17	5.321309711360226e-16	2.036990467596253e-17	8.178587113519455e-16	2.4637195946623843e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.46399999628	7.577295772866525e-16	1.8874642077980001e-16	1.6237986542557058e-16	4.4249709430405574e-18	3.8225100283575726e-16	2.395288269396332e-17	5.361583526968173e-16	2.0534536854494837e-17	8.249485892623182e-16	2.4785713464333994e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.513999996285	7.643703273944658e-16	1.9023028721953008e-16	1.635613895121757e-16	4.45164854308001e-18	3.8469466434462234e-16	2.4303990057311646e-17	5.401797325306498e-16	2.0697818294767813e-17	8.320370254329667e-16	2.4934093160132905e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.56399999629	7.710199077259419e-16	1.9168677778110726e-16	1.6474103878985989e-16	4.478096511564161e-18	3.871272928423538e-16	2.4652416402825552e-17	5.441950314712764e-16	2.0859718315896346e-17	8.39123589362183e-16	2.5082322156088927e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.61399999629	7.776779740224439e-16	1.931158916023561e-16	1.659188030100664e-16	4.50431153994413e-18	3.895489274161979e-16	2.4998087687631215e-17	5.482041703511441e-16	2.102020688644957e-17	8.462078495456739e-16	2.523039365940894e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.66399999629	7.843441820857259e-16	1.9451762911714547e-16	1.6709467193012517e-16	4.530290367074212e-18	3.919596070654174e-16	2.5340931793274134e-17	5.522070699985098e-16	2.117925461204178e-17	8.53289374458995e-16	2.5378308541915893e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.7139999963	7.910181877638805e-16	1.9589199203295628e-16	1.6826863528381968e-16	4.556029805773176e-18	3.9435937070154384e-16	2.568087845327014e-17	5.562036512421542e-16	2.1336832720694354e-17	8.60367732554914e-16	2.5526075394939992e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.7639999963	7.97699646937199e-16	1.972389833102594e-16	1.6944068278727366e-16	4.581526712679512e-18	3.9674825714860655e-16	2.6017859185650418e-17	5.601938349031324e-16	2.1492913051604333e-17	8.674424922609369e-16	2.5673710548080916e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.8139999963	8.043882155040072e-16	1.9855860714358243e-16	1.7061080418015718e-16	4.606778006079646e-18	3.9912630514347054e-16	2.6351807229947302e-17	5.641775418035469e-16	2.1647468041442344e-17	8.745132219767773e-16	2.5821238052915757e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.863999996305	8.110835493666093e-16	1.9985086894417434e-16	1.7177898916093425e-16	4.631780664344662e-18	4.0149355333602803e-16	2.6682657488465774e-17	5.681546927610488e-16	2.180047071277141e-17	8.815794900717564e-16	2.596868963369868e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.91399999631	8.177853044170551e-16	2.0111577532408817e-16	1.7294522752814086e-16	4.65653171870261e-18	4.0385004028945115e-16	2.7010346471303235e-17	5.721252085898841e-16	2.195189466282655e-17	8.886408648823262e-16	2.6116104604684758e-17	nan	nan	nan	nan	nan	nan	nan	nan
55773.96399999631	8.244931365230948e-16	2.0235333408165082e-16	1.7410950892726163e-16	4.681028254215028e-18	4.061958044805085e-16	2.7334812244789203e-17	5.760890101020731e-16	2.2101714051526348e-17	8.956969147094853e-16	2.6263529756974764e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.013999996314	8.312067015139812e-16	2.0356355418818137e-16	1.7527182319803876e-16	4.705267415195278e-18	4.0853088429974887e-16	2.7655994383260368e-17	5.800460181028273e-16	2.2249903591698367e-17	9.027472078162199e-16	2.6411019214022562e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.06399999632	8.37925655166376e-16	2.0474644577588624e-16	1.7643215996829706e-16	4.729246403603821e-18	4.108553180518256e-16	2.7973833923682706e-17	5.839961534003697e-16	2.239643853763385e-17	9.09791312425042e-16	2.6558634257327803e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.11399999632	8.446496531901555e-16	2.0590202012686238e-16	1.775905090189128e-16	4.752962466514413e-18	4.131691439556562e-16	2.8288273323098285e-17	5.879393367957215e-16	2.254129467589547e-17	9.168287910367267e-16	2.6706434926004645e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.16399999632	8.5137835121431375e-16	2.070302896631358e-16	1.7874686012487562e-16	4.776412910757958e-18	4.154724001447925e-16	2.859925641842837e-17	5.918754890874162e-16	2.2684448314360205e-17	9.238591722215356e-16	2.6854439125009825e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.213999996326	8.581114047727716e-16	2.0813126793766243e-16	1.7990120294932993e-16	4.7995951019014545e-18	4.17765124667601e-16	2.890672838879735e-17	5.958045310718923e-16	2.282587627510252e-17	9.308819719857115e-16	2.7002653477432325e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.26399999633	8.648484692902475e-16	2.0920496962625717e-16	1.81053527243719e-16	4.822506445207863e-18	4.200473554875267e-16	2.921063571986557e-17	5.997263835398266e-16	2.296555588220873e-17	9.378967062642536e-16	2.7151091434457757e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.31399999633	8.715892000680666e-16	2.1025141052036695e-16	1.822038227889191e-16	4.845144412040364e-18	4.223191304833457e-16	2.951092617019175e-17	6.03640967280325e-16	2.3103464956088123e-17	9.449028909381095e-16	2.729977334772705e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.363999996334	8.783332522699937e-16	2.1127060752067969e-16	1.8335207923630145e-16	4.867506522082997e-18	4.2458048744944437e-16	2.9807548739508866e-17	6.075482030792197e-16	2.3239581802478366e-17	9.519000418312518e-16	2.744872648028503e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.41399999634	8.850802809081156e-16	2.1226257863148605e-16	1.8449828635496906e-16	4.889590342969318e-18	4.268314640960378e-16	3.0100453638618316e-17	6.114480117182837e-16	2.3373885206245787e-17	9.588876747079054e-16	2.7597984988351267e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.46399999634	8.918299408285583e-16	2.1322734295578717e-16	1.856424338845921e-16	4.911393496341399e-18	4.2907209804939824e-16	3.038959226097192e-17	6.153403139749691e-16	2.3506354422195787e-17	9.658653052695992e-16	2.7747589872245102e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.51399999634	8.98581886697409e-16	2.141649206910918e-16	1.8678451156484063e-16	4.9329136614219405e-18	4.313024268522199e-16	3.067491715573055e-17	6.192250306259423e-16	2.3636969168322607e-17	9.728324491524944e-16	2.7897588899689017e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.563999996346	9.053357729864318e-16	2.1507533312588682e-16	1.8792450912949814e-16	4.954148559988155e-18	4.33522487963712e-16	3.095638200219334e-17	6.231020824398824e-16	2.3765709618108628e-17	9.797886219243054e-16	2.804803650030988e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.61399999635	9.12091253958937e-16	2.1595860263673e-16	1.8906241628291521e-16	4.9750959681729694e-18	4.3573231875998955e-16	3.123394158556423e-17	6.269713901887418e-16	2.3892556393415212e-17	9.867333390817337e-16	2.819899363318792e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.66399999635	9.188479836555121e-16	2.1681475268596486e-16	1.9019822275887537e-16	4.995753713104142e-18	4.379319565342041e-16	3.150755177389552e-17	6.308328746346527e-16	2.4017490557796963e-17	9.93666116047336e-16	2.835052762749391e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.713999996355	9.256056158798354e-16	2.1764380782000431e-16	1.9133191830882184e-16	5.016119674066513e-18	4.4012143849689997e-16	3.177716949626888e-17	6.346864565366045e-16	2.4140493610127467e-17	1.0005864679286266e-15	2.8502711632826167e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.76399999636	9.32363804184467e-16	2.1844579366819068e-16	1.924634926606516e-16	5.036191771204094e-18	4.4230080177615544e-16	3.204275272194121e-17	6.385320566531939e-16	2.4261547478210957e-17	1.0074938939798942e-15	2.865560063925266e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.81399999636	9.391222018565555e-16	2.1922073694218076e-16	1.9359293553048835e-16	5.055967983960083e-18	4.444700834179364e-16	3.230426044054153e-17	6.423695957377798e-16	2.438063451163231e-17	1.0143878680361725e-15	2.8809216723875506e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.86399999636	9.458804619036511e-16	2.1996866543586902e-16	1.9472023667566194e-16	5.07544633842152e-18	4.466293203862746e-16	3.256165264323821e-17	6.461989945396621e-16	2.4497737478031377e-17	1.0212678615600814e-15	2.896358434139215e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.913999996366	9.526382370394196e-16	2.2068960802579972e-16	1.9584538579463636e-16	5.0946249075461105e-18	4.487785495635258e-16	3.2814890304835814e-17	6.500201738047363e-16	2.4612839555507643e-17	1.0281333459254902e-15	2.911873383693944e-17	nan	nan	nan	nan	nan	nan	nan	nan
55774.96399999637	9.59395179669378e-16	2.213835946720802e-16	1.9696837270360744e-16	5.1135018116447105e-18	4.509178077506121e-16	3.306393536656581e-17	6.538330542730056e-16	2.4725924327930285e-17	1.0349837924142437e-15	2.9274701432194054e-17	nan	nan	nan	nan	nan	nan	nan	nan
55775.01399999637	9.661509418766283e-16	2.2205065641976963e-16	1.9808918701862677e-16	5.132075225457609e-18	4.530471316673246e-16	3.330875071984831e-17	6.576375566849968e-16	2.483697577990502e-17	1.0418186722132586e-15	2.943152918316825e-17	nan	nan	nan	nan	nan	nan	nan	nan
55775.063999996375	9.729051754075645e-16	2.2269082540072465e-16	1.9920781852645722e-16	5.150343368860603e-18	4.551665579525022e-16	3.354930019070304e-17	6.61433601773904e-16	2.4945978291149666e-17	1.0486374564113231e-15	2.958926491302936e-17	nan	nan	nan	nan	nan	nan	nan	nan
55775.11399999638	9.796575316575735e-16	2.233041348359036e-16	2.0032425693144937e-16	5.168304502755948e-18	4.572761231642656e-16	3.378554852492701e-17	6.65221110270041e-16	2.5052916631754524e-17	1.055439615996029e-15	2.974796211816531e-17	nan	nan	nan	nan	nan	nan	nan	nan
55775.16399999638	9.864076616567302e-16	2.2389061903811184e-16	2.0143849202036601e-16	5.185956950192293e-18	4.593758637803468e-16	3.401746137386794e-17	6.690000028980906e-16	2.5157775958464544e-17	1.062224621850631e-15	2.990767984991073e-17	nan	nan	nan	nan	nan	nan	nan	nan
55775.213999996384	9.931552160554689e-16	2.2445031341517915e-16	2.025505134975577e-16	5.2032990690490855e-18	4.614658161982387e-16	3.4245005280943303e-17	6.727702003827362e-16	2.5260541808339387e-17	1.0689919447509926e-15	3.006848257192914e-17	nan	nan	nan	nan	nan	nan	nan	nan
55775.26399999639	9.998998451102374e-16	2.2498325447356735e-16	2.0366031109092137e-16	5.2203292682925795e-18	4.635460167355087e-16	3.446814766868525e-17	6.765316234397568e-16	2.5361200095882182e-17	1.075741055362437e-15	3.023043999394601e-17	nan	nan	nan	nan	nan	nan	nan	nan
55775.31399999639	1.0066411986691847e-15	2.2548947982238717e-16	2.0476787451658075e-16	5.2370460086270736e-18	4.656165016300058e-16	3.4686856826381536e-17	6.802841927825746e-16	2.545973710881907e-17	1.0824714242367687e-15	3.039362688236262e-17	nan	nan	nan	nan	nan	nan	nan	nan
55775.36399999639	1.0133789261577503e-15	2.259690281778375e-16	2.058731935318657e-16	5.253447793879061e-18	4.676773070400931e-16	3.490110189830322e-17	6.840278291257904e-16	2.5556139503143858e-17	1.0891825182969704e-15	3.055811620018633e-17	nan	nan	nan	nan	nan	nan	nan	nan
