MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54404.1197999998	nan	nan	nan	nan	nan	nan	nan	nan	7.90194357454424e-15	3.3744498256494865e-16	3.836050044394014e-15	1.4015825435360053e-16	6.108217624885331e-15	2.1770766965358827e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.1697999998	nan	nan	nan	nan	nan	nan	nan	nan	7.930629384817508e-15	3.381862206811009e-16	3.8511211041490754e-15	1.403163322498917e-16	6.1324588178264315e-15	2.1789606190883089e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.2197999998	nan	nan	nan	nan	nan	nan	nan	nan	7.95887629016793e-15	3.388600133200195e-16	3.865963693269801e-15	1.404433564562921e-16	6.1563385583454546e-15	2.1803487290289582e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.269799999805	nan	nan	nan	nan	nan	nan	nan	nan	7.986689860171234e-15	3.3946377287660743e-16	3.880579255264809e-15	1.405392476313635e-16	6.179858777022978e-15	2.1812400182399157e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.31979999981	nan	nan	nan	nan	nan	nan	nan	nan	8.014075620711223e-15	3.3999505991550275e-16	3.894969230782458e-15	1.4060395584913166e-16	6.2030214003036224e-15	2.1816339042865958e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.36979999981	nan	nan	nan	nan	nan	nan	nan	nan	8.041039054353552e-15	3.4045159076986864e-16	3.909135057627039e-15	1.4063746052925607e-16	6.225828350517137e-15	2.181530229296281e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.419799999814	nan	nan	nan	nan	nan	nan	nan	nan	8.06758560072046e-15	3.408312439287301e-16	3.923078170775942e-15	1.4063977028960678e-16	6.248281545898885e-15	2.1809292578473492e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.46979999982	nan	nan	nan	nan	nan	nan	nan	nan	8.093720656859208e-15	3.4113206529712215e-16	3.936800002396118e-15	1.4061092272045935e-16	6.270382900610373e-15	2.1798316738625604e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.51979999982	nan	nan	nan	nan	nan	nan	nan	nan	8.11944957761031e-15	3.4135227240488108e-16	3.950301981861222e-15	1.405509840794335e-16	6.292134324758669e-15	2.1782385764885068e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.56979999982	nan	nan	nan	nan	nan	nan	nan	nan	8.14477767597152e-15	3.4149025763036864e-16	3.963585535767279e-15	1.4046004890556387e-16	6.313537724417903e-15	2.1761514749282865e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.619799999826	nan	nan	nan	nan	nan	nan	nan	nan	8.169710223462e-15	3.415445904958301e-16	3.976652087950359e-15	1.4033823955000593e-16	6.334595001648777e-15	2.173572282206784e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.66979999983	nan	nan	nan	nan	nan	nan	nan	nan	8.194252450479887e-15	3.4151401908240337e-16	3.9895030595026675e-15	1.4018570562006102e-16	6.355308054518755e-15	2.170503307803487e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.71979999983	nan	nan	nan	nan	nan	nan	nan	nan	8.218409546660308e-15	3.413974706021909e-16	4.002139868789138e-15	1.4000262333315108e-16	6.375678777123195e-15	2.1669472491109191e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.769799999835	nan	nan	nan	nan	nan	nan	nan	nan	8.242186661231068e-15	3.411940511564643e-16	4.0145639314635046e-15	1.3978919477544662e-16	6.3957090596044684e-15	2.162907181643931e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.81979999984	nan	nan	nan	nan	nan	nan	nan	nan	8.265588903363572e-15	3.409030446985333e-16	4.026776659937697e-15	1.3954564511866516e-16	6.415400787717686e-15	2.1583865208696293e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.86979999984	nan	nan	nan	nan	nan	nan	nan	nan	8.288621342523041e-15	3.4052391121090804e-16	4.0387794059414785e-15	1.3927201833601982e-16	6.434755795227766e-15	2.1533861754746967e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.91979999984	nan	nan	nan	nan	nan	nan	nan	nan	8.311289008816044e-15	3.400562840964289e-16	4.050573410129913e-15	1.3896799871030973e-16	6.453775822144143e-15	2.1479020597722935e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54404.969799999846	nan	nan	nan	nan	nan	nan	nan	nan	8.333596893334752e-15	3.3949996677334186e-16	4.062159898626614e-15	1.3863325392959762e-16	6.4724625947514644e-15	2.1419298756161715e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.01979999985	nan	nan	nan	nan	nan	nan	nan	nan	8.355549948500202e-15	3.388549284546324e-16	4.073540094921424e-15	1.3826747876382864e-16	6.490817835478968e-15	2.1354657208430283e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.06979999985	nan	nan	nan	nan	nan	nan	nan	nan	8.377153088401723e-15	3.381212990818284e-16	4.084715219885791e-15	1.3787039659139843e-16	6.508843262918295e-15	2.128506110330067e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.119799999855	nan	nan	nan	nan	nan	nan	nan	nan	8.398411189135194e-15	3.3729936337337655e-16	4.0956864917861065e-15	1.3744176085248845e-16	6.526540591841606e-15	2.1210479961355884e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.16979999986	nan	nan	nan	nan	nan	nan	nan	nan	8.419329089137547e-15	3.3638955393752876e-16	4.10645512629849e-15	1.3698135643690239e-16	6.543911533220502e-15	2.113088786838447e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.21979999986	nan	nan	nan	nan	nan	nan	nan	nan	8.439911589520344e-15	3.353924433885527e-16	4.117022336522454e-15	1.3648900101404994e-16	6.560957794244142e-15	2.1046263661675114e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.26979999986	nan	nan	nan	nan	nan	nan	nan	nan	8.460163454400732e-15	3.343087353947907e-16	4.127389332995249e-15	1.359645463115533e-16	6.577681078337004e-15	2.0956591110260814e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.31979999987	nan	nan	nan	nan	nan	nan	nan	nan	8.480089217632105e-15	3.331390597803427e-16	4.137557323706208e-15	1.3540787935020463e-16	6.5940830851777054e-15	2.0861859090060774e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.36979999987	nan	nan	nan	nan	nan	nan	nan	nan	8.49969113701518e-15	3.318819049048378e-16	4.147527514110582e-15	1.348189236406924e-16	6.610165510716821e-15	2.0762061754654567e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.41979999987	nan	nan	nan	nan	nan	nan	nan	nan	8.518969994319852e-15	3.30534426431943e-16	4.157301107143901e-15	1.3419764034863153e-16	6.625930047194995e-15	2.065719870273878e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.469799999875	nan	nan	nan	nan	nan	nan	nan	nan	8.537926511367052e-15	3.2909388505602256e-16	4.166879303235833e-15	1.3354402943419256e-16	6.6413783831611054e-15	2.0547275142958425e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.51979999988	nan	nan	nan	nan	nan	nan	nan	nan	8.556561373822373e-15	3.275576830649163e-16	4.176263300324114e-15	1.3285813077027006e-16	6.656512203490588e-15	2.0432302056837693e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.56979999988	nan	nan	nan	nan	nan	nan	nan	nan	8.574875231220437e-15	3.259233760768758e-16	4.185454293868671e-15	1.321400252462114e-16	6.671333189402941e-15	2.0312296360770825e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.619799999884	nan	nan	nan	nan	nan	nan	nan	nan	8.592868696987759e-15	3.241886839598091e-16	4.19445347686608e-15	1.3138983585998414e-16	6.685843018480249e-15	2.0187281067481164e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.66979999989	nan	nan	nan	nan	nan	nan	nan	nan	8.610542348462943e-15	3.223515010223557e-16	4.203262039862819e-15	1.3060772880453332e-16	6.700043364685045e-15	2.005728544778912e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.71979999989	nan	nan	nan	nan	nan	nan	nan	nan	8.627896726914768e-15	3.2040990556480275e-16	4.211881170969377e-15	1.2979391455133176e-16	6.713935898378323e-15	1.9922345193267986e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.76979999989	nan	nan	nan	nan	nan	nan	nan	nan	8.644932337557818e-15	3.1836216887548796e-16	4.220312055874504e-15	1.28948648935154e-16	6.727522286336704e-15	1.9782502580324328e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.819799999896	nan	nan	nan	nan	nan	nan	nan	nan	8.661649649565558e-15	3.1620676375574784e-16	4.2285558778590025e-15	1.2807223424324657e-16	6.740804191771603e-15	1.9637806636165e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.8697999999	nan	nan	nan	nan	nan	nan	nan	nan	8.678049096082526e-15	3.139423726548958e-16	4.236613817809379e-15	1.271650203107497e-16	6.753783274346289e-15	1.9488313307311933e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.9197999999	nan	nan	nan	nan	nan	nan	nan	nan	8.694131074232415e-15	3.115678954931585e-16	4.244487054231921e-15	1.2622740562506262e-16	6.766461190193554e-15	1.9334085630735428e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54405.969799999904	nan	nan	nan	nan	nan	nan	nan	nan	8.709895945125062e-15	3.090824572494353e-16	4.2521767632663916e-15	1.2525983844048154e-16	6.77883959193422e-15	1.9175193908242143e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.01979999991	nan	nan	nan	nan	nan	nan	nan	nan	8.725344033861299e-15	3.064854153869359e-16	4.25968411870033e-15	1.2426281790296115e-16	6.790920128694211e-15	1.901171588418963e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.06979999991	nan	nan	nan	nan	nan	nan	nan	nan	8.740475629534779e-15	3.03776367188747e-16	4.267010291981917e-15	1.2323689518578495e-16	6.802704446123161e-15	1.884373692661987e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.11979999991	nan	nan	nan	nan	nan	nan	nan	nan	8.755290985231596e-15	3.009551570721256e-16	4.2741564522344365e-15	1.2218267463467635e-16	6.814194186410423e-15	1.8671350212061918e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.169799999916	nan	nan	nan	nan	nan	nan	nan	nan	8.769790318028925e-15	2.9802188394842757e-16	4.281123766270141e-15	1.2110081491937875e-16	6.8253909883056e-15	1.8494656913638573e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.21979999992	nan	nan	nan	nan	nan	nan	nan	nan	8.783973808989626e-15	2.949769086932472e-16	4.28791339860333e-15	1.19992030189726e-16	6.836296487132883e-15	1.8313766392409044e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.26979999992	nan	nan	nan	nan	nan	nan	nan	nan	8.79784160315616e-15	2.918208617887299e-16	4.2945265114648514e-15	1.1885709122975522e-16	6.846912314811333e-15	1.8128796391479418e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.319799999925	nan	nan	nan	nan	nan	nan	nan	nan	8.811393809540587e-15	2.8855465119761897e-16	4.30096426001721e-15	1.17696820492909e-16	6.85724009405433e-15	1.7939872392450947e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.36979999993	nan	nan	nan	nan	nan	nan	nan	nan	8.824630501113913e-15	2.8517947052540826e-16	4.307227634612673e-15	1.1651189239290483e-16	6.8672812471305615e-15	1.774710022050068e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.41979999993	nan	nan	nan	nan	nan	nan	nan	nan	8.837551714792651e-15	2.816968075236547e-16	4.313317425095085e-15	1.1530279021043783e-16	6.877036952586704e-15	1.7550560167410628e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.46979999993	nan	nan	nan	nan	nan	nan	nan	nan	8.850157451422395e-15	2.7810845298316466e-16	4.319234407045449e-15	1.140700471163749e-16	6.886508371044737e-15	1.735034014990141e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.51979999994	nan	nan	nan	nan	nan	nan	nan	nan	8.862447675760072e-15	2.744165100609304e-16	4.324979353817386e-15	1.1281426560165112e-16	6.895696659795178e-15	1.7146538429272111e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.56979999994	nan	nan	nan	nan	nan	nan	nan	nan	8.874422316453515e-15	2.7062340407747625e-16	4.33055303654745e-15	1.115361217277516e-16	6.9046029728114305e-15	1.6939264251496303e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.61979999994	nan	nan	nan	nan	nan	nan	nan	nan	8.886081266018853e-15	2.667318928131476e-16	4.3359562241639205e-15	1.102363695353949e-16	6.913228460760094e-15	1.6728638515241474e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.669799999945	nan	nan	nan	nan	nan	nan	nan	nan	8.897424380815548e-15	2.62745077321235e-16	4.341189683394998e-15	1.08915845626181e-16	6.921574271014606e-15	1.651479447098368e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.71979999995	nan	nan	nan	nan	nan	nan	nan	nan	8.908451481019332e-15	2.586664132611281e-16	4.346254178778741e-15	1.0757547393259001e-16	6.929641547667771e-15	1.6297878453493244e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.76979999995	nan	nan	nan	nan	nan	nan	nan	nan	8.919162350592369e-15	2.5449972273670284e-16	4.351150472671623e-15	1.0621627068727609e-16	6.9374314315432795e-15	1.6078050650460474e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.819799999954	nan	nan	nan	nan	nan	nan	nan	nan	8.92955673725232e-15	2.5024920660175147e-16	4.355879325257402e-15	1.0483934960309074e-16	6.944945060207894e-15	1.585548590934003e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.86979999996	nan	nan	nan	nan	6.054547515406085e-15	8.9496092442004e-17	nan	nan	8.93963435243724e-15	2.4591945716380583e-16	4.3604414945566515e-15	1.03445927268573e-16	6.952183567984981e-15	1.5630374584210518e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.91979999996	nan	nan	nan	nan	6.05298728468829e-15	8.91052494508383e-17	nan	nan	8.949394871271138e-15	2.4151547117908235e-16	4.364837736435081e-15	1.0203732876231063e-16	6.959148085965227e-15	1.540292342393811e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54406.96979999996	nan	nan	nan	nan	6.051426194393851e-15	8.871561130992028e-17	nan	nan	8.958837539930255e-15	2.3704240324849673e-16	4.369068804612232e-15	1.0061499348052e-16	6.9658397420204326e-15	1.517335650186415e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.019799999965	nan	nan	nan	nan	6.0498642306349385e-15	8.832718431148794e-17	nan	nan	8.967959090924949e-15	2.325042037487482e-16	4.373135450671386e-15	9.918048116718101e-17	6.97225966081327e-15	1.4941916186693333e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.06979999997	nan	nan	nan	nan	6.048301379513855e-15	8.793997480781514e-17	nan	nan	8.976755256479472e-15	2.2790465387974387e-16	4.377038424066769e-15	9.773547812349856e-17	6.978408963812535e-15	1.4708864152098443e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.11979999997	nan	nan	nan	nan	6.046737627107855e-15	8.755398921358413e-17	nan	nan	8.985221729645174e-15	2.232480450445815e-16	4.380778472134779e-15	9.628180356352762e-17	6.984288769303005e-15	1.4474482421536328e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.169799999974	nan	nan	nan	nan	6.0451729595382164e-15	8.716923400572041e-17	nan	nan	8.993354166122523e-15	2.1853922636687634e-16	4.384356340100026e-15	9.482141606481309e-17	6.989900192397874e-15	1.423907444197205e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.21979999998	nan	nan	nan	nan	6.043607362898135e-15	8.67857157232623e-17	nan	nan	9.001148183923996e-15	2.1378365363552541e-16	4.387772771086484e-15	9.335642004601002e-17	6.99524434505198e-15	1.4002966177312e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.26979999998	nan	nan	nan	nan	6.042040823268657e-15	8.640344096849747e-17	nan	nan	9.008599363033537e-15	2.0898744132921304e-16	4.39102850612455e-15	9.188907217706797e-17	7.0003223360728355e-15	1.3766507208927797e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.31979999998	nan	nan	nan	nan	6.040473326789281e-15	8.602241640716216e-17	nan	nan	9.01570324506364e-15	2.0415741787294755e-16	4.3941242841614256e-15	9.042178760259244e-17	7.005135271132091e-15	1.353007182609341e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.369799999986	nan	nan	nan	nan	6.038904859510693e-15	8.564264876842438e-17	nan	nan	9.02245533291203e-15	1.9930118416087895e-16	4.397060842068194e-15	8.895714582166183e-17	7.009684252779329e-15	1.329406008334878e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.41979999999	nan	nan	nan	nan	6.0373354075465815e-15	8.526414484693722e-17	nan	nan	9.028851090412521e-15	1.9442717520571804e-16	4.399838914649554e-15	8.749789603024543e-17	7.0139703804525795e-15	1.3058898795797217e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.46979999999	nan	nan	nan	nan	6.035764957013671e-15	8.488691150154567e-17	nan	nan	9.034885941986492e-15	1.8954472452000985e-16	4.402459234652771e-15	8.604696168237005e-17	7.0179947504908e-15	1.2825042434975446e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.519799999995	nan	nan	nan	nan	6.034193493983143e-15	8.451095565502221e-17	nan	nan	9.040555272290402e-15	1.846641304750505e-16	4.404922532775052e-15	8.46074439774109e-17	7.0217584561452495e-15	1.2592973878807253e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.5698	nan	nan	nan	nan	6.032621004570963e-15	8.413628429798111e-17	nan	nan	9.045854425860912e-15	1.7979672338376566e-16	4.407229537673939e-15	8.318262391643379e-17	7.025262587592519e-15	1.23632049591577e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.6198	nan	nan	nan	nan	6.0310474748748785e-15	8.376290448522527e-17	nan	nan	9.050778706758007e-15	1.7495493137847257e-16	4.409380975974469e-15	8.17759625089065e-17	7.028508231945101e-15	1.2136276737703276e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.6698	nan	nan	nan	nan	6.029472890986567e-15	8.339082333930347e-17	nan	nan	9.055323378205978e-15	1.7015234225559594e-16	4.411377572278577e-15	8.039109863940893e-17	7.03149647326397e-15	1.191275942880714e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.719800000006	nan	nan	nan	nan	6.027897238999221e-15	8.30200480477928e-17	nan	nan	9.059483662229543e-15	1.6540375729231242e-16	4.413220049173587e-15	7.903184403596336e-17	7.0342283925707614e-15	1.1693251873770264e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.76980000001	nan	nan	nan	nan	6.026320505031842e-15	8.265058586749228e-17	nan	nan	9.06325473929093e-15	1.6072523156230638e-16	4.414909127240645e-15	7.770217471320673e-17	7.0367050678581346e-15	1.1478380457636155e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.81980000001	1.5272749166452237e-14	1.4213896246813758e-16	nan	nan	6.024742675176867e-15	8.22824441180908e-17	nan	nan	9.066631747921445e-15	1.5613409346402477e-16	4.416445525063554e-15	7.64062182064336e-17	7.03892757410286e-15	1.1268797346563774e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.869800000015	1.5246850870178957e-14	1.4118314969108104e-16	nan	nan	6.02316373634424e-15	8.191563008851617e-17	nan	nan	9.069609784351955e-15	1.5164893403391346e-16	4.417829959237035e-15	7.514823587364285e-17	7.040896983277188e-15	1.1065177913500213e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.91980000002	1.522095054910779e-14	1.4023345357830022e-16	nan	nan	6.021583676486863e-15	8.155015100316451e-17	nan	nan	9.072183902140428e-15	1.472895542257666e-16	4.4190631443754524e-15	7.393259952797628e-17	7.042614364360882e-15	1.0868217214329277e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54407.96980000002	1.5195048178821795e-14	1.3928991184437273e-16	nan	nan	6.020002483614564e-15	8.118601414724928e-17	nan	nan	9.074349111796199e-15	1.4307685587450965e-16	4.420145793121214e-15	7.276376168991194e-17	7.044080783351125e-15	1.0678625375533069e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.019800000024	1.516914370053943e-14	1.3835256266267836e-16	nan	nan	6.018420145767536e-15	8.082322687398115e-17	nan	nan	9.076100380403205e-15	1.3903265985225925e-16	4.421078616153387e-15	7.164621882669899e-17	7.04529730327752e-15	1.0497121765528934e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.06980000003	1.5143237083513426e-14	1.3742144361564142e-16	nan	nan	6.01683665093056e-15	8.04617966055534e-17	nan	nan	9.077432631238009e-15	1.3517943349400607e-16	4.421862322196117e-15	7.058446708994437e-17	7.046264984209888e-15	1.0324427841723865e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.11980000003	1.5117328289761874e-14	1.3649659324053146e-16	nan	nan	6.015251987136996e-15	8.010173083385158e-17	nan	nan	9.078340743388096e-15	1.3153990944969761e-16	4.4224976180271e-15	6.958295028018732e-17	7.046984883273316e-15	1.0161258602021918e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.16980000003	1.5091417278589857e-14	1.355780491975646e-16	nan	nan	6.0136661423951565e-15	7.974303712019593e-17	nan	nan	9.078820183338352e-15	1.2813531651822255e-16	4.422985221475312e-15	6.864578123517009e-17	7.047458175018019e-15	1.0008277875264139e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.219800000035	1.5065504046380055e-14	1.3466583861938047e-16	nan	nan	6.0120791047315694e-15	7.938572309614258e-17	nan	nan	9.078875980341857e-15	1.2496688368423834e-16	4.423326045909878e-15	6.77735748587488e-17	7.047687860868811e-15	9.865594878940874e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.26980000004	1.503958862930572e-14	1.3375997945492357e-16	nan	nan	6.010490862125703e-15	7.902979646268426e-17	nan	nan	9.078520593349834e-15	1.2202008356598367e-16	4.4235211564027804e-15	6.696417590620797e-17	7.047678362841859e-15	9.732879549215819e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.31980000004	1.5013671025558184e-14	1.3286049026618597e-16	nan	nan	6.008901402647352e-15	7.867526499223414e-17	nan	nan	9.077766634542546e-15	1.1927966436196388e-16	4.4235716201655156e-15	6.621521151368273e-17	7.0474341375995904e-15	9.60976801269827e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.369800000044	1.4987751298440648e-14	1.3196738969445773e-16	nan	nan	6.007310714258525e-15	7.832213652671948e-17	nan	nan	9.076626673440444e-15	1.1673058342127668e-16	4.423478502516384e-15	6.552419724769325e-17	7.0469596390145854e-15	9.495879687992072e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.41980000005	1.4961829441622793e-14	1.3108069611378692e-16	nan	nan	6.005718785015356e-15	7.797041897927828e-17	nan	nan	9.075113237847992e-15	1.143585486291099e-16	4.42324286689391e-15	6.488857553153375e-17	7.046259318215927e-15	9.390823684517651e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.46980000005	1.4935905495799523e-14	1.3020042879832268e-16	nan	nan	6.0041256029216016e-15	7.762012033387084e-17	nan	nan	9.073238814795542e-15	1.1215054389662704e-16	4.422865774868989e-15	6.430575379968266e-17	7.045337623639622e-15	9.294205179440741e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.51980000005	1.4909979481770466e-14	1.2932660688267706e-16	nan	nan	6.002531155984813e-15	7.727124864523756e-17	nan	nan	9.0710158514764e-15	1.1009532224580308e-16	4.422348286157842e-15	6.377314157352766e-17	7.044199001077062e-15	9.20563162894461e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.569800000056	1.4884051424856895e-14	1.2845924916064099e-16	nan	nan	6.000935432207231e-15	7.692381203969597e-17	nan	nan	9.068456756184775e-15	1.0818385142278198e-16	4.42169145863492e-15	6.328818569584733e-17	7.042847893723535e-15	9.124718676142437e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.61980000006	1.485812135128442e-14	1.2759837548878097e-16	nan	nan	5.999338419635121e-15	7.65778187141216e-17	nan	nan	9.065573899248094e-15	1.0640969832480798e-16	4.420896348345034e-15	6.284840302298112e-17	7.041288742228541e-15	9.051095627640003e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
54408.66980000006	1.4832189290895976e-14	1.2674400494526272e-16	nan	nan	5.997740106257815e-15	7.623327693652776e-17	nan	nan	9.06237961395953e-15	1.0476933937604352e-16	4.4199640095165626e-15	6.245140996390339e-17	7.039525984741997e-15	8.984410384529772e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
