MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err
57471.92159999597	5.862119640529652e-15	5.131139074345837e-17	9.11572133646291e-16	1.3161707925828286e-17	1.8412753265422123e-15	2.7737627092822086e-17	9.575163045003477e-15	1.0856401412973067e-16	2.8775041571993363e-15	1.951235579504518e-17	4.945343970248619e-15	1.5363596368980595e-16	1.0586309198817766e-15	1.666706811448108e-17	2.0030175645589274e-15	2.4298763362593438e-17
57471.97159999597	5.935119767638415e-15	4.963818706776403e-17	9.231353367791905e-16	1.3577847863972249e-17	1.8656210415907936e-15	2.8601076992667814e-17	9.702116075011827e-15	1.0866906518759051e-16	2.904465782030691e-15	1.8828444220817135e-17	5.011106780678013e-15	1.5351334757311428e-16	1.0713424684744757e-15	1.633634951015052e-17	2.0272531450295253e-15	2.3630367101219913e-17
57472.02159999598	6.006113536453699e-15	4.828805497172805e-17	9.3461481974655e-16	1.400376688396258e-17	1.8897977109240457e-15	2.94715772083162e-17	9.827376427183676e-15	1.0888262987666541e-16	2.9309967641267727e-15	1.8244780838026348e-17	5.0762199891897754e-15	1.5343989351597564e-16	1.0837906852080698e-15	1.6022503069296962e-17	2.051031674844061e-15	2.3007785096051184e-17
57472.07159999598	6.075188285151616e-15	4.742093286837367e-17	9.460096647030874e-16	1.44373703974533e-17	1.913799290933303e-15	3.034653385987452e-17	9.950888370598363e-15	1.0921860753424397e-16	2.9571739322986562e-15	1.780186431393273e-17	5.140636923244522e-15	1.5343154179792854e-16	1.095962627870377e-15	1.5732840068261464e-17	2.0743299357850656e-15	2.244890228309504e-17
57472.12159999598	6.142432847883362e-15	4.7205206185362144e-17	9.573189506613314e-16	1.487679509757923e-17	1.9376197302196108e-15	3.122364016690319e-17	1.007259648957509e-14	1.096911136411158e-16	2.9830740674635292e-15	1.754110194227965e-17	5.204310794878268e-15	1.5350522066080203e-16	1.1078453348109036e-15	1.5474897624970372e-17	2.097124672263647e-15	2.197194869418774e-17
57472.171599995985	6.2080241734464626e-15	4.7752954385144835e-17	9.685417534565487e-16	1.5320408669372307e-17	1.9612529693421412e-15	3.2100877469512994e-17	1.0192458857211892e-14	1.1031264133507446e-16	3.0087706704903284e-15	1.7492695291704043e-17	5.2671957760573995e-15	1.5367804965466866e-16	1.1194257631744663e-15	1.5256020077201036e-17	2.119393111572791e-15	2.159418428684585e-17
57472.22159999599	6.272167772778839e-15	4.9011784838963974e-17	9.79677145712373e-16	1.5766803285308453e-17	1.9846929405639856e-15	3.297650965782455e-17	1.0310459804114386e-14	1.1109015392580292e-16	3.0343157113395138e-15	1.765095759219568e-17	5.3292551978708205e-15	1.5396264732149617e-16	1.1306912247765638e-15	1.508039230768348e-17	2.1411193194693992e-15	2.1324051915458258e-17
57472.27159999599	6.334977779696281e-15	5.080319003787457e-17	9.907241968063178e-16	1.6214784907169586e-17	2.0079335676002386e-15	3.384907280729281e-17	1.0426588743821275e-14	1.1202344395350959e-16	3.0597369795063538e-15	1.7980170562130613e-17	5.390466220951442e-15	1.543646320938305e-16	1.1416375982607412e-15	1.4946950864001172e-17	2.1622975270067372e-15	2.1155251086828174e-17
57472.321599995994	6.396553925271028e-15	5.2918632511046504e-17	1.0016819728343752e-15	1.666335987295939e-17	2.0309687653640843e-15	3.471736135370355e-17	1.0540835260844149e-14	1.131092181642072e-16	3.085053907927762e-15	1.8429234502614414e-17	5.450814888160764e-15	1.548854945708667e-16	1.1522723266321724e-15	1.4851042082175144e-17	2.182939251040693e-15	2.1072289327499604e-17
57472.371599996	6.456995036169138e-15	5.516943767540453e-17	1.0125495365769035e-15	1.7111719810570107e-17	2.0537924397134003e-15	3.558041177250085e-17	1.0653188996410239e-14	1.1434393672518055e-16	3.110285146392557e-15	1.8947700387518438e-17	5.5102879967801745e-15	1.5552683059828566e-16	1.1626049154752657e-15	1.478734703018445e-17	2.203059544872539e-15	2.1057843496488625e-17
57472.421599996	6.516399452663444e-15	5.739856017052207e-17	1.0233259474629225e-15	1.755922558393186e-17	2.0763984871965097e-15	3.6437484441702014e-17	1.076363959119614e-14	1.1572400604843655e-16	3.135449331512952e-15	1.949076119908306e-17	5.568872203091681e-15	1.562908853022989e-16	1.1726448491522802e-15	1.4750727744927233e-17	2.2226734212864093e-15	2.1094875960154786e-17
57472.471599996	6.574865056859484e-15	5.948199152786983e-17	1.0340102615355325e-15	1.8005390727764975e-17	2.098780794798158e-15	3.728804415156188e-17	1.0872176685327808e-14	1.1724588852972155e-16	3.1605650882892878e-15	2.00209192382716e-17	5.626554020334021e-15	1.5718062950912344e-16	1.1824015914186472e-15	1.4736502700744875e-17	2.2417958536074185e-15	2.1167576448676175e-17
57472.521599996006	6.632489300806474e-15	6.132592811484516e-17	1.0446015314165845e-15	1.8449864647556246e-17	2.120933239685153e-15	3.813173956520633e-17	1.0978789917279291e-14	1.189061972551609e-16	3.1856510316724906e-15	2.0508295905894366e-17	5.683319816643611e-15	1.581998138278914e-16	1.1918845860374033e-15	1.4740685498151764e-17	2.260441776757751e-15	2.1262096941525535e-17
57472.57159999601	6.689369234500215e-15	6.286278490948307e-17	1.055098806271467e-15	1.889241573716597e-17	2.1428496889514514e-15	3.8968381819073413e-17	1.1083468925432862e-14	1.2070177350065995e-16	3.2107257681283383e-15	2.093026027083482e-17	5.739155812980101e-15	1.5935299983891718e-16	1.201103257392547e-15	1.476018376303492e-17	2.278626088310723e-15	2.1367088462530023e-17
57472.62159999601	6.74560153378451e-15	6.404754354135181e-17	1.0655011317737073e-15	1.933291448340234e-17	2.1645239993627266e-15	3.9797922372503326e-17	1.1186203347895473e-14	1.2262974792023437e-16	3.2358078971978047e-15	2.1270841127226562e-17	5.794048081036455e-15	1.6064556816898448e-16	1.2100670111014178e-15	1.479295932868378e-17	2.2963636495426617e-15	2.1474076574585713e-17
57472.671599996014	6.801282528156572e-15	6.485498292243609e-17	1.0758075500697575e-15	1.9771316574643206e-17	2.1859500171017143e-15	4.062043016152393e-17	1.1286982822039897e-14	1.2468758525943907e-16	3.260916013059919e-15	2.1520184235421676e-17	5.8479825411331746e-15	1.6208370359017748e-16	1.2187852346260798e-15	1.483815270186438e-17	2.3136692864827403e-15	2.157772173950261e-17
57472.72159999602	6.856503492713145e-15	6.527774897558174e-17	1.0860170786321897e-15	2.020762622044019e-17	2.2071216023814038e-15	4.143603329937732e-17	1.1385796983586993e-14	1.268731133270283e-16	3.286068760593636e-15	2.1674167718706063e-17	5.900944960096663e-15	1.6367435765868771e-16	1.2272672978839372e-15	1.4896174691589015e-17	2.3305577909610264e-15	2.167600647983172e-17
57472.77159999602	6.911201857961146e-15	6.532075347904126e-17	1.0961280468453335e-15	2.0641258910687786e-17	2.228033410689952e-15	4.224380399896149e-17	1.1482635468991802e-14	1.2918453783914023e-16	3.3112865495791045e-15	2.1733866520638022e-17	5.952920949121192e-15	1.6542518982084896e-16	1.2355225538572998e-15	1.49687663140311e-17	2.347043921654203e-15	2.177037877874573e-17
57472.82159999602	6.965131341735176e-15	6.500076633172713e-17	1.1061379628935618e-15	2.107091193377622e-17	2.2486810493096504e-15	4.3041534190961943e-17	1.1577487912782136e-14	1.3162044426466927e-16	3.3365918999145574e-15	2.1705589608098122e-17	6.003895961614621e-15	1.6734448835684063e-16	1.2435603392020684e-15	1.5059025242722564e-17	2.3631424051301486e-15	2.1865864141813583e-17
57472.871599996026	7.018034509716979e-15	6.435395307495573e-17	1.1160442832301485e-15	2.1495291759091565e-17	2.269060170549666e-15	4.382701592854931e-17	1.1670343949394035e-14	1.341797887469386e-16	3.3620074567614696e-15	2.1601699940469944e-17	6.0538552910273385e-15	1.6944107300037834e-16	1.2513899748558158e-15	1.5171393815851788e-17	2.3788679368899706e-15	2.1971139278515662e-17
57472.92159999603	7.069653461039726e-15	6.343912036518144e-17	1.125844460472772e-15	2.191316510913392e-17	2.2891664150343047e-15	4.4598132583578066e-17	1.1761193212712899e-14	1.3686187909936673e-16	3.3875558685737396e-15	2.1441200558620984e-17	6.102784068664354e-15	1.7172418154978149e-16	1.2590207666447142e-15	1.5311600736100148e-17	2.3942351824087648e-15	2.209853972681394e-17
57472.97159999603	7.119729749478872e-15	6.234137491285481e-17	1.1355359433146885e-15	2.2323363220345337e-17	2.3089954115196288e-15	4.535286791232772e-17	1.1850025335981719e-14	1.3966634784758015e-16	3.4132597890090004e-15	2.1250383790833874e-17	6.150667261480321e-15	1.742033432481765e-16	1.2664620058901052e-15	1.5486547055245894e-17	2.4092587781745256e-15	2.2263953880961104e-17
57473.021599996035	7.168004304507501e-15	6.117609858795085e-17	1.1451161764347124e-15	2.272478463133254e-17	2.3285427767100016e-15	4.6089312614318586e-17	1.1936829950424485e-14	1.425931192174261e-16	3.4391418788390277e-15	2.1063390290333545e-17	6.197489669857163e-15	1.7688824212710042e-16	1.2737229700139847e-15	1.5704127887208697e-17	2.42395333272549e-15	2.2486540867491334e-17
57473.07159999604	7.214217352199219e-15	6.009212387049715e-17	1.154582600408039e-15	2.311639682017347e-17	2.3478041150739254e-15	4.680566887768235e-17	1.2021596688733547e-14	1.4564237063892512e-16	3.4652248078622468e-15	2.0922360386034144e-17	6.243235925364168e-15	1.79788573843505e-16	1.2808129231438569e-15	1.597298547994783e-17	2.4383334276859098e-15	2.2788206627296827e-17
57473.12159999604	7.258108335960559e-15	5.927194724665559e-17	1.1639326516164585e-15	2.349723695679255e-17	2.36677501866029e-15	4.7500253326526954e-17	1.2104315181215167e-14	1.488144910915181e-16	3.4915312568145047e-15	2.0876707706653554e-17	6.287890488500303e-15	1.829138997610519e-16	1.2877411167171266e-15	1.630219717873429e-17	2.452413618800232e-15	2.31927905242034e-17
57473.17159999604	7.299415837073445e-15	5.892570061263851e-17	1.1731637621585242e-15	2.386641198693001e-17	2.3854510669128074e-15	4.8171498717040427e-17	1.2184975057716737e-14	1.521100362752004e-16	3.5180839192823258e-15	2.0980973223277008e-17	6.331437646418439e-15	1.862735021026071e-16	1.2945167900844576e-15	1.6700912703895924e-17	2.466208436965877e-15	2.3724960822479437e-17
57473.221599996046	7.337877494608491e-15	5.927549338783195e-17	1.182273359759907e-15	2.4223098222708785e-17	2.403827826485367e-15	4.881795466812343e-17	1.226356595239898e-14	1.555296776206408e-16	3.544905503515391e-15	2.1290902048190884e-17	6.3738615106313896e-15	1.8987624391183896e-16	1.3011491711129384e-15	1.7177966861939997e-17	2.47973238926459e-15	2.4408889094405012e-17
57473.27159999605	7.373220148777384e-15	6.051450886021963e-17	1.1912588676833293e-15	2.4566540579501953e-17	2.4219008510570275e-15	4.9438287661110994e-17	1.2340078201944059e-14	1.5907326278735269e-16	3.572014679363595e-15	2.1854836010957506e-17	6.415146735678722e-15	1.937298601471409e-16	1.3076473256649146e-15	1.7741471151660202e-17	2.4929992056802957e-15	2.5266724895819217e-17
57473.32159999605	7.405187594620857e-15	6.27164449037701e-17	1.2001177046383352e-15	2.4896051569324982e-17	2.4396656811451153e-15	5.003128049894606e-17	1.2414506102116451e-14	1.627376803170883e-16	3.599401468247944e-15	2.2692725370516252e-17	6.455285026195871e-15	1.9783520332649105e-16	1.3140138957816855e-15	1.8396880213369444e-17	2.5059990139486033e-15	2.631277451488547e-17
57473.371599996055	7.433694329373304e-15	6.581370481519489e-17	1.2088472846912012e-15	2.5211010136969248e-17	2.457117843919695e-15	5.0595831377732503e-17	1.2486855957529903e-14	1.665162552678181e-16	3.6270306901538854e-15	2.379027532078761e-17	6.494280887640246e-15	2.021837767447863e-16	1.3202456658237868e-15	1.9143596015054448e-17	2.518706745954131e-15	2.7546299070410777e-17
57473.42159999606	7.458863561009949e-15	6.96491064924249e-17	1.2174450171746828e-15	2.5510860405306878e-17	2.4742528530165605e-15	5.113095269291068e-17	1.2557142418532663e-14	1.7040068860209358e-16	3.654868123675324e-15	2.511213694271038e-17	6.532148819831083e-15	2.0676187379845962e-16	1.3263433979857243e-15	1.9976076175523874e-17	2.531120848844197e-15	2.895515137675488e-17
57473.47159999606	7.4808411597426e-15	7.405413467386958e-17	1.2259083065973178e-15	2.5795110380038558e-17	2.4910662083500717e-15	5.16357696759875e-17	1.2625380557077618e-14	1.7438275332557933e-16	3.6828802477635505e-15	2.66193265664525e-17	6.568904485119792e-15	2.1155497133028565e-16	1.3323084593199116e-15	2.0887652642783823e-17	2.5432444160328117e-15	3.052424442612455e-17
57473.521599996064	7.499771866436185e-15	7.887199944987659e-17	1.2342345525529847e-15	2.6063330651250517e-17	2.5075533959261492e-15	5.210951893665795e-17	1.2691585443741068e-14	1.784544153056873e-16	3.7110335496434325e-15	2.827414655701652e-17	6.604563368483333e-15	2.1654850740548668e-16	1.3381422066645086e-15	2.187147467182531e-17	2.555080516642614e-15	3.223799541326181e-17
57473.57159999607	7.515799335668028e-15	8.396597275115271e-17	1.2424211496302534e-15	2.631515311853237e-17	2.523709887653037e-15	5.255154696697727e-17	1.2755772148365122e-14	1.8260786725886108e-16	3.739294521863526e-15	3.004230508178513e-17	6.639140779425857e-15	2.2172805043884893e-16	1.3438459867265791e-15	2.2920783221669704e-17	2.566632195710865e-15	3.408116366580001e-17
57473.62159999607	7.529066178530341e-15	8.92212680239199e-17	1.2504654873212662e-15	2.6550269758042754e-17	2.539531141154554e-15	5.296130864984248e-17	1.2817955740057713e-14	1.8683555243978418e-16	3.767629659345426e-15	3.189376273009038e-17	6.672651853861843e-15	2.270794347447412e-16	1.349421136164703e-15	2.402909739445673e-17	2.5779024743939157e-15	3.60393753575169e-17
57473.67159999607	7.539714005184501e-15	9.454354711513815e-17	1.2583649499313678e-15	2.676843144302657e-17	2.5550125995796768e-15	5.3338365801498925e-17	1.2878151287926767e-14	1.9113018090987146e-16	3.796005456433877e-15	3.3802789204323416e-17	6.705111555980895e-15	2.3258886561038877e-16	1.3548689816711141e-15	2.5190327636255715e-17	2.5888943501704785e-15	3.809940050920848e-17
57473.721599996075	7.54788346717537e-15	9.985613712148218e-17	1.2661169164871222e-15	2.6969446823491227e-17	2.5701496914145276e-15	5.368238576774127e-17	1.2936373858602348e-14	1.954847391686327e-16	3.824388403946895e-15	3.5747616867219735e-17	6.736534680094317e-15	2.382429975264759e-16	1.3601908400531917e-15	2.6398833062282235e-17	2.599610797043488e-15	4.024925517247893e-17
57473.77159999608	7.553714299517798e-15	1.0509707098186266e-16	1.2737187606458727e-15	2.7153181266404074e-17	2.5849378302915146e-15	5.399314008469193e-17	1.2992638520274658e-14	1.998924940514359e-16	3.852744986224975e-15	3.770993936067811e-17	6.7669358524637856e-15	2.44028989390621e-16	1.3653880183146342e-15	2.7649439193596057e-17	2.6100547657404542e-15	4.247819192626029e-17
57473.82159999608	7.557345362562554e-15	1.1021643411656675e-16	1.2811678506035469e-15	2.7319555853627272e-17	2.59937241479995e-15	5.4270503207448383e-17	1.3046960339390209e-14	2.0434699313857317e-16	3.881041678179591e-15	3.9674391362150855e-17	6.796329533112189e-15	2.4993454042379336e-16	1.3704618137359311e-15	2.893742959018553e-17	2.6202291839127506e-15	4.477662630580271e-17
57473.871599996084	7.558914683652362e-15	1.151741633532748e-16	1.2884615490041711e-15	2.7468546431525164e-17	2.6134488282951526e-15	5.4514451303538896e-17	1.3099354381110702e-14	2.0884206115240029e-16	3.9092449423419816e-15	4.162807300657121e-17	6.824730017616803e-15	2.559479102934383e-16	1.3754135139544094e-15	3.02585216485503e-17	2.630136956333512e-15	4.7136031815908137e-17
57473.92159999609	7.55855949857715e-15	1.1993829198268338e-16	1.2955972128472314e-15	2.760018270325983e-17	2.6271624387071795e-15	5.47250611019458e-17	1.3149835711515557e-14	2.1337179430954604e-16	3.937321225909364e-15	4.356014164572732e-17	6.852151438885112e-15	2.6205792659063383e-16	1.380244397043838e-15	3.160883389681094e-17	2.639780965094125e-15	4.954882423197306e-17
57473.97159999609	7.556416292837458e-15	1.2448357863947785e-16	1.3025721933962051e-15	2.7714547351732948e-17	2.6405085983489645e-15	5.4902508783044e-17	1.319841939411456e-14	2.1793055268431008e-16	3.9652369577916354e-15	4.546147313440482e-17	6.878607768913222e-15	2.6825398241512546e-16	1.384955731593456e-15	3.2984849741088336e-17	2.649164069799627e-15	5.20082473329135e-17
57474.02159999609	7.552620842725841e-15	1.2879044599841726e-16	1.3093838360867873e-15	2.7811775178844964e-17	2.653482643724938e-15	5.504706888933736e-17	1.3245120492692811e-14	2.225129510482445e-16	3.9929585456555075e-15	4.732438592738618e-17	6.9041128205272805e-15	2.745260264205249e-16	1.3895487767864618e-15	3.43833808292213e-17	2.6582891077625603e-15	5.450826652078565e-17
57474.071599996096	7.547308256234986e-15	1.3284416133417468e-16	1.3160294804345804e-15	2.789205224381354e-17	2.6660798953377604e-15	5.5159113231607746e-17	1.328995407149428e-14	2.2711384930278097e-16	4.020452372967611e-15	4.9142418359171823e-17	6.928680249107929e-15	2.8086454728755583e-16	1.3940247824781849e-15	3.5801531926201417e-17	2.6671588941958545e-15	5.704347322150014e-17
57474.1215999961	7.540613013802673e-15	1.3663420239244571e-16	1.3225064599424332e-15	2.795561498052847e-17	2.6782956574957198e-15	5.5239109759650425e-17	1.3332935192009746e-14	2.317283418066882e-16	4.0476847960362195e-15	5.0910149385472445e-17	6.952323554297934e-15	2.872605542410775e-16	1.3983849892735206e-15	3.72366683313265e-17	2.6757762224040916e-15	5.960900086041042e-17
57474.1715999961	7.532669008902227e-15	1.4015376355086314e-16	1.3288121020089942e-15	2.800274927136262e-17	2.6901252181189815e-15	5.528762136098944e-17	1.337407891646417e-14	2.3635174681411095e-16	4.0746221410501635e-15	5.262305412412033e-17	6.9750560816932774e-15	2.9370555491473785e-16	1.4026306286041327e-15	3.868638630295394e-17	2.6841438639739775e-15	6.220045204977122e-17
57474.221599996104	7.523609588486614e-15	1.4339936707146607e-16	1.3349437278350687e-15	2.803378945160316e-17	2.7015638485450267e-15	5.5305304545086097e-17	1.341340030616479e-14	2.409795959264342e-16	4.10123070111645e-15	5.427738692280295e-17	6.9968910245178354e-15	3.0019153159758565e-16	1.4067629228050256e-15	4.014848660469865e-17	2.6922645689631773e-15	6.481383605200819e-17
57474.27159999611	7.51356759329795e-15	1.4637055197186852e-16	1.3408986523316356e-15	2.804911721530029e-17	2.71260680333505e-15	5.529290796381732e-17	1.3450914420950472e-14	2.45607623341924e-16	4.127476733295111e-15	5.587008603717201e-17	7.017841425281667e-15	3.0671091666918357e-16	1.410783085190686e-15	4.162095107887229e-17	2.7001410660880194e-15	6.744551535493873e-17
57474.32159999611	7.502675398048394e-15	1.4906961883683462e-16	1.34667418402618e-15	2.8049160390174195e-17	2.7232493200781737e-15	5.5251270712128526e-17	1.3486636321853131e-14	2.50231755562429e-16	4.1533264556318624e-15	5.739869518238793e-17	7.037920177423359e-15	3.1325656784041933e-16	1.4146923201307108e-15	4.310192203947035e-17	2.707776062910184e-15	7.009216016042406e-17
57474.37159999611	7.491064951484007e-15	1.5150141308561214e-16	1.3522676249705232e-15	2.803439154501074e-17	2.733486619195847e-15	5.518132034524621e-17	1.352058106724327e-14	2.548481013863561e-16	4.178746044187175e-15	5.886129819180776e-17	7.0571400269362695e-15	3.1982174366217697e-16	1.4184918231250312e-15	4.4589684224320506e-17	2.715172246021907e-15	7.275070965446013e-17
57474.421599996116	7.478867816339298e-15	1.5367313214074672e-16	1.3576762706468049e-15	2.8005326389249654e-17	2.743313903745802e-15	5.508407054031853e-17	1.3552763716592667e-14	2.5945294224514637e-16	4.203701630064658e-15	6.025646378913693e-17	7.075513573979099e-15	3.2640007963911277e-16	1.4221827808786434e-15	4.608264902996805e-17	2.7223322812301325e-15	7.541833903938093e-17
