MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
57214.55290001561	3.1132326017322943e-17	2.9149216110525786e-16	3.67570408930717e-17	1.982660880168915e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57214.60290001561	3.109097963803687e-17	2.9268541781129597e-16	3.6708820424541223e-17	1.9910981565599321e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57214.652900015615	3.1049636232367e-17	2.9387675834271584e-16	3.66606013140755e-17	1.9995224163729603e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57214.70290001562	3.1008296114583603e-17	2.9506617548119157e-16	3.6612383942480693e-17	2.0079336028608725e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57214.75290001562	3.096695959726358e-17	2.9625366212561496e-16	3.6564168688525263e-17	2.0163316601652082e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57214.802900015624	3.092562699128845e-17	2.974392112908414e-16	3.651595592895076e-17	2.0247165333067072e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57214.85290001563	3.08842986058576e-17	2.986228161064817e-16	3.646774603847902e-17	2.0330881681758923e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57214.90290001563	3.084297474849699e-17	2.998044698157059e-16	3.641953938982096e-17	2.0414465115237977e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57214.95290001563	3.0801655725061083e-17	3.0098416577404176e-16	3.6371336353684826e-17	2.0497915109527623e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.002900015636	3.0760341839738965e-17	3.021618974482127e-16	3.632313729878488e-17	2.0581231149074392e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.05290001564	3.071903339507409e-17	3.0333765841496727e-16	3.627494259184881e-17	2.0664412726658024e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.10290001564	3.067773069194866e-17	3.0451144235993644e-16	3.622675259762574e-17	2.0747459343302833e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.152900015644	3.06364340296137e-17	3.0568324307650076e-16	3.61785676788957e-17	2.0830370508191638e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.20290001565	3.0595143705676907e-17	3.068530544646628e-16	3.6130388196477435e-17	2.0913145738578058e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.25290001565	3.0553860016123355e-17	3.0802087052995465e-16	3.6082214509235765e-17	2.0995784559702103e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.30290001565	3.05125832553144e-17	3.0918668538232667e-16	3.603404697409036e-17	2.1078286504706078e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.352900015656	3.0471313715996073e-17	3.103504932350755e-16	3.598588594602275e-17	2.116065111455133e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.40290001566	3.0430051689310024e-17	3.1151228840377224e-16	3.593773177808577e-17	2.124287793793575e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.45290001566	3.038879746479125e-17	3.1267206530519947e-16	3.588958482141047e-17	2.13249665312131e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.502900015665	3.034755133038359e-17	3.138298184563185e-16	3.584144542521683e-17	2.1406916458312697e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.55290001567	3.030631357244172e-17	3.149855424732212e-16	3.579331393681492e-17	2.148872729065952e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.60290001567	3.0265084475739535e-17	3.161392320701166e-16	3.5745190701622194e-17	2.1570398607096854e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.65290001567	3.022386432347758e-17	3.172908820583209e-16	3.569707606316385e-17	2.1651929993808193e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.702900015676	3.018265339728229e-17	3.1844048734526076e-16	3.564897036308282e-17	2.1733321044240733e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.75290001568	3.014145197722487e-17	3.1958804293347314e-16	3.560087394115013e-17	2.1814571359030444e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.80290001568	3.010026034182084e-17	3.2073354391964325e-16	3.555278713526943e-17	2.1895680545926234e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.852900015685	3.0059078768031075e-17	3.2187698549363515e-16	3.550471028148691e-17	2.1976648219716933e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.90290001569	3.0017907531281016e-17	3.23018362937529e-16	3.545664371399748e-17	2.205747400215799e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57215.95290001569	2.9976746905457435e-17	3.241576716246865e-16	3.540858776515352e-17	2.2138157521899008e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.002900015694	2.99355971629153e-17	3.252949070188138e-16	3.5360542765471426e-17	2.2218698414412937e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.0529000157	2.98944585744936e-17	3.2643006467303367e-16	3.531250904364234e-17	2.229909632192496e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.1029000157	2.985333140950591e-17	3.2756314022898184e-16	3.526448692653457e-17	2.2379350893342988e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.1529000157	2.9812215935764425e-17	3.286941294158889e-16	3.5216476739205615e-17	2.2459461784188647e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.202900015705	2.977111241957038e-17	3.2982302804970357e-16	3.5168478804909554e-17	2.253942865652931e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.25290001571	2.973002112572942e-17	3.3094983203219426e-16	3.512049344510094e-17	2.261925117891032e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.30290001571	2.968894231756025e-17	3.320745373500833e-16	3.50725209794464e-17	2.269892902628858e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.352900015714	2.964787625688829e-17	3.3319714007418487e-16	3.5024561725829865e-17	2.2778461879966316e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.40290001572	2.960682320406875e-17	3.34317636358529e-16	3.49766160003602e-17	2.285784942752644e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.45290001572	2.9565783417978756e-17	3.3543602243955014e-16	3.4928684117379436e-17	2.2937091362767376e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.50290001572	2.952475715603056e-17	3.3655229463521666e-16	3.488076638947147e-17	2.301618738564009e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.552900015726	2.948374467417598e-17	3.376664493442208e-16	3.483286312746396e-17	2.309513720218441e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.60290001573	2.9442746226915344e-17	3.387784830451603e-16	3.4784974640443984e-17	2.317394052446695e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.65290001573	2.9401762067294476e-17	3.3988839229571064e-16	3.473710123575659e-17	2.325259707051944e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.702900015734	2.936079244692523e-17	3.409961737318445e-16	3.468924321901891e-17	2.3331106564277416e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.75290001574	2.9319837615979846e-17	3.421018240670239e-16	3.4641400894125187e-17	2.3409468735520677e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.80290001574	2.927889782319978e-17	3.4320534009142184e-16	3.459357456325304e-17	2.348768331981241e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.85290001574	2.9237973315903325e-17	3.44306718671138e-16	3.45457645268706e-17	2.356575005844169e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.902900015746	2.919706433999441e-17	3.454059567474398e-16	3.449797108374659e-17	2.364366869836351e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57216.95290001575	2.9156171139961565e-17	3.465030513359927e-16	3.4450194530952285e-17	2.372143899214209e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.00290001575	2.9115293958889464e-17	3.4759799952611403e-16	3.4402435163875636e-17	2.379906069789321e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.052900015755	2.907443303846136e-17	3.4869079848002345e-16	3.435469327622171e-17	2.3876533579228026e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.10290001576	2.903358861896869e-17	3.4978144543210844e-16	3.430696916002445e-17	2.3953857405196763e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.15290001576	2.8992760939312864e-17	3.5086993768819113e-16	3.4259263105649376e-17	2.403103195023376e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.20290001576	2.895195023701655e-17	3.5195627262480774e-16	3.421157540180626e-17	2.4108056994102595e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.25290001577	2.891115674822278e-17	3.5304044768849933e-16	3.4163906335551025e-17	2.418493232184156e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.30290001577	2.887038070770509e-17	3.541224603950964e-16	3.411625619229503e-17	2.4261657723710723e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.35290001577	2.882962234887395e-17	3.5520230832902123e-16	3.4068625255812917e-17	2.433823299513839e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.402900015775	2.878888190378011e-17	3.5627998914260147e-16	3.4021013808246856e-17	2.4414657936668517e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.45290001578	2.874815960312022e-17	3.573555005553695e-16	3.397342213011564e-17	2.4490932353909842e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.50290001578	2.870745567624533e-17	3.5842884035339785e-16	3.392585050032124e-17	2.456705605748289e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.552900015784	2.866677035116566e-17	3.5950000638862364e-16	3.3878299196155316e-17	2.4643028862970127e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.60290001579	2.8626103854553586e-17	3.6056899657817855e-16	3.3830768493304775e-17	2.4718850590865703e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.65290001579	2.858545641175143e-17	3.6163580890373303e-16	3.378325866586226e-17	2.479452106652538e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.70290001579	2.8544828246781195e-17	3.627004414108481e-16	3.373576998632772e-17	2.487004012011687e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.752900015796	2.850421958233939e-17	3.6376289220832414e-16	3.368830272562028e-17	2.494540758657197e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.8029000158	2.846363063981437e-17	3.648231594675635e-16	3.364085715308267e-17	2.5020623305537293e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.8529000158	2.842306163928542e-17	3.658812414219456e-16	3.359343353648611e-17	2.50956871213273e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.902900015804	2.838251279953023e-17	3.6693713636618237e-16	3.354603214203995e-17	2.5170598882876444e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57217.95290001581	2.8341984338030794e-17	3.6799084265572054e-16	3.349865323439833e-17	2.5245358443692443e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.00290001581	2.830147647097544e-17	3.690423587061183e-16	3.3451297076664396e-17	2.531996566181073e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.05290001581	2.8260989413271084e-17	3.700916829924268e-16	3.340396393039737e-17	2.539442039974711e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.102900015816	2.8220523378539504e-17	3.7113881404860956e-16	3.33566540556223e-17	2.5468722524453343e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.15290001582	2.8180078579134775e-17	3.7218375046692502e-16	3.3309367710832545e-17	2.554287190727247e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.20290001582	2.8139655226138873e-17	3.73226490897359e-16	3.326210515299961e-17	2.561686842389346e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.252900015825	2.8099253529366577e-17	3.7426703404702344e-16	3.3214866637576577e-17	2.569071195430762e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.30290001583	2.8058873697382e-17	3.753053786795762e-16	3.316765241850733e-17	2.576440238276494e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.35290001583	2.801851593749208e-17	3.7634152361466987e-16	3.3120462748230675e-17	2.583793959773116e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.40290001583	2.797818045575496e-17	3.773754677273591e-16	3.3073297877689713e-17	2.591132349184434e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.452900015836	2.793786745699211e-17	3.7840720994755557e-16	3.302615805633417e-17	2.5984553961873424e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.50290001584	2.789757714478472e-17	3.7943674925946767e-16	3.297904353213128e-17	2.6057630908675635e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.55290001584	2.785730972148527e-17	3.804640847010425e-16	3.293195455157029e-17	2.61305542371555e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.602900015845	2.781706538821579e-17	3.814892153634324e-16	3.288489135966589e-17	2.6203323856223385e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.65290001585	2.777684434488301e-17	3.8251214039044827e-16	3.283785419996833e-17	2.62759396787551e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.70290001585	2.7736646790175557e-17	3.8353285897802125e-16	3.279084331457044e-17	2.6348401621551362e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.752900015854	2.7696472921570986e-17	3.845513703736822e-16	3.274385894410977e-17	2.642070960529855e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.80290001586	2.7656322935345653e-17	3.8556767387602625e-16	3.269690132777776e-17	2.649286355452823e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.85290001586	2.7616197026571377e-17	3.8658176883420586e-16	3.264997070332638e-17	2.6564863397578904e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.90290001586	2.7576095389130044e-17	3.8759365464740085e-16	3.260306730707083e-17	2.6636709066556777e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57218.952900015865	2.7536018215711478e-17	3.886033307643233e-16	3.255619137390088e-17	2.6708400497298084e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.00290001587	2.7495965697822566e-17	3.8961079668269897e-16	3.250934313728279e-17	2.677993762933021e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.05290001587	2.745593802578969e-17	3.906160519487773e-16	3.2462522829266545e-17	2.685132040583481e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.102900015874	2.7415935388766045e-17	3.916190961568362e-16	3.24157306804944e-17	2.692254877361048e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.15290001588	2.7375957974736183e-17	3.926199289486801e-16	3.236896692020301e-17	2.699362268303514e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.20290001588	2.7336005970521504e-17	3.9361855001316613e-16	3.232223177623267e-17	2.7064542088030966e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.25290001588	2.7296079561781775e-17	3.946149590857174e-16	3.2275525475031356e-17	2.7135306946026645e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.302900015886	2.7256178933027907e-17	3.9560915594784723e-16	3.222884824166165e-17	2.7205917217922606e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.35290001589	2.721630426761694e-17	3.966011404266807e-16	3.2182200299807793e-17	2.7276372868055296e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.40290001589	2.7176455747767698e-17	3.9759091239449873e-16	3.213558187177909e-17	2.734667386416159e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.452900015895	2.7136633554554122e-17	3.9857847176826233e-16	3.2088993178518035e-17	2.741682017734472e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.5029000159	2.7096837867919545e-17	3.9956381850915843e-16	3.204243443960476e-17	2.7486811782039325e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.5529000159	2.7057068866678537e-17	4.0054695262214907e-16	3.1995905873264455e-17	2.7556648655977567e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.6029000159	2.701732672852374e-17	4.01527874155511e-16	3.1949407696373076e-17	2.7626330780154496e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.652900015906	2.697761163002465e-17	4.025065832003937e-16	3.190294012446084e-17	2.7695858138796194e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.70290001591	2.693792374663889e-17	4.0348307989038323e-16	3.1856503371722155e-17	2.7765230719324677e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.75290001591	2.6898263252714474e-17	4.0445736440105016e-16	3.181009765101698e-17	2.7834448512326734e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.802900015915	2.6858630321494235e-17	4.054294369495268e-16	3.176372317387966e-17	2.7903511511519877e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.85290001592	2.6819025125123417e-17	4.063992977940779e-16	3.171738015052574e-17	2.7972419713721196e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.90290001592	2.6779447834651207e-17	4.073669472336554e-16	3.167106878985149e-17	2.8041173118815034e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57219.952900015924	2.6739898620035607e-17	4.083323856075025e-16	3.1624789299448835e-17	2.8109771729720895e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.00290001593	2.6700377650152855e-17	4.092956132947185e-16	3.1578541885603323e-17	2.817821555236269e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.05290001593	2.6660885092794392e-17	4.1025663071384393e-16	3.153232675330402e-17	2.824650459563745e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.10290001593	2.662142111467933e-17	4.1121543832245744e-16	3.148614410624588e-17	2.831463887138443e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.152900015935	2.6581985881453468e-17	4.121720366167704e-16	3.143999414684062e-17	2.8382618394354955e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.20290001594	2.6542579557698657e-17	4.1312642613120373e-16	3.13938770762173e-17	2.8450443182181655e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.25290001594	2.6503202306933537e-17	4.1407860743800926e-16	3.134779309422919e-17	2.8518113255348943e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.302900015944	2.6463854291619114e-17	4.1502858114687376e-16	3.130174239946164e-17	2.8585628637163323e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.35290001595	2.642453567316758e-17	4.159763479045082e-16	3.125572518923532e-17	2.8652989353723875e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.40290001595	2.6385246611938725e-17	4.1692190839427134e-16	3.1209741659611196e-17	2.872019543389311e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.45290001595	2.6345987267253718e-17	4.178652633357869e-16	3.1163792005399545e-17	2.878724690926858e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.502900015956	2.6306757797391148e-17	4.1880641348455333e-16	3.1117876420161045e-17	2.885414381415335e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.55290001596	2.626755835959912e-17	4.1974535963157165e-16	3.107199509621637e-17	2.8920886185528935e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.60290001596	2.6228389110096243e-17	4.2068210260296457e-16	3.102614822464913e-17	2.8987474063025795e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.652900015964	2.6189250204073225e-17	4.2161664325961226e-16	3.0980335995311395e-17	2.905390748889696e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.70290001597	2.6150141795703757e-17	4.2254898249677185e-16	3.093455859682905e-17	2.9120186507989513e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.75290001597	2.6111064038146942e-17	4.2347912124373165e-16	3.088881621660881e-17	2.9186311167717864e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.80290001597	2.6072017083543806e-17	4.244070604634265e-16	3.084310904084396e-17	2.9252281518035974e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.852900015976	2.6033001083037592e-17	4.2533280115209574e-16	3.079743725451497e-17	2.9318097611411347e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.90290001598	2.599401618676457e-17	4.2625634433892003e-16	3.075180104140104e-17	2.93837595027981e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57220.95290001598	2.595506254386202e-17	4.2717769108567336e-16	3.070620058408239e-17	2.944926724961048e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57221.002900015985	2.5916140302477284e-17	4.280968424863756e-16	3.0660636063943776e-17	2.951462091169721e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57221.05290001599	2.5877249609766315e-17	4.2901379966693425e-16	3.0615107661182456e-17	2.957982055131517e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57221.10290001599	2.5838390611902365e-17	4.299285637848166e-16	3.056961555481557e-17	2.9644866233104173e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57221.15290001599	2.57995634540765e-17	4.3084113602870155e-16	3.0524159922678594e-17	2.9709758024061463e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57221.202900016	2.5760768280505068e-17	4.3175151761814586e-16	3.0478740941437054e-17	2.977449599351612e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57221.252900016	2.5722005234432884e-17	4.326597098032479e-16	3.043335878658901e-17	2.9839080213104863e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
