MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err
55647.80000000025	1.5368152621473073e-16	1.9294509339090722e-17	5.329963233394727e-17	4.165971524501848e-18	1.4375161368258895e-16	1.0849788380719406e-17	nan	nan	2.1750806112867488e-16	2.343275004800723e-17	1.3179628170464916e-16	3.7555867498076406e-18	1.3366363065664639e-16	9.185086535380455e-18	2.1991633220746166e-16	1.886857137293902e-17	nan	nan	nan	nan
55647.85000000025	1.5619771650712832e-16	1.9486364796241316e-17	5.4128815527096496e-17	4.202012137122255e-18	1.457237483786548e-16	1.0932312674085876e-17	nan	nan	2.1958122297673526e-16	2.3420872130709827e-17	1.3398604697679077e-16	3.809512345287484e-18	1.3533952397164283e-16	9.416833044502576e-18	2.225415150675444e-16	1.9324389264160264e-17	nan	nan	nan	nan
55647.900000000256	1.5871833454998848e-16	1.9676665148800302e-17	5.4958420584339525e-17	4.2375548236218105e-18	1.4769360610297995e-16	1.1014006604236076e-17	nan	nan	2.216543851056914e-16	2.3409998393365754e-17	1.3617987117297217e-16	3.867550330470168e-18	1.3700718420211346e-16	9.64925996473302e-18	2.2515021671398494e-16	1.9781270883091108e-17	nan	nan	nan	nan
55647.95000000026	1.612433439752086e-16	1.9865442350221027e-17	5.57884396365317e-17	4.27260821932861e-18	1.4966114560930481e-16	1.1094862312882008e-17	nan	nan	2.2372752672677066e-16	2.3400107179772418e-17	1.3837774680748211e-16	3.930009224413341e-18	1.3866664821011672e-16	9.882306231638605e-18	2.277425211789754e-16	2.0239101937795508e-17	nan	nan	nan	nan
55648.00000000026	1.6377270844643915e-16	2.0052729677736807e-17	5.661886481524716e-17	4.30718124517891e-18	1.5162632564739653e-16	1.1174873411100481e-17	nan	nan	2.258006270510609e-16	2.3391176919902345e-17	1.4057966642212878e-16	3.997258997242644e-18	1.4031795280474917e-16	1.0115912660767955e-17	2.303185123245086e-16	2.0697771532597854e-17	nan	nan	nan	nan
55648.050000000265	1.663063916587945e-16	2.0238561726416865e-17	5.744968825275426e-17	4.341283105747356e-18	1.5358910496278128e-16	1.1254034910202621e-17	nan	nan	2.2787366528958825e-16	2.3383186138316737e-17	1.4278562258616834e-16	4.069728276160461e-18	1.4196113474218986e-16	1.0350021839572584e-17	2.328782738431191e-16	2.1157171983970163e-17	nan	nan	nan	nan
55648.10000000027	1.688443573385148e-16	2.0422974397511703e-17	5.828090208197185e-17	4.374923286457223e-18	1.5554944229681212e-16	1.1332343156366204e-17	nan	nan	2.2994662065337867e-16	2.337611346271517e-17	1.4499560789619776e-16	4.147899661193761e-18	1.4359623072602897e-16	1.058457802838392e-17	2.354218892587444e-16	2.1617198651198323e-17	nan	nan	nan	nan
55648.15000000027	1.7138656924264752e-16	2.0606004881408875e-17	5.911249843650159e-17	4.408111550049778e-18	1.5750729638658184e-16	1.1409795768707165e-17	nan	nan	2.3201947235339613e-16	2.3369937631427308e-17	1.4720961497610114e-16	4.2323032825965906e-18	1.452232774074364e-16	1.0819527069644016e-17	2.3794944192750165e-16	2.2077749780389655e-17	nan	nan	nan	nan
55648.20000000027	1.7393299115872845e-16	2.0787691635503204e-17	5.99444694505691e-17	4.440857932151204e-18	1.5946262596476811e-16	1.1486391580481054e-17	nan	nan	2.340921996004964e-16	2.3364637501630032e-17	1.4942763647694012e-16	4.32350878337979e-18	1.4684231138536613e-16	1.1054816304479556e-17	2.404610150382663e-16	2.2538726360543892e-17	nan	nan	nan	nan
55648.25000000028	1.7648358690446763e-16	2.0968074357012603e-17	6.077680725903921e-17	4.473172736183973e-18	1.614153897596594e-16	1.1562130583284735e-17	nan	nan	2.3616478160586033e-16	2.3360192056279245e-17	1.5164966507690139e-16	4.422115971776283e-18	1.4845336920681373e-16	1.1290394495809657e-17	2.4295669161370275e-16	2.300003199034696e-17	nan	nan	nan	nan
55648.30000000028	1.7903832032741734e-16	2.1147193951118318e-17	6.160950399737413e-17	4.5050665274966584e-18	1.6336554649500015e-16	1.1637013873954204e-17	nan	nan	2.3823719758014217e-16	2.3356580411569918e-17	1.5387569348119033e-16	4.5287444505774015e-18	1.5005648736701167e-16	1.1526211757511823e-17	2.4543655451096316e-16	2.346157275491928e-17	nan	nan	nan	nan
55648.35000000028	1.8159715530465614e-16	2.1325092494481042e-17	6.244255180166199e-17	4.53655012663684e-18	1.6531305488997773e-16	1.1711043604041495e-17	nan	nan	2.403094267339654e-16	2.3353781823715413e-17	1.5610571442195785e-16	4.644022587588907e-18	1.5165170230961584e-16	1.1762219488845874e-17	2.479006864222522e-16	2.3923257111409877e-17	nan	nan	nan	nan
55648.400000000285	1.8416005574247067e-16	2.1501813194262257e-17	6.327594280853902e-17	4.567634602010979e-18	1.6725787365916781e-16	1.178422293155774e-17	nan	nan	2.4238144827820876e-16	2.3351775695450727e-17	1.583397206582158e-16	4.768576234431194e-18	1.5323905042692763e-16	1.1998370313797531e-17	2.5034916987593537e-16	2.4384995782647885e-17	nan	nan	nan	nan
55648.45000000029	1.8672698557604904e-16	2.1677400342891333e-17	6.410966915523703e-17	4.598331261709663e-18	1.6919996151236976e-16	1.1856555974893348e-17	nan	nan	2.444532414234106e-16	2.3350541582388947e-17	1.6057770497576492e-16	4.90301762120261e-18	1.5481856806016907e-16	1.2234618024802523e-17	2.5278208723694837e-16	2.4846701658227444e-17	nan	nan	nan	nan
55648.50000000029	1.892979087691309e-16	2.185189926855202e-17	6.494372297952831e-17	4.628651644565815e-18	1.7113927715458738e-16	1.192804776869086e-17	nan	nan	2.4652478537997737e-16	2.335005919898796e-17	1.6281966018710702e-16	5.0479348475710864e-18	1.5639029149962503e-16	1.247091753050012e-17	2.551995207079547e-16	2.5308289702200005e-17	nan	nan	nan	nan
55648.550000000294	1.91872789313714e-16	2.202535628162923e-17	6.577809641972764e-17	4.658607510535901e-18	1.7307577928604813e-16	1.1998704221647592e-17	nan	nan	2.48596059358486e-16	2.3350308424427018e-17	1.6506557913135971e-16	5.203882352025117e-18	1.5795425698490958e-16	1.2707224807032822e-17	2.576015523296988e-16	2.5769676866984634e-17	nan	nan	nan	nan
55648.6000000003	1.944515923359698e-16	2.2197811963094376e-17	6.661278200029429e-17	4.688209556814056e-18	1.7500942938846444e-16	1.2068530796890148e-17	nan	nan	2.5066704308378565e-16	2.3351269127245256e-17	1.6731545082505878e-16	5.371230409216099e-18	1.5951050070507255e-16	1.2943496852767699e-17	2.5998826398206456e-16	2.6230782012838973e-17	nan	nan	nan	nan
55648.6500000003	1.97034287414655e-16	2.236928116166909e-17	6.744777378870281e-17	4.7174635902236625e-18	1.7694020008478138e-16	1.2137528639028798e-17	nan	nan	2.5273771834029233e-16	2.335292062895028e-17	1.695692489147059e-16	5.549735873305233e-18	1.6105905879898143e-16	1.3179691645918184e-17	2.623597373846829e-16	2.669152583245509e-17	nan	nan	nan	nan
55648.7000000003	1.9962084526212748e-16	2.2539772972339548e-17	6.828306623854196e-17	4.746374350350147e-18	1.788680667793805e-16	1.2205698383155928e-17	nan	nan	2.548080674266167e-16	2.33552422513361e-17	1.7182694322388352e-16	5.7389798754019944e-18	1.6259996735535678e-16	1.3415768105067576e-17	2.6471605409778546e-16	2.7151830780256533e-17	nan	nan	nan	nan
55648.750000000306	2.0221123661780264e-16	2.2709297422013664e-17	6.9118653803886e-17	4.774946788756747e-18	1.8079300487164787e-16	1.2273041409794563e-17	nan	nan	2.5687807264160965e-16	2.335821350266487e-17	1.740885036021438e-16	5.938523648702592e-18	1.6413326241320757e-16	1.3651686052076129e-17	2.6705729552292474e-16	2.7611621006057308e-17	nan	nan	nan	nan
55648.80000000031	2.0480543224791275e-16	2.2877865495528315e-17	6.995453093929853e-17	4.803186073780035e-18	1.8271498975567077e-16	1.2339559821924505e-17	nan	nan	2.589477162838742e-16	2.3361814082482752e-17	1.7635389992475537e-16	6.147919803709276e-18	1.6565897996175987e-16	1.3887406177417716e-17	2.6938354290368015e-16	2.807082229267064e-17	nan	nan	nan	nan
55648.85000000031	2.0740340294524834e-16	2.3045489156369562e-17	7.079069209980975e-17	4.831097594371015e-18	1.8463399682050226e-16	1.2405256422842877e-17	nan	nan	2.610169806515798e-16	2.336602388693644e-17	1.7862310209244393e-16	6.366721359740005e-18	1.6717715594081229e-16	1.4122890007596385e-17	2.716948773265261e-16	2.8529361997201675e-17	nan	nan	nan	nan
55648.900000000314	2.100051195288589e-16	2.321218136231775e-17	7.162713174088413e-17	4.858686963132474e-18	1.865500014498644e-16	1.2470134694739435e-17	nan	nan	2.6308584804325193e-16	2.3370823012889064e-17	1.808960800311632e-16	6.594488706796438e-18	1.686878262411088e-16	1.4358099874512433e-17	2.7399137972146735e-16	2.8987168995729915e-17	nan	nan	nan	nan
55648.95000000032	2.1261055284381252e-16	2.337795607634429e-17	7.246384431844896e-17	4.885960018410857e-18	1.8846297902229017e-16	1.2534198778003603e-17	nan	nan	2.6515430075700596e-16	2.3376191762673484e-17	1.8317280369183446e-16	6.830794742359203e-18	1.701910267042145e-16	1.4592998886696606e-17	2.762731308629144e-16	2.9444173631126825e-17	nan	nan	nan	nan
55649.00000000032	2.1521967376092268e-16	2.354282827292517e-17	7.330082428886204e-17	4.9129228256867414e-18	1.9037290491093974e-16	1.259745345121634e-17	nan	nan	2.672223210905931e-16	2.3382110647534708e-17	1.854532430501153e-16	7.075228458306812e-18	1.7168679312302173e-16	1.482755090213318e-17	2.785402113702834e-16	2.990030766377293e-17	nan	nan	nan	nan
55649.05000000032	2.1783245317648307e-16	2.370681394000184e-17	7.413806610890222e-17	4.939581678030844e-18	1.9227975448366802e-16	1.2659904111634079e-17	nan	nan	2.692898913420744e-16	2.338856039188712e-17	1.877373681061215e-16	7.327397252747846e-18	1.7317516124177679e-16	1.5061720502688066e-17	2.807927017089279e-16	3.0355504224919217e-17	nan	nan	nan	nan
55649.100000000326	2.2044886201199264e-16	2.3869930076834368e-17	7.497556423577512e-17	4.965943095900858e-18	1.9418350310286354e-16	1.2721556756274835e-17	nan	nan	2.713569938086359e-16	2.3395521936456308e-17	1.9002514886064017e-16	7.586922739233308e-18	1.746561667563906e-16	1.5295472969937204e-17	2.830306821906968e-16	3.0809697772648406e-17	nan	nan	nan	nan
55649.15000000033	2.230688712139002e-16	2.4032194687789483e-17	7.581331312705615e-17	4.992013826094124e-18	1.9608412612554839e-16	1.2782417963451334e-17	nan	nan	2.734236107881915e-16	2.3402976441743098e-17	1.9231655516415438e-16	7.853406304761387e-18	1.7612984531458106e-16	1.552877426229441e-17	2.8525423297490105e-16	3.1262824050036465e-17	nan	nan	nan	nan
55649.20000000033	2.2569245175334037e-16	2.4193626772416382e-17	7.665130724073614e-17	5.0178008400130425e-18	1.9798159890320406e-16	1.2842494874714647e-17	nan	nan	2.7548972457751683e-16	2.3410905290698585e-17	1.9461155681278864e-16	8.12645190487697e-18	1.775962325161302e-16	1.5761590993424155e-17	2.874634340688645e-16	3.1714820045557786e-17	nan	nan	nan	nan
55649.250000000335	2.283195746258577e-16	2.435424631174848e-17	7.748954103518898e-17	5.0433113311616e-18	1.9987589678181337e-16	1.2901795177249628e-17	nan	nan	2.7755531747388316e-16	2.3419290091923032e-17	1.9691012362577204e-16	8.405684271475546e-18	1.7905536391312427e-16	1.599389041172666e-17	2.8965836532875665e-16	3.216562395546352e-17	nan	nan	nan	nan
55649.30000000034	2.309502108511445e-16	2.451407425110966e-17	7.832800896913948e-17	5.068552712016527e-18	2.0176699510170887e-16	1.296032708648713e-17	nan	nan	2.7962037177396543e-16	2.3428112681467612e-17	1.9921222544558385e-16	8.69074870178044e-18	1.8050727501006904e-16	1.6225640380947008e-17	2.9183910646036247e-16	3.261517514804275e-17	nan	nan	nan	nan
55649.35000000034	2.335843314727831e-16	2.467313247955592e-17	7.916670550168984e-17	5.0935326100089646e-18	2.0365486919772126e-16	1.3018099329095069e-17	nan	nan	2.816848697744e-16	2.3437355125734142e-17	2.0151783213769713e-16	8.981310453535381e-18	1.8195200126412067e-16	1.6456809361745175e-17	2.9400573701973137e-16	3.3063414129624905e-17	nan	nan	nan	nan
55649.40000000034	2.362219075579803e-16	2.4831443805907318e-17	8.000562509229885e-17	5.118258863081938e-18	2.0553949439896005e-16	1.3075121126179566e-17	nan	nan	2.837487937715754e-16	2.3446999722961688e-17	2.0382691359031719e-16	9.2770539319825e-18	1.833895780854144e-16	1.6687366394132658e-17	2.9615833641407396e-16	3.351028251225946e-17	nan	nan	nan	nan
55649.450000000346	2.38862910197284e-16	2.4989031931667757e-17	8.084476220073445e-17	5.142739514280964e-18	2.0742084602880702e-16	1.3131402176720158e-17	nan	nan	2.858121260617097e-16	2.3457029005433943e-17	2.0613943971415357e-16	9.577681746199446e-18	1.8482004083709105e-16	1.691728108089232e-17	2.9829698390235496e-16	3.39557229828698e-17	nan	nan	nan	nan
55649.50000000035	2.415073105043312e-16	2.514592142080266e-17	8.168411128710216e-17	5.166982805877594e-18	2.0929889940494543e-16	1.3186952641128928e-17	nan	nan	2.8787484894054107e-16	2.3467425740489265e-17	2.0845538044217272e-16	9.882913693120786e-18	1.8624342483569666e-16	1.714652357168763e-17	3.0042175859614726e-16	3.439967927390091e-17	nan	nan	nan	nan
55649.55000000035	2.441550796156018e-16	2.5302137666504782e-17	8.252366681183565e-17	5.190997172696958e-18	2.1117362983922763e-16	1.3241783124981315e-17	nan	nan	2.8993694470387724e-16	2.3478172932667478e-17	2.1077470572931526e-16	1.0192485712616232e-17	1.8765976535120038e-16	1.737506454799138e-17	3.025327394602321e-16	3.484209613528527e-17	nan	nan	nan	nan
55649.600000000355	2.4680618931186954e-16	2.5457701640801923e-17	8.336342350662143e-17	5.214790140335496e-18	2.1304501472622456e-16	1.3295903441091386e-17	nan	nan	2.9199839609594336e-16	2.3489253673689897e-17	2.130973855523022e-16	1.0506148844966262e-17	1.8906909760731395e-16	1.7602875208686874e-17	3.046300053135306e-16	3.528291930765166e-17	nan	nan	nan	nan
55649.65000000036	2.494606138832231e-16	2.5612614226676126e-17	8.420337718730414e-17	5.238365036613922e-18	2.1491303980882532e-16	1.334931893036977e-17	nan	nan	2.94059187655354e-16	2.350065069343159e-17	2.1542338990934592e-16	1.0823668212531624e-17	1.9047145678173167e-16	1.782992725634942e-17	3.0671363482966165e-16	3.572209549679736e-17	nan	nan	nan	nan
55649.70000000036	2.521183282635462e-16	2.5766871874560068e-17	8.504352394095095e-17	5.2617242782433825e-18	2.167776929125409e-16	1.3402034119580491e-17	nan	nan	2.9611930436982255e-16	2.3512346811431615e-17	2.1775268881991992e-16	1.1144822040804822e-17	1.9186687800619241e-16	1.8056192884151203e-17	3.087837065377819e-16	3.6159572349214306e-17	nan	nan	nan	nan
55649.750000000364	2.5477930740856145e-16	2.592047184037097e-17	8.588385985490974e-17	5.284870470620205e-18	2.1863896185695787e-16	1.3454053937840105e-17	nan	nan	2.98178731226079e-16	2.352432508857579e-17	2.2008525232450937e-16	1.1469400727747832e-17	1.9325539636695038e-16	1.8281644763319453e-17	3.108402988232633e-16	3.65952984286712e-17	nan	nan	nan	nan
55649.80000000037	2.574435262955824e-16	2.6073412205440086e-17	8.672438101683373e-17	5.30780641237244e-18	2.2049683445575136e-16	1.3505383711037088e-17	nan	nan	3.0023745321128683e-16	2.3536568827984608e-17	2.224210504843591e-16	1.1797205967349749e-17	1.9463704690458853e-16	1.8506256031194008e-17	3.1288348992852622e-16	3.7029223193826276e-17	nan	nan	nan	nan
55649.85000000037	2.6011095992326097e-16	2.6225691892784443e-17	8.756508351460753e-17	5.330535099131169e-18	2.2235129851657854e-16	1.355602915635932e-17	nan	nan	3.0229545531180435e-16	2.354906157577389e-17	2.2476005338123254e-16	1.2128049929523499e-17	1.9601186461461363e-16	1.8730000279749137e-17	3.1491335795361815e-16	3.746129697676364e-17	nan	nan	nan	nan
55649.90000000037	2.627815833113915e-16	2.6377310679839688e-17	8.840596343636802e-17	5.35305972662204e-18	2.242023418411271e-16	1.3605996376433098e-17	nan	nan	3.0435272251390477e-16	2.3561787121403723e-17	2.271022311171678e-16	1.2461754496897041e-17	1.9737988444743845e-16	1.895285154464657e-17	3.1692998085711015e-16	3.7891470962406445e-17	nan	nan	nan	nan
55649.950000000375	2.6545537150063523e-16	2.652826920776957e-17	8.924701687054225e-17	5.375383692963527e-18	2.2604995222509263e-16	1.3655291853540993e-17	nan	nan	3.0640923980346627e-16	2.3574729498607098e-17	2.29447553814221e-16	1.2798150557482848e-17	1.9874114130870143e-16	1.9174784294722593e-17	3.1893343645667595e-16	3.8319697168755073e-17	nan	nan	nan	nan
55650.00000000038	2.6813229955230463e-16	2.6678568987607763e-17	9.008823990574693e-17	5.397510600329265e-18	2.278941174581302e-16	1.3703922443472253e-17	nan	nan	3.0846499216652195e-16	2.3587872984962438e-17	2.3179599161422667e-16	1.3137077351065302e-17	2.0009567005934672e-16	1.9395773421927135e-17	3.2092380242995285e-16	3.8745928427978117e-17	nan	nan	nan	nan
55650.05000000038	2.708123425481446e-16	2.68282124032352e-17	9.092962863085481e-17	5.419444255976689e-18	2.297348253237933e-16	1.3751895369315238e-17	nan	nan	3.105199645882221e-16	2.360120210242236e-17	2.3414751467853506e-16	1.3478381866744816e-17	2.0144350551594374e-16	1.9615794231646173e-17	3.2290115631517733e-16	3.9170118368145495e-17	nan	nan	nan	nan
55650.100000000384	2.7349547559006464e-16	2.6977202711416394e-17	9.17711791349985e-17	5.441188672529725e-18	2.315720635996043e-16	1.3799218215096028e-17	nan	nan	3.1257414205355464e-16	2.361470161700295e-17	2.3650209318780567e-16	1.3821918288613345e-17	2.0278468245089145e-16	1.9834822433460157e-17	3.2486557551195406e-16	3.9592221395811824e-17	nan	nan	nan	nan
55650.15000000039	2.7618167379992235e-16	2.7125544038944858e-17	9.26128875074528e-17	5.462748067668036e-18	2.3340582005697454e-16	1.3845898919131772e-17	nan	nan	3.146275095473911e-16	2.3628356538719398e-17	2.388596973417177e-16	1.416754748630259e-17	2.0411923559256935e-16	2.0052834132197564e-17	3.2681713728199753e-16	4.0012192679123474e-17	nan	nan	nan	nan
55650.20000000039	2.7887091231930364e-16	2.7273241377042292e-17	9.345474983776761e-17	5.484126863196454e-18	2.352360824611681e-16	1.3891945767256856e-17	nan	nan	3.166800520541076e-16	2.3642152121080908e-17	2.412202973587373e-16	1.45151365472323e-17	2.0544719962548848e-16	2.026980581943565e-17	3.287559187498307e-16	4.042998813171384e-17	nan	nan	nan	nan
55650.25000000039	2.815631663092497e-16	2.7420300573059924e-17	9.429676221567672e-17	5.5053296834610356e-18	2.37062838571354e-16	1.3937367385822772e-17	nan	nan	3.1873175455791755e-16	2.3656073860364054e-17	2.435838634758803e-16	1.4864558347357547e-17	2.067686091906732e-16	2.048571436522115e-17	3.306819969034837e-16	4.084556439706643e-17	nan	nan	nan	nan
55650.300000000396	2.8425841095006665e-16	2.756672831966663e-17	9.513892073109225e-17	5.526361353180066e-18	2.3888607614046074e-16	1.398217273447783e-17	nan	nan	3.2078260204267054e-16	2.3670107495673394e-17	2.4595036594846893e-16	1.5215691157340065e-17	2.0808349888569668e-16	2.070053701020018e-17	3.3259544859529886e-16	4.1258878833554436e-17	nan	nan	nan	nan
55650.3500000004	2.8695662144105684e-16	2.7712532141500564e-17	9.598122147412544e-17	5.547226894645708e-18	2.4070578291530217e-16	1.4026371098751967e-17	nan	nan	3.228325794916431e-16	2.3684239007275193e-17	2.483197750498612e-16	1.556841828118423e-17	2.0939190326498296e-16	2.0914251357980482e-17	3.344963505426011e-16	4.1669889500004886e-17	nan	nan	nan	nan
55650.4000000004	2.896577730003137e-16	2.785772037942422e-17	9.68236605350848e-17	5.567931524386167e-18	2.425219466364002e-16	1.4069972082376706e-17	nan	nan	3.248816718881737e-16	2.3698454616226414e-17	2.5069206107122875e-16	1.592262772472685e-17	2.1069385684002883e-16	2.1126835367818708e-17	3.3638477932836854e-16	4.2078555141760553e-17	nan	nan	nan	nan
55650.450000000405	2.9236184086445956e-16	2.800230217245885e-17	9.7666234004404e-17	5.588480649178285e-18	2.4433455503813934e-16	1.4112985599347967e-17	nan	nan	3.269298642148111e-16	2.3712740783430468e-17	2.530671943213081e-16	1.627821189117881e-17	2.1198939407943056e-16	2.1338267347558195e-17	3.3826081140201616e-16	4.248483517727599e-17	nan	nan	nan	nan
55650.50000000041	2.9506880028843683e-16	2.814628743742913e-17	9.850893797273861e-17	5.608879861538637e-18	2.461435958485735e-16	1.4155421865822965e-17	nan	nan	3.289771414541349e-16	2.3727084208093747e-17	2.554451451261457e-16	1.6635067301700033e-17	2.1327854940937227e-16	2.154852594680229e-17	3.4012452308022866e-16	4.2888689685136426e-17	nan	nan	nan	nan
