MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err
55718.100000000384	1.0634985780366175e-14	1.084363808676076e-16	3.677880325627603e-15	4.374177407060189e-17	7.253360030959343e-15	2.0031591974720177e-16	7.923605116562913e-15	1.9161523929739817e-16	9.2819956862303e-15	3.923604910834878e-16	1.2524167308477095e-14	8.512074451722481e-16
55718.15000000039	1.0767792070533377e-14	1.0867311264575086e-16	3.7228676684118535e-15	4.3740755794731266e-17	7.358025779803138e-15	2.191533708943171e-16	7.989475656564148e-15	1.9290420870288234e-16	9.44510103005277e-15	4.2057250291837375e-16	1.2735558670119202e-14	8.909663495641851e-16
55718.20000000039	1.0902073142904491e-14	1.0899217053675412e-16	3.768450128800112e-15	4.3783275090035e-17	7.464660168447938e-15	2.3650642143564547e-16	8.055872770928621e-15	1.94263722339226e-16	9.609119200158642e-15	4.462199317794992e-16	1.2948784810309486e-14	9.286038731896124e-16
55718.25000000039	1.1037782583144813e-14	1.0940174770756537e-16	3.8146174914818296e-15	4.387422011900346e-17	7.573066673625164e-15	2.522881045890558e-16	8.122794847753335e-15	1.956931635315544e-16	9.773971278577638e-15	4.693135158602049e-16	1.3163680388992343e-14	9.640145292167079e-16
55718.300000000396	1.1174872796945697e-14	1.09910482711153e-16	3.86135954269557e-15	4.401884483923532e-17	7.683049135745711e-15	2.6651348937036868e-16	8.190240277816995e-15	1.9719205692930235e-16	9.939578381335076e-15	4.899891884235716e-16	1.3380080275598166e-14	9.971004787339604e-16
55718.3500000004	1.1313296163720916e-14	1.1052775983296457e-16	3.908666070162738e-15	4.422271398539321e-17	7.794411697620469e-15	2.79290146070077e-16	8.258207454585832e-15	1.987600604770468e-16	1.0105861631022852e-14	5.084934089668091e-16	1.3597819494657252e-14	1.0277708955849908e-15
55718.4000000004	1.1453005066862682e-14	1.1126363267107528e-16	3.956526863100774e-15	4.4491631567925624e-17	7.906958743213014e-15	2.9081571912450224e-16	8.326694774186372e-15	2.0039695617390778e-16	1.0272742129491767e-14	5.251763861096841e-16	1.3816733171454517e-14	1.0559414433366261e-15
55718.450000000405	1.1593951893645643e-14	1.1212871112841143e-16	4.004931712148322e-15	4.4831553937803866e-17	8.020494836469861e-15	3.0137887419816044e-16	8.395700635417111e-15	2.021026397629799e-16	1.0440140930321402e-14	5.404887601976192e-16	1.4036656477652781e-14	1.081533840972191e-15
55718.50000000041	1.1736089035071399e-14	1.131340227911864e-16	4.053870409391482e-15	4.524848960756454e-17	8.134824660136164e-15	3.1136070572158243e-16	8.46522343971899e-15	2.0387710948489804e-16	1.0607979011492215e-14	5.549784223750411e-16	1.425742457692459e-14	1.1044755009436103e-15
55718.55000000041	1.1879368885748428e-14	1.1429085148574726e-16	4.103332748286588e-15	4.5748389053530754e-17	8.249752954613656e-15	3.212337027454431e-16	8.535261591183197e-15	2.0572045402701364e-16	1.077617724780489e-14	5.692845290955885e-16	1.447887257055049e-14	1.1246992280947024e-15
55718.60000000041	1.202374384367459e-14	1.1561055712832381e-16	4.153308523676072e-15	4.6337028762741155e-17	8.365084456815881e-15	3.315551256211523e-16	8.605813496531368e-15	2.0763283980114238e-16	1.0944656383405815e-14	5.841259547378167e-16	1.470083544298367e-14	1.1421429714780594e-15
55718.650000000416	1.2169166310179624e-14	1.171043821084947e-16	4.203787531721212e-15	4.701989447512484e-17	8.48062383899006e-15	3.429517039400265e-16	8.676877565121436e-15	2.0961449767288678e-16	1.1113337004388416e-14	6.002818520168497e-16	1.492314800735683e-14	1.1567496237538411e-15
55718.70000000042	1.2315588689723522e-14	1.1878325063533734e-16	4.254759569917153e-15	4.780206914374515e-17	8.596175647528079e-15	3.5609354970015943e-16	8.748452208913896e-15	2.1166570926937202e-16	1.1282139510883904e-14	6.185630423934761e-16	1.5145644850937278e-14	1.168466865005336e-15
55718.75000000042	1.2462962405912017e-14	1.2065725948850478e-16	4.306213581146373e-15	4.8687945756900726e-17	8.711544241737955e-15	3.716575312532852e-16	8.82053595282509e-15	2.1378669849691998e-16	1.145098408953623e-14	6.397748296168229e-16	1.5368160280495668e-14	1.1772470496804872e-15
55718.800000000425	1.2611224163981378e-14	1.2273119215869391e-16	4.358125703276437e-15	4.967856625095287e-17	8.826534020960452e-15	3.902828686120019e-16	8.893128975361109e-15	2.1597629965055655e-16	1.1619791634340308e-14	6.646641417847784e-16	1.5590528267593032e-14	1.1830471371441607e-15
55718.85000000043	1.276029939576329e-14	1.2500551777273042e-16	4.4104622551521585e-15	5.077226601016922e-17	8.941010221652344e-15	4.1232458002590134e-16	8.966232713267325e-15	2.18232276301416e-16	1.178851964394558e-14	6.934951862186673e-16	1.581258239376703e-14	1.1858286681760345e-15
55718.90000000043	1.291012519992544e-14	1.2747791534915788e-16	4.46319738917173e-15	5.196573505964813e-17	9.054974155289314e-15	4.375889283569567e-16	9.039845395174397e-15	2.2055170341218882e-16	1.1957173231723918e-14	7.259283737463803e-16	1.6034155795600048e-14	1.1855577918254804e-15
55718.950000000434	1.3060665352532586e-14	1.301410147884527e-16	4.516323299869801e-15	5.3252830553411413e-17	9.16844523768732e-15	4.657633629428753e-16	9.113958015817436e-15	2.2293016022057776e-16	1.2125760424648932e-14	7.615346654617234e-16	1.6255081109659126e-14	1.1822053495370712e-15
55719.00000000044	1.3211887241116659e-14	1.3298642558022625e-16	4.569834623843763e-15	5.4626858357811285e-17	9.281442533060913e-15	4.965143824779432e-16	9.188560593344901e-15	2.2536306884739836e-16	1.2294288960769616e-14	7.998641658334353e-16	1.6475190417309657e-14	1.1757470266189538e-15
55719.05000000044	1.3363758255262246e-14	1.3600552113377306e-16	4.6237259986998324e-15	5.608105145311619e-17	9.393984757192643e-15	5.295124051121358e-16	9.263643148394629e-15	2.2784591753266687e-16	1.2462766287612918e-14	8.404709220871792e-16	1.6694315189360957e-14	1.1661635852745953e-15
55719.10000000044	1.3516245786474907e-14	1.3918959361642004e-16	4.677992063045892e-15	5.760868939882714e-17	9.506090280503849e-15	5.644466666744527e-16	9.339195704050704e-15	2.303742746845522e-16	1.2631199560864375e-14	8.829289410699848e-16	1.691228623055936e-14	1.1534411990112085e-15
55719.150000000445	1.3669317228088274e-14	1.4252998003982865e-16	4.7326274564495045e-15	5.920319197363195e-17	9.617777131035985e-15	6.010326014160153e-16	9.415208285795787e-15	2.329438007789234e-16	1.2799595642457264e-14	9.268412030199616e-16	1.7128933623895232e-14	1.1375719159547052e-15
55719.20000000045	1.3822940017968004e-14	1.4601814964991102e-16	4.787626819434408e-15	6.085818914559551e-17	9.729062997334104e-15	6.390142432637857e-16	9.491670921451445e-15	2.3555025827132877e-16	1.2967961098934762e-14	9.718436513409144e-16	1.734408667472209e-14	1.1185542894305513e-15
55719.25000000045	1.3977083650193205e-14	1.4964524978387713e-16	4.842984793488234e-15	6.256757038785645e-17	9.839965231239132e-15	6.781636827547969e-16	9.568573641120418e-15	2.381895196938613e-16	1.3136302199776698e-14	1.0176058876734144e-15	1.7557573854673817e-14	1.0963942296387136e-15
55719.300000000454	1.4131726881911361e-14	1.5340017671730743e-16	4.8986960210358316e-15	6.432551665497407e-17	9.950500850593657e-15	7.182789950915624e-16	9.645906477146407e-15	2.408575741091541e-16	1.3304624915286522e-14	1.063829894772088e-15	1.776922274536872e-14	1.0711061526770702e-15
55719.35000000046	1.428685354163402e-14	1.5727076305031997e-16	4.954755145379176e-15	6.61265183615879e-17	1.006068654184615e-14	7.591815297646026e-16	9.723659464049216e-15	2.4355053209544017e-16	1.3472934914609702e-14	1.11024771082031e-15	1.797885998187378e-14	1.0427145362005776e-15
55719.40000000046	1.4442447859220246e-14	1.6124514715872003e-16	5.011156810765178e-15	6.796538241637564e-17	1.0170538662580055e-14	8.00713075400502e-16	9.801822638484535e-15	2.4626462942024427e-16	1.3641237563939157e-14	1.156618655432835e-15	1.8186311195935717e-14	1.0112560404179264e-15
55719.45000000046	1.4598494067036013e-14	1.6531195353316843e-16	5.067895662335848e-15	6.983723098344546e-17	1.0280073243929943e-14	8.427331689019403e-16	9.880386039178431e-15	2.4899622956725353e-16	1.380953792385628e-14	1.2027264720313235e-15	1.8391400958949876e-14	9.767824282438211e-16
55719.500000000466	1.4754976398776086e-14	1.6946032751756427e-16	5.124966346065949e-15	7.173749425740671e-17	1.0389305992925761e-14	8.85116670424353e-16	9.95933970688908e-15	2.517418252613395e-16	1.3977840747465593e-14	1.248376591647154e-15	1.8593952724667145e-14	9.393646344875432e-16
55719.55000000047	1.4911879089441932e-14	1.7367995312231516e-16	5.1823635088313785e-15	7.366189905711704e-17	1.0498252294738708e-14	9.277516424044284e-16	1.0038673684336064e-14	2.544980391238341e-16	1.4146150477872261e-14	1.29339362094756e-15	1.8793788771612642e-14	8.990985162555006e-16
55719.60000000047	1.506918637526724e-14	1.7796105798740088e-16	5.24008179833152e-15	7.560645472210646e-17	1.0606927214841371e-14	9.705375271649073e-16	1.0118378016167946e-14	2.572616235917427e-16	1.4314471245730353e-14	1.3376190950352769e-15	1.8990730145210282e-14	8.561131077265303e-16
55719.650000000474	1.5226882493666076e-14	1.8229440854015614e-16	5.298115863114098e-15	7.75674374236389e-17	1.0715345501072348e-14	1.013383597123972e-15	1.0198442748895138e-14	2.6002946020755123e-16	1.4482806866690015e-14	1.3809094997253625e-15	1.918459659960147e-14	8.10582673830103e-16
55719.70000000048	1.538495168321904e-14	1.8667129787540174e-16	5.356460352540778e-15	7.954137372518563e-17	1.0823521585619552e-14	1.0562076440586453e-15	1.0278857930841576e-14	2.627985583841106e-16	1.4651160838819383e-14	1.4231345488467332e-15	1.9375206539136352e-14	7.627446299739292e-16
55719.75000000048	1.5543378183571274e-14	1.9108352853640854e-16	5.415109916783374e-15	8.152502403037437e-17	1.0931469586905421e-14	1.0989348730635252e-15	1.0359613612094452e-14	2.6556605374085036e-16	1.4819536339778748e-14	1.4641756931018262e-15	1.9562376959538572e-14	7.129266680617339e-16
55719.80000000048	1.570214623545827e-14	1.955233918536989e-16	5.474059206782709e-15	8.351536633165299e-17	1.103920331139218e-14	1.1414969692921167e-15	1.0440699844448438e-14	2.6832920608309356e-16	1.4987936224040274e-14	1.5039248339212855e-15	1.9745923388703546e-14	6.615885098674108e-16
55719.850000000486	1.586124008057698e-14	1.9998364513442484e-16	5.533302874294951e-15	8.550958056330607e-17	1.1146736255294791e-14	1.1838313093217787e-15	1.0522106681355736e-14	2.710853971071171e-16	1.515636301991811e-14	1.5422832159269298e-15	1.9925659827154425e-14	6.093869846824613e-16
55719.90000000049	1.6020643961587543e-14	2.0445748780334508e-16	5.592835571806388e-15	8.750503375456514e-17	1.1254081606206306e-14	1.2258802930254745e-15	1.0603824177873871e-14	2.738321278845006e-16	1.5324818926674342e-14	1.5791604734595112e-15	2.0101398688111498e-14	5.572777365310568e-16
55719.95000000049	1.6180342122068234e-14	2.0893853721473618e-16	5.652651952561501e-15	8.949926608493179e-17	1.1361252244628698e-14	1.2675907756658203e-15	1.0685842390604069e-14	2.76567016183333e-16	1.5493305811091634e-14	1.6144738092000005e-15	2.027295073716446e-14	5.066711999347795e-16
55720.000000000495	1.634031880642825e-14	2.134208046990424e-16	5.712746670541773e-15	9.148997790451099e-17	1.1468260745429906e-14	1.3089135833366163e-15	1.0768151377658827e-14	2.7928779367553523e-16	1.5661825204601927e-14	1.6481472856744558e-15	2.0440125031550585e-14	4.596560202910344e-16
55720.0500000005	1.6500558259890998e-14	2.17898672283632e-16	5.7731143804482714e-15	9.347501771321722e-17	1.1575119379201933e-14	1.3498030978051872e-15	1.0850741198587324e-14	2.8199230306526745e-16	1.5830378299672038e-14	1.6801112131057172e-15	2.060272885901492e-14	4.192610837653201e-16
55720.1000000005	1.666104472846606e-14	2.2236687034317355e-16	5.833749737699543e-15	9.545237109933469e-17	1.1681840113532053e-14	1.390216899268864e-15	1.0933601914337148e-14	2.8467849517480457e-16	1.599896594657091e-14	1.7103016195177044e-15	2.076056767622833e-14	3.8958515372967837e-16
55720.1500000005	1.6821762458833353e-14	2.2682045636053487e-16	5.8946473983748946e-15	9.742015059534113e-17	1.1788434614191e-14	1.430115457577945e-15	1.1016723587193009e-14	2.873444260190006e-16	1.6167588649631377e-14	1.7386597911593084e-15	2.0913445046766815e-14	3.7536294909977916e-16
55720.20000000051	1.6982695698356173e-14	2.312547949153668e-16	5.955802019264088e-15	9.937658640119479e-17	1.1894914246230707e-14	1.4694618641537184e-15	1.1100096280733923e-14	2.8998825388617314e-16	1.6336246563797517e-14	1.7651318731871898e-15	2.1061167873753243e-14	3.8051146434552227e-16
55720.25000000051	1.7143828695000176e-14	2.3566553894760917e-16	6.017208257805711e-15	1.0132001791716752e-16	1.2001290074995661e-14	1.5082215982023108e-15	1.1183710059771927e-14	2.9260823644989573e-16	1.65049394907676e-14	1.7896685221493265e-15	2.1203687294162132e-14	4.055476728116466e-16
55720.30000000051	1.7305145697330574e-14	2.4004861229177186e-16	6.0788607720870295e-15	1.0324888603974174e-16	1.2107572867047663e-14	1.5463623219436335e-15	1.126755499030277e-14	2.9520272792651027e-16	1.6673666875217937e-14	1.8122246031678663e-15	2.134111369774952e-14	4.474400474560511e-16
55720.350000000515	1.74666309543926e-14	2.4440019347567007e-16	6.1407542208386564e-15	1.0516172614190915e-16	1.2213773091001847e-14	1.5838537004885465e-15	1.135162113945534e-14	2.9777017628925596e-16	1.6842427800670316e-14	1.8327589258665247e-15	2.147356378069467e-14	5.02168110063048e-16
55720.40000000052	1.7628268715709255e-14	2.4871670075479383e-16	6.202883263403238e-15	1.0705716171235567e-16	1.2319900918272389e-14	1.620667242741215e-15	1.1435898575436517e-14	3.00309120551511e-16	1.7011220985690577e-14	1.851234014052693e-15	2.160115226607121e-14	5.661442962173007e-16
55720.45000000052	1.7790043231246466e-14	2.529947782918753e-16	6.265242559742338e-15	1.0893389856291643e-16	1.2425966223739498e-14	1.6567761603125634e-15	1.152037736748026e-14	3.0281818812457987e-16	1.7180044779457788e-14	1.8676159049759383e-15	2.172399193529492e-14	6.366644486945068e-16
55720.500000000524	1.7951938751324168e-14	2.572312834682918e-16	6.327826770404417e-15	1.1079071957352648e-16	1.2531978586322504e-14	1.6921552419277916e-15	1.1605047585792155e-14	3.0529609225815266e-16	1.734889715759887e-14	1.881873974670187e-15	2.184219365907477e-14	7.118292887287417e-16
55720.55000000053	1.8113939526593074e-14	2.6142327521162453e-16	6.390630556510944e-15	1.1262647992763496e-16	1.2637947289466455e-14	1.7267807412198968e-15	1.1689899301502388e-14	3.077416295647239e-16	1.7517775717803263e-14	1.8939807864650787e-15	2.1955866427920575e-14	7.903309364110439e-16
55720.60000000053	1.8276029807990218e-14	2.655680033166857e-16	6.453648579750346e-15	1.144401027867997e-16	1.2743881321538496e-14	1.7606302761363223e-15	1.1774922586608015e-14	3.1015367763250516e-16	1.7686677675139374e-14	1.9039119602456862e-15	2.2065117382173977e-14	8.712634487149589e-16
55720.65000000053	1.8438193846665883e-14	2.6966289865834693e-16	6.516875502381668e-15	1.1623057535768384e-16	1.2849789376148898e-14	1.793682738463275e-15	1.1860107513927889e-14	3.1253119272628007e-16	1.785559985768446e-14	1.911646060461653e-15	2.217005184159841e-14	9.539878632365921e-16
55720.700000000536	1.8600415893970867e-14	2.7370556425227486e-16	6.580305987175877e-15	1.1799694533188345e-16	1.2955679852364692e-14	1.8259182122010563e-15	1.1945444157036496e-14	3.1487320757804954e-16	1.8024538701482126e-14	1.9171645012522636e-15	2.2270773334513194e-14	1.038042918665083e-15
55720.75000000054	1.876268020137462e-14	2.7769376708866746e-16	6.643934697432436e-15	1.1973831764280863e-16	1.3061560854856714e-14	1.857317899714317e-15	1.2030922590226341e-14	3.1717882926586836e-16	1.8193490245924515e-14	1.920451467376046e-15	2.236738362649606e-14	1.123087248918482e-15
55720.80000000054	1.8924971020429015e-14	2.816254306795313e-16	6.7077562969668005e-15	1.2145385153237286e-16	1.3167440193939509e-14	1.88786405473953e-15	1.2116532888445998e-14	3.194472371785227e-16	1.8362450128575853e-14	1.921493849918827e-15	2.2459982748641993e-14	1.208861908791545e-15
55720.850000000544	1.908727260274284e-14	2.8549862828150833e-16	6.771765450082765e-15	1.2314275787556449e-16	1.3273325385537607e-14	1.9175399214642043e-15	1.2202265127257637e-14	3.2167768106677873e-16	1.8531413580170443e-14	1.9202811960173406e-15	2.2548669025402043e-14	1.2951657950735268e-15
55720.90000000055	1.9249569199918374e-14	2.89311576709612e-16	6.835956821580321e-15	1.2480429675896343e-16	1.3379223651057135e-14	1.9463296790038295e-15	1.2288109382765661e-14	3.2386947917518767e-16	1.870037541936292e-14	1.9168056720792698e-15	2.2633539101995273e-14	1.3818392603498962e-15
55720.95000000055	1.941184506344433e-14	2.9306263072185875e-16	6.900325076695986e-15	1.2643777527476811e-16	1.3485141917169084e-14	1.9742183906956257e-15	1.2374055731588183e-14	3.260220164554409e-16	1.8869330047324353e-14	1.911062040218689e-15	2.2714687971412612e-14	1.4687529887678723e-15
55721.00000000055	1.957408444476326e-14	2.9675027791673805e-16	6.9648648811372046e-15	1.2804254551644662e-16	1.3591086815503872e-14	2.00119195770743e-15	1.2460094250786638e-14	3.2813474285307566e-16	1.9038271442295363e-14	1.9030476478610325e-15	2.2792209000996375e-14	1.555800302910012e-15
55721.050000000556	1.973627159514411e-14	3.003731341025162e-16	7.029570901059318e-15	1.2961800276533957e-16	1.369706468225939e-14	2.027237076526735e-15	1.2546215017821688e-14	3.302071716700494e-16	1.9207193154012863e-14	1.8927624307181628e-15	2.2866193958634026e-14	1.6428917459048113e-15
55721.10000000056	1.9898390765646258e-14	3.0392993910590066e-16	7.094437803014882e-15	1.3116358382966217e-16	1.3803081557715898e-14	2.0523411999518613e-15	1.2632408110496781e-14	3.3223887799500736e-16	1.9376088297899225e-14	1.880208929594854e-15	2.2936733038537546e-14	1.7299511985129803e-15
55721.15000000056	2.006042620707618e-14	3.074195529806111e-16	7.159460253983707e-15	1.3267876554764343e-16	1.3909143185664916e-14	2.0764925012559844e-15	1.271866360690952e-14	3.3422949719890027e-16	1.9544949549256475e-14	1.8653923217803274e-15	2.3003914886643154e-14	1.8169130494878782e-15
55721.200000000565	2.0222362169944124e-14	3.108409525780499e-16	7.224632921345347e-15	1.3416306342310266e-16	1.4015255012748655e-14	2.09967984123584e-15	1.2804971585396841e-14	3.3617872349210077e-16	1.971376913721282e-14	1.848320468110615e-15	2.306782662561378e-14	1.9037201005893052e-15
55721.25000000057	2.0384182904412558e-14	3.1419322847043873e-16	7.289950472851996e-15	1.3561603038849432e-16	1.4121422187702201e-14	2.1218927378933826e-15	1.289132212448605e-14	3.3808630854015295e-16	1.9882538838674196e-14	1.8290039771771958e-15	2.31285538794686e-14	1.990321992063253e-15
55721.30000000057	2.0545872660262198e-14	3.1747558217745986e-16	7.355407576625256e-15	1.370372556813078e-16	1.4227649560517363e-14	2.1431213385287296e-15	1.297770530283093e-14	3.3995206013121543e-16	2.0051249971977593e-14	1.8074562886257986e-15	2.3186180797827322e-14	2.0766740023307668e-15
