MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err
55234.6915000052	1.604219542054496e-16	5.586734650325924e-18	2.396170025709246e-16	1.941728168028269e-17	3.3629157463306046e-16	6.047519272979386e-18	2.8153176541446e-16	1.0705006084901156e-17	2.8062871279558783e-16	3.494955992780299e-18	nan	nan	nan	nan	nan	nan	nan	nan
55234.741500005206	1.603178179199007e-16	5.580024105088997e-18	2.3946358662569037e-16	1.9407794636219277e-17	3.360732744273552e-16	6.013204201548819e-18	2.8134901339840914e-16	1.0582128345036909e-17	2.8054009755895665e-16	3.497374477245855e-18	nan	nan	nan	nan	nan	nan	nan	nan
55234.79150000521	1.602137492374441e-16	5.562115281142311e-18	2.393102230726577e-16	1.9398156490341233e-17	3.3585511593277634e-16	5.976704066157983e-18	2.811663801210045e-16	1.0450536013098374e-17	2.8045151294172367e-16	3.499595065727699e-18	nan	nan	nan	nan	nan	nan	nan	nan
55234.84150000521	1.6010974810645467e-16	5.534006988818035e-18	2.391569121962345e-16	1.9388380482701844e-17	3.356370990535216e-16	5.940996915326376e-18	2.809838653915792e-16	1.0321464750753986e-17	2.8036295911170485e-16	3.501673324525681e-18	nan	nan	nan	nan	nan	nan	nan	nan
55234.891500005215	1.600058144845998e-16	5.4974388786524574e-18	2.390036542774857e-16	1.937848962170542e-17	3.3541922369261883e-16	5.9094571954645385e-18	2.808014689981359e-16	1.0207844351875071e-17	2.8027443621108925e-16	3.503680276711138e-18	nan	nan	nan	nan	nan	nan	nan	nan
55234.94150000522	1.5990194833367695e-16	5.454878085144751e-18	2.3885044959415936e-16	1.936851655676269e-17	3.35201489752567e-16	5.8857292389759194e-18	2.8061919070743154e-16	1.012374076357552e-17	2.801859444002527e-16	3.505701391769943e-18	nan	nan	nan	nan	nan	nan	nan	nan
55234.99150000522	1.5979814960515847e-16	5.409488000475747e-18	2.386972984206673e-16	1.9358503392371166e-17	3.3498389713525217e-16	5.8735537282517396e-18	2.804370302649663e-16	1.008347066857892e-17	2.800974838313043e-16	3.507835332007455e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.04150000522	1.5969441826084178e-16	5.365065839751942e-18	2.385442010280886e-16	1.9348501442420876e-17	3.34766445743034e-16	5.875892585985342e-18	2.8025498743549115e-16	1.0098077628321031e-17	2.8000905466875337e-16	3.510192378858995e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.09150000523	1.5959075424187426e-16	5.325932939926634e-18	2.383911576841821e-16	1.9338570924201274e-17	3.3454913548760167e-16	5.891008613151707e-18	2.8007306223501815e-16	1.0161131316623535e-17	2.799206570531356e-16	3.512892659422702e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.14150000523	1.5948715752450833e-16	5.296760835375042e-18	2.382381686534006e-16	1.9328780590656298e-17	3.3433196628432047e-16	5.915152002929398e-18	2.7989125477049193e-16	1.0258414039424506e-17	2.79832291162187e-16	3.516039071221086e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.19150000523	1.5938362804989137e-16	5.282320144546696e-18	2.38085234196864e-16	1.9319207299986813e-17	3.3411493804682903e-16	5.944594410210299e-18	2.7970956512803463e-16	1.0375562880850665e-17	2.7974395723399153e-16	3.519572759996524e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.241500005235	1.592801657829183e-16	5.2863451036976154e-18	2.379323546019062e-16	1.930991844889393e-17	3.3389805068962937e-16	5.975825870135023e-18	2.795279933725531e-16	1.0499096890202441e-17	2.79655655550447e-16	3.523372755296019e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.29150000524	1.5917677068125653e-16	5.306651805509998e-18	2.377795303507065e-16	1.930087395691311e-17	3.3368130412460553e-16	6.005697901948595e-18	2.7934653954776204e-16	1.0617083937325243e-17	2.795673863835311e-16	3.5273269346951126e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.34150000524	1.5907344269224842e-16	5.338477926840432e-18	2.376267620037576e-16	1.929199396011244e-17	3.3346469826417093e-16	6.031523662466842e-18	2.791652036762516e-16	1.0719521578220144e-17	2.7947915001762174e-16	3.531334088226881e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.391500005244	1.5897018177562642e-16	5.377050593862717e-18	2.3747405011851486e-16	1.9283206418510015e-17	3.3324823301995894e-16	6.051143617019809e-18	2.7898398575944425e-16	1.0798515763870556e-17	2.793909467222166e-16	3.535305473513277e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.44150000525	1.5886698789318788e-16	5.417873404739868e-18	2.373213952491493e-16	1.9274447731456742e-17	3.330319083027119e-16	6.062965833338686e-18	2.7880288577762796e-16	1.0848338105034288e-17	2.7930277678334685e-16	3.539166090780135e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.49150000525	1.5876386099330773e-16	5.45692691442311e-18	2.371687979465695e-16	1.9265663144211815e-17	3.3281572402228085e-16	6.065988984359051e-18	2.7862190368998556e-16	1.0865424695353139e-17	2.792146404630702e-16	3.542855723478815e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.54150000525	1.5866080105017338e-16	5.490799591056206e-18	2.37016258758388e-16	1.9256807093359542e-17	3.325996800884613e-16	6.059814190644646e-18	2.78441039434613e-16	1.084835901781652e-17	2.791265380565112e-16	3.5463297174466385e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.591500005256	1.585578079987372e-16	5.516765476586948e-18	2.368637782289837e-16	1.9247843491717962e-17	3.323837764094891e-16	6.044649610138384e-18	2.782602929284864e-16	1.0797863362613278e-17	2.790384698290342e-16	3.549559525811546e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.64150000526	1.5845488179666658e-16	5.53282552047267e-18	2.367113568994542e-16	1.923874595322391e-17	3.321680128933215e-16	6.021309325752709e-18	2.7807966406754766e-16	1.0716808082177294e-17	2.7895043606336374e-16	3.5525330470009485e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.69150000526	1.58352022416084e-16	5.537726955797315e-18	2.365589953076677e-16	1.9229497958600997e-17	3.319523894474146e-16	5.991205717992409e-18	2.7789915272665916e-16	1.06102343215054e-17	2.7886243702982417e-16	3.55525471435252e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.741500005264	1.5824922981155927e-16	5.530971011168792e-18	2.3640669398825087e-16	1.922009296163669e-17	3.3173690597869536e-16	5.95633213371251e-18	2.777187587596173e-16	1.0485371253940983e-17	2.787744730127934e-16	3.557745419353631e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.79150000527	1.5814650392630485e-16	5.512815674716517e-18	2.3625445347256297e-16	1.9210534436586652e-17	3.3152156239186263e-16	5.919230278519819e-18	2.775384819992025e-16	1.0351611266745421e-17	2.7868654428838246e-16	3.560042166425537e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.84150000527	1.5804384471902059e-16	5.484276046043607e-18	2.3610227428877954e-16	1.9200835866472758e-17	3.3130635859367633e-16	5.882934568381901e-18	2.7735832225717085e-16	1.0220385584990192e-17	2.785986511277424e-16	3.562197565685332e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.89150000527	1.5794125216389396e-16	5.447120582573925e-18	2.3595015696181364e-16	1.9191020671961637e-17	3.3109129448761e-16	5.8508841574214156e-18	2.771782793243102e-16	1.0104861830470948e-17	2.785107938160778e-16	3.56427904452422e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.941500005276	1.578387262010398e-16	5.4038588041041044e-18	2.357981020133867e-16	1.9181122080402952e-17	3.308763699774992e-16	5.826793197349865e-18	2.7699835297029093e-16	1.0019373837499559e-17	2.7842297262701977e-16	3.566367889303646e-18	nan	nan	nan	nan	nan	nan	nan	nan
55235.99150000528	1.5773626679432052e-16	5.357710327542112e-18	2.356461099619946e-16	1.917118293455044e-17	3.3066158496606566e-16	5.81447221526734e-18	2.7681854294392176e-16	9.978510093712842e-18	2.7833518783833266e-16	3.568558022409742e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.04150000528	1.5763387389624106e-16	5.312542330600735e-18	2.3549418132295227e-16	1.91612554396309e-17	3.304469393584817e-16	5.816935612842376e-18	2.7663884901300786e-16	9.993513306494599e-18	2.782474397219943e-16	3.570954510916562e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.091500005285	1.5753154746446875e-16	5.272757916371336e-18	2.353423166083532e-16	1.9151400848490437e-17	3.302324330662694e-16	5.83241580128438e-18	2.7645927119331417e-16	1.0057839210669289e-17	2.781597285615558e-16	3.573671868366526e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.14150000529	1.574292874597686e-16	5.2431181887938564e-18	2.351905163271099e-16	1.9141689083019365e-17	3.300180660059917e-16	5.8570942542102735e-18	2.7627980959044364e-16	1.0157004903948678e-17	2.780720546372617e-16	3.576807748228556e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.19150000529	1.573270938315479e-16	5.22848341461539e-18	2.350387809849543e-16	1.913219829110633e-17	3.298038380929303e-16	5.887171693076577e-18	2.7610046428936003e-16	1.0276373617616052e-17	2.779844182318366e-16	3.580302471529776e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.24150000529	1.5722496654470158e-16	5.232654394388839e-18	2.348871110912465e-16	1.9122996985596745e-17	3.295897492420884e-16	5.919070854739765e-18	2.759212353541421e-16	1.0402213589479259e-17	2.7789681964371183e-16	3.584035840195256e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.291500005296	1.571229055517346e-16	5.253408958103336e-18	2.3473550719785007e-16	1.9114044418377615e-17	3.2937579936643643e-16	5.9495834483058816e-18	2.7574212282797507e-16	1.0522381505410286e-17	2.7780925916470547e-16	3.587896144425595e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.3415000053	1.570209108092818e-16	5.285896800030043e-18	2.3458396987229173e-16	1.9105259385618577e-17	3.2916198838069905e-16	5.975972501272818e-18	2.755631267331309e-16	1.0626708522390333e-17	2.777217370940757e-16	3.5917820587492395e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.3915000053	1.569189822677831e-16	5.325254071678866e-18	2.3443249967899917e-16	1.9096568621820928e-17	3.289483161961756e-16	5.996039025836242e-18	2.7538424707101633e-16	1.070717735934263e-17	2.7763425372116044e-16	3.595604145558499e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.441500005305	1.568171199024584e-16	5.366898871000824e-18	2.3428109717924993e-16	1.9087907431284823e-17	3.287347827258641e-16	6.008162566277062e-18	2.752054838221846e-16	1.0757975104388393e-17	2.775468093476979e-16	3.599286045965772e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.49150000531	1.5671532365961763e-16	5.406737191750067e-18	2.341297629311687e-16	1.9079220106708095e-17	3.2852138788006136e-16	6.011324104276404e-18	2.750268369463348e-16	1.0775487366246241e-17	2.774594042597193e-16	3.602765444419395e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.54150000531	1.5661359348557063e-16	5.4412961402008214e-18	2.33978497489758e-16	1.907046028465309e-17	3.283081315697603e-16	6.00511772273231e-18	2.7484830638235906e-16	1.0758277778035941e-17	2.7737203875069606e-16	3.6059948183992084e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.591500005314	1.5651192936792737e-16	5.467802571866417e-18	2.338273014068754e-16	1.9061591238816564e-17	3.280950137049512e-16	5.989755117835579e-18	2.7466989204832586e-16	1.0707077989003828e-17	2.77284713123193e-16	3.6089419328138326e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.64150000532	1.564103312282177e-16	5.484223889339545e-18	2.3367617523127107e-16	1.90525861114244e-17	3.278820341941485e-16	5.966064551963315e-18	2.744915938414906e-16	1.0624797717066464e-17	2.771974276632414e-16	3.611590154123604e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.69150000532	1.5630879905508408e-16	5.489286727837637e-18	2.3352511950856235e-16	1.904342808362137e-17	3.2766919294631206e-16	5.935483428640954e-18	2.743134116383475e-16	1.0516550407972938e-17	2.7711018267423285e-16	3.613938530462651e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.74150000532	1.5620733277728383e-16	5.482484176713218e-18	2.333741347812603e-16	1.9034110484904633e-17	3.2745648986926005e-16	5.900041148554976e-18	2.741353452945667e-16	1.0389675027406476e-17	2.7702297844219847e-16	3.616001707473169e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.791500005325	1.5610593236074439e-16	5.4640782792149886e-18	2.332232215887935e-16	1.902463684183426e-17	3.272439248703092e-16	5.862326444340617e-18	2.739573946451021e-16	1.0253716262108207e-17	2.7693581526308983e-16	3.617809598758306e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.84150000533	1.5600459778791323e-16	5.4351003625594194e-18	2.3307238046745572e-16	1.9015020865891668e-17	3.270314978554674e-16	5.8254310650745375e-18	2.7377955950415005e-16	1.0120303377404491e-17	2.768486934378183e-16	3.6194068920937566e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.89150000533	1.5590332897722263e-16	5.397348128388042e-18	2.329216119504771e-16	1.9005286380346453e-17	3.2681920873012987e-16	5.7928600621009744e-18	2.7360183966513413e-16	1.0002845601847333e-17	2.7676161325076187e-16	3.620852331889065e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.941500005334	1.558021259214451e-16	5.353373858270087e-18	2.327709165680064e-16	1.899546718541384e-17	3.2660705740030453e-16	5.768398751586475e-18	2.734242349007863e-16	9.915949594476715e-18	2.766745750020053e-16	3.622217779708337e-18	nan	nan	nan	nan	nan	nan	nan	nan
55236.99150000534	1.5570098854933796e-16	5.306454243128237e-18	2.326202948470973e-16	1.898560686118584e-17	3.2639504376899143e-16	5.755928851932673e-18	2.7324674496309294e-16	9.874480982233665e-18	2.7658757898750005e-16	3.62358708305873e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.04150000534	1.5559991682992616e-16	5.260527420704039e-18	2.3246974731174185e-16	1.897575850761126e-17	3.261831677423377e-16	5.758518202013979e-18	2.730693696228804e-16	9.889885375382293e-18	2.7650062549823744e-16	3.625054684568528e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.09150000534	1.554989107239746e-16	5.220079829293611e-18	2.323192744828797e-16	1.896598441999582e-17	3.2597142923359214e-16	5.7743682804918725e-18	2.7289210889570325e-16	9.95550247509751e-18	2.764137148293422e-16	3.626724003466964e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.141500005346	1.5539797018295567e-16	5.1899636373522286e-18	2.3216887687838504e-16	1.895635569941737e-17	3.2575982816082146e-16	5.799590541389732e-18	2.7271496288579567e-16	1.0056579018999572e-17	2.763268472403918e-16	3.628681997208825e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.19150000535	1.5529709516556927e-16	5.1751306222995236e-18	2.3201855501306056e-16	1.894695179659726e-17	3.255483644393631e-16	5.830313403195834e-18	2.725379316770513e-16	1.017819920390571e-17	2.7624002278346713e-16	3.630862813782276e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.24150000535	1.551962856274178e-16	5.179449465783836e-18	2.3186830939403666e-16	1.8937842351544555e-17	3.253370379853065e-16	5.86289105031436e-18	2.723610153327097e-16	1.0306376258442219e-17	2.7615324140318063e-16	3.63314179006706e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.291500005354	1.5509554152410366e-16	5.200658823852604e-18	2.3171814049413684e-16	1.8928985930940897e-17	3.251258487147689e-16	5.894054334105428e-18	2.7218421389537153e-16	1.0428752795123334e-17	2.760665030532382e-16	3.6354024019781595e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.34150000536	1.549948628329118e-16	5.233818897132453e-18	2.3156804877025296e-16	1.892029996316186e-17	3.2491479654063703e-16	5.9210153485079935e-18	2.720075273870543e-16	1.0534991861811065e-17	2.7597980769395924e-16	3.637538119445876e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.39150000536	1.5489424948569704e-16	5.2739730270305646e-18	2.314180346762312e-16	1.891170993159132e-17	3.2470388137732927e-16	5.941535073516163e-18	2.7183095580913295e-16	1.0616952086971336e-17	2.7589315527326285e-16	3.639453783359294e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.44150000536	1.5479370145251686e-16	5.316452396495672e-18	2.3126809866287717e-16	1.8903150022895017e-17	3.2449310313809446e-16	5.953964147006402e-18	2.716544991424213e-16	1.0668735690168946e-17	2.7580654574320166e-16	3.641066819244295e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.491500005366	1.5469321868897361e-16	5.3570870693236904e-18	2.3111824117800773e-16	1.8894563557639453e-17	3.2428246173556856e-16	5.957265635494343e-18	2.714781573471516e-16	1.0686677695230823e-17	2.7571997906822834e-16	3.6423081335223274e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.54150000537	1.5459280115273473e-16	5.3923421059367685e-18	2.3096846266640805e-16	1.8885903356237914e-17	3.240719570800762e-16	5.951026501380793e-18	2.7130193036297565e-16	1.0669321859299155e-17	2.756334551830353e-16	3.6431228709868725e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.59150000537	1.544924487952726e-16	5.419396511132596e-18	2.3081876356987643e-16	1.8877132040603588e-17	3.2386158908405845e-16	5.935462012440262e-18	2.711258181090358e-16	1.0617409173143642e-17	2.7554697405786195e-16	3.643470940559095e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.641500005375	1.5439216159180713e-16	5.436183762531781e-18	2.3066914432720254e-16	1.8868222272329567e-17	3.236513576571437e-16	5.911414780846468e-18	2.709498204839012e-16	1.053388874432579e-17	2.7546053563318743e-16	3.6433273298983214e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.69150000538	1.5429193948245324e-16	5.4414097949378525e-18	2.3051960537419293e-16	1.885915692782719e-17	3.2344126270923866e-16	5.8803475536413345e-18	2.7077393736568286e-16	1.0423946518022353e-17	2.753741398701577e-16	3.642682276926168e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.74150000538	1.5419178243726832e-16	5.434559501607189e-18	2.303701471436756e-16	1.8849929210917953e-17	3.232313041491919e-16	5.844326291627754e-18	2.7059816861189677e-16	1.0295031866728337e-17	2.7528778672330544e-16	3.6415412258733484e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.79150000538	1.5409169041082226e-16	5.415898865148315e-18	2.302207700654864e-16	1.884054270288914e-17	3.2302148188501656e-16	5.805987483321099e-18	2.7042251405962387e-16	1.0156843136092537e-17	2.752014761430298e-16	3.639924618279689e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.84150000539	1.5399166334219745e-16	5.386475727820924e-18	2.300714745664884e-16	1.8831011349905754e-17	3.2281179582478123e-16	5.768481186509763e-18	2.702469735254675e-16	1.0021210095560995e-17	2.7511520808138333e-16	3.6378674891380334e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.89150000539	1.5389170121900387e-16	5.348117249664886e-18	2.299222610705906e-16	1.882135938754832e-17	3.226022458755522e-16	5.735379558555851e-18	2.700715468055227e-16	9.90178738819987e-18	2.7502898249537874e-16	3.635418904139343e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.94150000539	1.5379180397516132e-16	5.30341898513743e-18	2.297731299987321e-16	1.881162120216119e-17	3.223928319430309e-16	5.7105404458456865e-18	2.6989623367543736e-16	9.813459514755281e-18	2.7494279933624186e-16	3.63264116583798e-18	nan	nan	nan	nan	nan	nan	nan	nan
55237.991500005395	1.5369197158795477e-16	5.255715346637279e-18	2.2962408176888694e-16	1.8801841127831108e-17	3.22183553932724e-16	5.697918134548949e-18	2.697210338904293e-16	9.771374685021878e-18	2.748566585543719e-16	3.629608854792945e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.0415000054	1.5359220401401914e-16	5.209016624873963e-18	2.2947511679609214e-16	1.87920731786523e-17	3.2197441175178114e-16	5.7006348770120275e-18	2.69545947224247e-16	9.787185246647418e-18	2.7477056010843487e-16	3.6264076225220074e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.0915000054	1.5349250118520927e-16	5.1678939508964546e-18	2.293262354924316e-16	1.8782380714730182e-17	3.217654053142866e-16	5.716860663630485e-18	2.6937097369224325e-16	9.85411273125664e-18	2.7468450395131004e-16	3.623132799194965e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.141500005404	1.533928630788101e-16	5.137292403001223e-18	2.29177438267057e-16	1.8772836041044686e-17	3.21556534538697e-16	5.742635606913843e-18	2.6919611339732753e-16	9.957128256477056e-18	2.745984899308883e-16	3.6198651691415145e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.19150000541	1.5329328966178153e-16	5.122256980944605e-18	2.2902872552618006e-16	1.8763519937666427e-17	3.2134779934296765e-16	5.774014426054179e-18	2.6902136642231827e-16	1.0081031709724274e-17	2.7451251723536984e-16	3.616540684019769e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.24150000541	1.5319378087423845e-16	5.126725429447794e-18	2.288800976646837e-16	1.8754503195189364e-17	3.211391996432715e-16	5.8072814773055384e-18	2.688467328296149e-16	1.0211577067303168e-17	2.7442658477519064e-16	3.6130404709781865e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.29150000541	1.530943366872708e-16	5.1483966797262344e-18	2.2873155501804774e-16	1.8745743688212665e-17	3.2093073535653346e-16	5.839105696877806e-18	2.6867221266130547e-16	1.0336189981437951e-17	2.743406914483863e-16	3.6092549214356015e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.341500005416	1.5299495704718843e-16	5.1822396228225e-18	2.285830978955836e-16	1.8737157458695786e-17	3.2072240639786815e-16	5.866647433030948e-18	2.684978059390736e-16	1.0444363710864463e-17	2.7425483616621936e-16	3.605085582318596e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.39150000542	1.528956419199188e-16	5.22320307330716e-18	2.2843472660364164e-16	1.872866872211712e-17	3.2051421268202826e-16	5.887627053975295e-18	2.683235126643162e-16	1.0527831977944891e-17	2.7416901783003214e-16	3.6004466043829996e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.44150000542	1.527963912693243e-16	5.266529639386806e-18	2.28286441445642e-16	1.8720210532594915e-17	3.203061541235993e-16	5.900365910663188e-18	2.6814933281806985e-16	1.0580611828260027e-17	2.7408323535687394e-16	3.5952659868610995e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.491500005424	1.526972050406823e-16	5.307972373698142e-18	2.281382427220896e-16	1.8711725226277525e-17	3.2009823063580216e-16	5.903808935088299e-18	2.6797526636109137e-16	1.059898762505915e-17	2.739974876398203e-16	3.589486657745705e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.54150000543	1.5259808319269273e-16	5.343933312706929e-18	2.27990130730605e-16	1.8703164797723576e-17	3.198904421313008e-16	5.897535879266976e-18	2.6780131323381423e-16	1.058148323641035e-17	2.7391177359178717e-16	3.5830673342024545e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.59150000543	1.5249902569334798e-16	5.371543091113233e-18	2.278421057659194e-16	1.8694491210346878e-17	3.1968278852245267e-16	5.881765623463672e-18	2.6762747335641425e-16	1.052884897160951e-17	2.7382609211494355e-16	3.5759832107665616e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.64150000543	1.5240003249412049e-16	5.388701019137603e-18	2.2769416811987546e-16	1.86856766413994e-17	3.1947526972058505e-16	5.857355295104684e-18	2.674537466287878e-16	1.0444073328300918e-17	2.737404421197253e-16	3.568226516024214e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.691500005436	1.5230110355680762e-16	5.394092050605194e-18	2.2754631808141863e-16	1.8676703662174724e-17	3.1926788563699714e-16	5.825793300689234e-18	2.672801329305857e-16	1.0332414913729077e-17	2.736548225099548e-16	3.559806865579846e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.74150000544	1.522022388328818e-16	5.387192787371476e-18	2.273985559366129e-16	1.866756535369656e-17	3.19060636181011e-16	5.789182669588933e-18	2.671066321211965e-16	1.0201434077016261e-17	2.735692321935879e-16	3.550751464855874e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.79150000544	1.5210343829859544e-16	5.3682733334818845e-18	2.272508819686657e-16	1.865826535812518e-17	3.1885352126275613e-16	5.750208379260043e-18	2.669332440397929e-16	1.0060984143337377e-17	2.7348367007858035e-16	3.541105146936644e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.841500005445	1.5200470190129096e-16	5.338398035206465e-18	2.27103296457896e-16	1.8648817865705736e-17	3.186465407908026e-16	5.7120797775175854e-18	2.667599685053266e-16	9.92309783542202e-18	2.7339813506048774e-16	3.5309302356194544e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.89150000545	1.519060295841807e-16	5.299423779609436e-18	2.2695579968176637e-16	1.8639247537095715e-17	3.1843969467316345e-16	5.678437355448371e-18	2.6658680531654305e-16	9.801679046087972e-18	2.733126260613195e-16	3.520306244759747e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.94150000545	1.518074213255821e-16	5.253989888117767e-18	2.268083919148707e-16	1.8629589360460425e-17	3.1823298281799106e-16	5.653212886775204e-18	2.664137542519768e-16	9.711895214481998e-18	2.732271419766312e-16	3.509329320436232e-18	nan	nan	nan	nan	nan	nan	nan	nan
55238.99150000545	1.517088770759351e-16	5.205489276775378e-18	2.2666107342894645e-16	1.8619888442516597e-17	3.180264051310147e-16	5.6404346218499805e-18	2.6624081507000757e-16	9.669182688888673e-18	2.7314168171437863e-16	3.498111526592521e-18	nan	nan	nan	nan	nan	nan	nan	nan
55239.041500005456	1.5161039678877702e-16	5.158005435432223e-18	2.2651384449288536e-16	1.861019973284816e-17	3.1781996152019177e-16	5.643280220544252e-18	2.6606798754729844e-16	9.685404468633132e-18	2.730562441775575e-16	3.486779839052839e-18	nan	nan	nan	nan	nan	nan	nan	nan
55239.09150000546	1.515119804486204e-16	5.1161956972007376e-18	2.2636670537271476e-16	1.860058768008739e-17	3.176136519018344e-16	5.659887625864596e-18	2.6589527169902604e-16	9.753661735903985e-18	2.7297082828073714e-16	3.475474919641367e-18	nan	nan	nan	nan	nan	nan	nan	nan
55239.14150000546	1.5141362796976747e-16	5.085099749178291e-18	2.262196563316382e-16	1.8591125818803937e-17	3.1740747619498418e-16	5.6862242552712224e-18	2.657226676267546e-16	9.85864461844007e-18	2.7288543273925685e-16	3.4643288221753548e-18	nan	nan	nan	nan	nan	nan	nan	nan
55239.191500005465	1.5131533935841332e-16	5.069857685351888e-18	2.2607269763000354e-16	1.8581896285846134e-17	3.172014343187382e-16	5.718269709569906e-18	2.655501754122162e-16	9.984863325887995e-18	2.728000549995023e-16	3.453345171142401e-18	nan	nan	nan	nan	nan	nan	nan	nan
55239.24150000547	1.512171145381527e-16	5.074477593902948e-18	2.259258295176815e-16	1.857297104618676e-17	3.1699552618977066e-16	5.75223721887675e-18	2.6537779511702755e-16	1.0117808293598695e-17	2.7271469198622415e-16	3.4424819444083048e-18	nan	nan	nan	nan	nan	nan	nan	nan
55239.29150000547	1.511189534718156e-16	5.096617913483004e-18	2.257790521903534e-16	1.856430727492543e-17	3.167897517268724e-16	5.7847327337436825e-18	2.652055267827263e-16	1.0244685330502988e-17	2.7262934063739993e-16	3.431710510633946e-18	nan	nan	nan	nan	nan	nan	nan	nan
55239.341500005474	1.510208561408169e-16	5.1311544754909144e-18	2.2563236581972637e-16	1.8555819608096793e-17	3.1658411084554797e-16	5.812864040876797e-18	2.6503337043072695e-16	1.0354816259982432e-17	2.725439978719935e-16	3.4210174446017184e-18	nan	nan	nan	nan	nan	nan	nan	nan
