MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56671.1800000124	8.058116957443976e-17	9.376844432546996e-16	3.96432133212568e-17	2.1496873574084954e-18	5.104011570636221e-17	3.806940372787516e-18	nan	nan	4.618079411413998e-17	5.855396064530259e-18	5.2902975287322975e-17	4.526659666602949e-18	1.0925026159815505e-17	1.1435710855974252e-15	4.4793776770924823e-17	2.500043875043933e-18	nan	nan
56671.2300000124	8.066629926641487e-17	9.284669066946312e-16	3.9609078668985936e-17	2.1548595208462304e-18	5.099617384725982e-17	3.822734352675499e-18	nan	nan	4.6140947369865134e-17	5.898563747448845e-18	5.2857786257266304e-17	4.4536677545553085e-18	1.0932216123343073e-17	1.1433960333212822e-15	4.475372992434069e-17	2.51365486585887e-18	nan	nan
56671.280000012404	8.075079782125222e-17	9.192171547077427e-16	3.957498121257872e-17	2.1606715693450194e-18	5.095227243746429e-17	3.837607600114107e-18	nan	nan	4.610154967472534e-17	5.938461282027451e-18	5.281263582948899e-17	4.385938108025398e-18	1.0939443191660872e-17	1.143220358208905e-15	4.471371887213314e-17	2.5394155831894256e-18	nan	nan
56671.33000001241	8.083465886688365e-17	9.09935142959759e-16	3.9540920188782443e-17	2.1664744096421907e-18	5.0908411387703665e-17	3.850245139558248e-18	nan	nan	4.606263601045303e-17	5.971739929559123e-18	5.2767523989683277e-17	4.331267971837048e-18	1.0946707352512777e-17	1.1430440582497985e-15	4.4673743585937354e-17	2.5729536746551053e-18	nan	nan
56671.38000001241	8.09178759900511e-17	9.006208278056845e-16	3.9506894838877667e-17	2.1717003343843197e-18	5.086459061052786e-17	3.859599859102124e-18	nan	nan	4.6024241358306924e-17	5.995794932093402e-18	5.272245067489513e-17	4.297874748707544e-18	1.0954008593663357e-17	1.142867131427604e-15	4.463380405359698e-17	2.6100515341342728e-18	nan	nan
56671.43000001241	8.100044273607923e-17	8.91274166302201e-16	3.947290440008887e-17	2.1758779877053856e-18	5.0820810027596174e-17	3.864912843451116e-18	nan	nan	4.598640069899308e-17	6.008800041624463e-18	5.267741586509371e-17	4.293547190932447e-18	1.09613469028951e-17	1.142689575720086e-15	4.4593900206226034e-17	2.646906336461091e-18	nan	nan
56671.480000012416	8.108235260864776e-17	8.818951162203291e-16	3.943894810534591e-17	2.178642919336292e-18	5.077706954963665e-17	3.865725479273301e-18	nan	nan	4.5949149014954514e-17	6.0097231899236455e-18	5.2632419488740313e-17	4.319404883062783e-18	1.0968722268013407e-17	1.142511389099118e-15	4.455403206003297e-17	2.6802790525393062e-18	nan	nan
56671.53000001242	8.116359906956116e-17	8.724836360584097e-16	3.940502519998538e-17	2.1797447113464745e-18	5.073336909284296e-17	3.8618858699599114e-18	nan	nan	4.5912521289107945e-17	5.998332661753175e-18	5.2587461585896625e-17	4.368120503512185e-18	1.0976134676845905e-17	1.1423325695306707e-15	4.451419952992335e-17	2.707562100241298e-18	nan	nan
56671.58000001242	8.124417553851857e-17	8.630396850553678e-16	3.9371134918607265e-17	2.179051282238676e-18	5.0689708569765024e-17	3.853551036132181e-18	nan	nan	4.587655250508066e-17	5.975198940908298e-18	5.2542542070716203e-17	4.431431363091045e-18	1.0983584117233968e-17	1.1421531149747983e-15	4.447440263413168e-17	2.7267976953618886e-18	nan	nan
56671.630000012425	8.132407539288182e-17	8.535632232043362e-16	3.9337276498436056e-17	2.1765511308522773e-18	5.064608790024026e-17	3.8411852298036755e-18	nan	nan	4.5841277646421003e-17	5.941693355066666e-18	5.249766092316821e-17	4.501376818281206e-18	1.0991070577043693e-17	1.141973023385625e-15	4.4434641303771974e-17	2.7366720933311603e-18	nan	nan
56671.68000001243	8.140329196744212e-17	8.440542112666034e-16	3.9303449180990896e-17	2.1723535438015546e-18	5.060250700228422e-17	3.825553934272831e-18	nan	nan	4.580673169588779e-17	5.899980790618107e-18	5.2452818111775627e-17	4.570803227022705e-18	1.0998594044159095e-17	1.141792292711333e-15	4.439491552871395e-17	2.736503303032432e-18	nan	nan
56671.73000001243	8.148181855418627e-17	8.345126107859519e-16	3.9269652199440213e-17	2.16668708626185e-18	5.0558965773871806e-17	3.807712166136101e-18	nan	nan	4.577294964216127e-17	5.8529994522932414e-18	5.240801361078452e-17	4.633643169032025e-18	1.1006154506477656e-17	1.1416109208941469e-15	4.435522527248854e-17	2.726232201109665e-18	nan	nan
56671.78000001243	8.155964840206088e-17	8.249383841033866e-16	3.92358847964961e-17	2.159895830440969e-18	5.051546414941546e-17	3.788984434206428e-18	nan	nan	4.573996646760549e-17	5.804416440886356e-18	5.236324738299477e-17	4.6850328132933055e-18	1.1013751951919504e-17	1.1414289058703231e-15	4.43155704986267e-17	2.7064226685893945e-18	nan	nan
56671.830000012436	8.16367747167359e-17	8.15331494372298e-16	3.920214620604279e-17	2.1524330816382994e-18	5.0472002034177586e-17	3.7709334432616905e-18	nan	nan	4.570781716042699e-17	5.7585437254980924e-18	5.2318519396929354e-17	4.721333668716968e-18	1.1021386368421565e-17	1.1412462455701357e-15	4.4275951172685435e-17	2.6782701320020603e-18	nan	nan
56671.88000001244	8.171319066036685e-17	8.056919055740586e-16	3.916843567270107e-17	2.144851628180191e-18	5.042857934070811e-17	3.755313507771619e-18	nan	nan	4.567653670654268e-17	5.720196396591506e-18	5.227382960394195e-17	4.740110961408604e-18	1.1029057743935909e-17	1.1410629379178627e-15	4.423636726832597e-17	2.643615642629554e-18	nan	nan
56671.93000001244	8.178888935135559e-17	7.96019582534133e-16	3.913475242916223e-17	2.1377897363593287e-18	5.038519599613196e-17	3.74400560089455e-18	nan	nan	4.5646160095501265e-17	5.694475824845106e-18	5.2229178001171025e-17	4.740102523599724e-18	1.103676606642877e-17	1.1408789808317729e-15	4.419681874705321e-17	2.604955899936942e-18	nan	nan
56671.980000012445	8.186386386411027e-17	7.863144909386892e-16	3.9101095716229603e-17	2.1319519200208177e-18	5.03418518929584e-17	3.738931039386996e-18	nan	nan	4.561672209949566e-17	5.68645504164322e-18	5.218456453424716e-17	4.721198179026239e-18	1.1044511323888744e-17	1.1406943722241129e-15	4.415730559265867e-17	2.565433315940819e-18	nan	nan
56672.03000001245	8.193810722880375e-17	7.765765973517814e-16	3.906746476921897e-17	2.1280835542441337e-18	5.029854675972781e-17	3.741345898131966e-18	nan	nan	4.558821145186797e-17	5.698247555566165e-18	5.213998916024714e-17	4.684438997344189e-18	1.1052293504314844e-17	1.1405091100010944e-15	4.411782777677755e-17	2.528781400995175e-18	nan	nan
56672.08000001245	8.201161243113066e-17	7.668058692331552e-16	3.903385878574871e-17	2.126923392427204e-18	5.0255279412220327e-17	3.749974258395466e-18	nan	nan	4.556051416958775e-17	5.725687887334934e-18	5.2095451867724784e-17	4.63203715386818e-18	1.106011259571997e-17	1.1403231920628797e-15	4.4078385236602017e-17	2.4991937876071403e-18	nan	nan
56672.130000012454	8.208437241206383e-17	7.5700227495668765e-16	3.9000275285665114e-17	2.1285809353196797e-18	5.021204849495967e-17	3.762875420977607e-18	nan	nan	4.553350237495883e-17	5.763597914691596e-18	5.20509526280646e-17	4.567409015360596e-18	1.1067968586134661e-17	1.140136616303569e-15	4.4038977966053904e-17	2.481084094239871e-18	nan	nan
56672.18000001246	8.215638006760876e-17	7.471657838295551e-16	3.896670961381869e-17	2.132351163520456e-18	5.016885261603202e-17	3.778149978241979e-18	nan	nan	4.55070481845215e-17	5.806917156214556e-18	5.200649141265112e-17	4.495204509573301e-18	1.1075861463601681e-17	1.1399493806111872e-15	4.399960592461203e-17	2.478641015745633e-18	nan	nan
56672.23000001246	8.222762824855744e-17	7.37296366112181e-16	3.8933156966656334e-17	2.137478701514242e-18	5.0125690412673607e-17	3.794026846849862e-18	nan	nan	4.548102372381663e-17	5.850971852719915e-18	5.196206814422255e-17	4.421300696910676e-18	1.1083791216178788e-17	1.1397614828676705e-15	4.396026906770312e-17	2.49246679798793e-18	nan	nan
56672.28000001246	8.229810976024032e-17	7.273939930390137e-16	3.8899612543965206e-17	2.1432437816058956e-18	5.0082560503901864e-17	3.80892893052374e-18	nan	nan	4.5455301113568995e-17	5.891661251025366e-18	5.1917682828501993e-17	4.352710489962968e-18	1.1091757831932775e-17	1.1395729209488525e-15	4.3920967393301113e-17	2.5186166254981087e-18	nan	nan
56672.330000012465	8.236781736227764e-17	7.174586368402477e-16	3.886607154720261e-17	2.1489892736703197e-18	5.003946152330927e-17	3.821520357429664e-18	nan	nan	4.542975247418756e-17	5.925575187065574e-18	5.1873335431150864e-17	4.2973401173544665e-18	1.109976129894779e-17	1.139383692724452e-15	4.3881700864936943e-17	2.5526504434986533e-18	nan	nan
56672.38000001247	8.243674376832888e-17	7.074902707645298e-16	3.883252916899797e-17	2.154141450358787e-18	4.9996392091735135e-17	3.8307386595902316e-18	nan	nan	4.540424992884462e-17	5.950061361408712e-18	5.1829025917830597e-17	4.2635257303232204e-18	1.1107801605318956e-17	1.139193796058058e-15	4.3842469415750693e-17	2.5902863748768663e-18	nan	nan
56672.43000001247	8.25048816458415e-17	6.97488869102797e-16	3.879898061486465e-17	2.1582254486763294e-18	4.995335082455317e-17	3.835815459197697e-18	nan	nan	4.5378665599607144e-17	5.963259719514677e-18	5.178475424847952e-17	4.259165569679767e-18	1.1115878739147505e-17	1.1390032288071182e-15	4.380327307208111e-17	2.6276666928663394e-18	nan	nan
56672.480000012474	8.257222361579808e-17	6.874544072133238e-16	3.876542108029517e-17	2.160876151950909e-18	4.991033635535582e-17	3.836289180593192e-18	nan	nan	4.535287160601562e-17	5.9641180319832316e-18	5.174052038875906e-17	4.28539430633834e-18	1.1123992688554255e-17	1.1388119888229238e-15	4.376411175491192e-17	2.6615090871264324e-18	nan	nan
56672.53000001248	8.26387622524622e-17	6.773868615481055e-16	3.8731845763883736e-17	2.1618456160640227e-18	4.98673473068043e-17	3.832012069387516e-18	nan	nan	4.5326740073926716e-17	5.952398327077728e-18	5.169632432436149e-17	4.334782879583949e-18	1.1132143441661966e-17	1.138620073950597e-15	4.372498544398254e-17	2.6891737389535777e-18	nan	nan
56672.58000001248	8.270449008312292e-17	6.672862096807344e-16	3.869824986350879e-17	2.1610077147126693e-18	4.98243823179567e-17	3.823153031562331e-18	nan	nan	4.5300143122486174e-17	5.928679639288162e-18	5.1652166003778925e-17	4.398949336616e-18	1.1140330986608956e-17	1.1384274820290781e-15	4.368589412713661e-17	2.7086805366818788e-18	nan	nan
56672.63000001248	8.276939958783847e-17	6.571524303359197e-16	3.866462857991186e-17	2.158360646559076e-18	4.978143999689921e-17	3.810196820213934e-18	nan	nan	4.5272952871787136e-17	5.8943582918263666e-18	5.1608045409842104e-17	4.469820793807179e-18	1.1148555311540623e-17	1.1382342108911107e-15	4.36468377375142e-17	2.7187016395645126e-18	nan	nan
56672.680000012486	8.283348319917784e-17	6.469855034208279e-16	3.8630977112164333e-17	2.154027508401044e-18	4.973851898086804e-17	3.793939089736934e-18	nan	nan	4.524504144373867e-17	5.851642883106225e-18	5.1563962499627795e-17	4.540148867758024e-18	1.1156816404612506e-17	1.1380402583632292e-15	4.360781627511531e-17	2.7185478656151296e-18	nan	nan
56672.73000001249	8.289673330196186e-17	6.367854100584689e-16	3.859729065790606e-17	2.1482550484479576e-18	4.9695617883415014e-17	3.775475670968491e-18	nan	nan	4.521628095796021e-17	5.803536806412118e-18	5.1519917250243623e-17	4.603792239402947e-18	1.1165114253990142e-17	1.1378456222657451e-15	4.3568829719679355e-17	2.7081595713965158e-18	nan	nan
56672.78000001249	8.295914223300204e-17	6.265521326233279e-16	3.856356441549266e-17	2.1414102393130433e-18	4.965273533266696e-17	3.7561833607136245e-18	nan	nan	4.518654353265007e-17	5.753796493371077e-18	5.1475909618766374e-17	4.655832890276473e-18	1.1173448847843792e-17	1.1376503004127336e-15	4.352987798408582e-17	2.6881061626140973e-18	nan	nan
56672.830000012495	8.30207022808395e-17	6.162856547795695e-16	3.852979358208679e-17	2.133974113535179e-18	4.96098699658601e-17	3.737689127083438e-18	nan	nan	4.5155701287269765e-17	5.7068491563056234e-18	5.1431939579442105e-17	4.692595187226883e-18	1.1181820174349829e-17	1.1374542906120196e-15	4.349096109669952e-17	2.6595956871919145e-18	nan	nan
56672.8800000125	8.30814056854807e-17	6.059859615220625e-16	3.8495973360577305e-17	2.12653206837763e-18	4.9567020394724375e-17	3.7218233219950734e-18	nan	nan	4.5123626336227896e-17	5.6676506676577535e-18	5.138800708362452e-17	4.711621154453326e-18	1.1190228221697122e-17	1.1372575906651647e-15	4.345207900079082e-17	2.6244898725119677e-18	nan	nan
56672.9300000125	8.314124463813372e-17	5.956530392206253e-16	3.846209894741109e-17	2.119759636030262e-18	4.952418524556473e-17	3.7105533071223975e-18	nan	nan	4.509019079772276e-17	5.641464814147993e-18	5.13441121370367e-17	4.711637040411225e-18	1.1198672978077877e-17	1.1370601983674539e-15	4.3413231657864597e-17	2.5853156482466496e-18	nan	nan
56672.9800000125	8.320021128094154e-17	5.852868756678885e-16	3.842816554070518e-17	2.114402618922578e-18	4.94813631556174e-17	3.705894585408976e-18	nan	nan	4.505526597224319e-17	5.633539840016613e-18	5.1300254682447703e-17	4.692531583827432e-18	1.1207154431691659e-17	1.1368621115078815e-15	4.3374419047660284e-17	2.5452568625418906e-18	nan	nan
56673.030000012506	8.325829770671539e-17	5.748874601312655e-16	3.839416834000814e-17	2.1112507061895236e-18	4.943855250159022e-17	3.709193910407248e-18	nan	nan	4.501855082956789e-17	5.6461273173406895e-18	5.1256434665488113e-17	4.65535507390662e-18	1.1215672570739008e-17	1.1366633278691374e-15	4.333564114181304e-17	2.5081002075339235e-18	nan	nan
56673.08000001251	8.331549595866564e-17	5.644547834095269e-16	3.836010252005508e-17	2.1110882890966916e-18	4.9395750680021353e-17	3.719237691700572e-18	nan	nan	4.4979359841621965e-17	5.675110388339954e-18	5.1212652120496504e-17	4.6023402664930244e-18	1.1224227383433792e-17	1.1364638452275945e-15	4.329689790790595e-17	2.4781031359941277e-18	nan	nan
56673.13000001251	8.337179803013195e-17	5.539888378947057e-16	3.8325962402618195e-17	2.114062114482482e-18	4.935295488339879e-17	3.7341423984818176e-18	nan	nan	4.493695545073349e-17	5.715351768424248e-18	5.11689069530418e-17	4.536937717183847e-18	1.1232818857984466e-17	1.136263661353294e-15	4.325818929326147e-17	2.459748008377412e-18	nan	nan
56673.180000012515	8.342719586431185e-17	5.434896176400164e-16	3.829174119095495e-17	2.1194929559435295e-18	4.931016227506049e-17	3.752071599944731e-18	nan	nan	4.489060010388872e-17	5.761848675173402e-18	5.1125199145954717e-17	4.463848107726037e-18	1.1241446982609208e-17	1.1360627740099327e-15	4.321951531003596e-17	2.4572871754710676e-18	nan	nan
56673.23000001252	8.348168135398787e-17	5.329571184346704e-16	3.8257432017699864e-17	2.1266505600024205e-18	4.926737001105688e-17	3.7713259651289134e-18	nan	nan	4.483955623725744e-17	5.810013536987998e-18	5.108152866775823e-17	4.389018870448891e-18	1.1250111745531194e-17	1.1358611809548491e-15	4.318087587921314e-17	2.4713315575991005e-18	nan	nan
56673.28000001252	8.353524634125367e-17	5.223913378866465e-16	3.822302801095423e-17	2.1348413398684945e-18	4.922457527476657e-17	3.790411861725235e-18	nan	nan	4.478308628487773e-17	5.855869696481497e-18	5.103789552989853e-17	4.31955466102399e-18	1.1258813134972628e-17	1.1356588799390092e-15	4.3142271006871184e-17	2.4978773568851444e-18	nan	nan
56673.330000012524	8.358788261723811e-17	5.11792275514587e-16	3.818852230335258e-17	2.143436181831902e-18	4.9181775233171253e-17	3.808090472953115e-18	nan	nan	4.4720452675655764e-17	5.896176650446128e-18	5.0994299609329055e-17	4.263472615700331e-18	1.1267551139159744e-17	1.1354558687069941e-15	4.310370064033257e-17	2.5324152542960213e-18	nan	nan
56673.38000001253	8.363958192182851e-17	5.01159932850246e-16	3.8153908024189154e-17	2.1518917884114712e-18	4.913896703867764e-17	3.823411432870871e-18	nan	nan	4.465091783533961e-17	5.928503736318115e-18	5.095074096328077e-17	4.2292299785979854e-18	1.1276325746319047e-17	1.1352521449969848e-15	4.3065164765414884e-17	2.5705978344146654e-18	nan	nan
56673.43000001253	8.369033594339235e-17	4.90494313553218e-16	3.8119178307530023e-17	2.1597662213178835e-18	4.9096147881951816e-17	3.835733926487865e-18	nan	nan	4.457374417878194e-17	5.9512701320740695e-18	5.0907219525938075e-17	4.224836654754031e-18	1.1285136944680664e-17	1.1350477065407505e-15	4.302666333349272e-17	2.6085117644312574e-18	nan	nan
56673.48000001253	8.374013631849735e-17	4.79795423539918e-16	3.808432628052212e-17	2.1667296400238507e-18	4.905331492815362e-17	3.8447391257771424e-18	nan	nan	4.44881941161772e-17	5.963765236029395e-18	5.086373527440858e-17	4.251442792728236e-18	1.1293984722474712e-17	1.1348425510636326e-15	4.2988196326331557e-17	2.6428307094721338e-18	nan	nan
56673.530000012535	8.37889746316304e-17	4.690632711292265e-16	3.804934507222109e-17	2.172571097085122e-18	4.901046533151162e-17	3.850435649589864e-18	nan	nan	4.4393530050693106e-17	5.966158581934914e-18	5.08202881428767e-17	4.301515578083433e-18	1.1302869067932561e-17	1.1346366762845338e-15	4.2949763695305987e-17	2.6708824315790575e-18	nan	nan
56673.58000001254	8.38368424149149e-17	4.582978672076936e-16	3.801422781836315e-17	2.177202115012723e-18	4.8967596280870037e-17	3.853159265210512e-18	nan	nan	4.4289014374049274e-17	5.959503549067283e-18	5.077687812275778e-17	4.3665513569761646e-18	1.131178996928142e-17	1.1344300799159015e-15	4.291136545865054e-17	2.690664197447803e-18	nan	nan
56673.63000001254	8.388373114782677e-17	4.474992254177568e-16	3.7978967645856644e-17	2.1806576436679727e-18	4.892470492863557e-17	3.8535672655685415e-18	nan	nan	4.417390947157018e-17	5.945734164385486e-18	5.073350517971325e-17	4.438362885378696e-18	1.13207474147521e-17	1.1342227596637163e-15	4.287300152316651e-17	2.7008339775780473e-18	nan	nan
56673.680000012544	8.392963225690894e-17	4.366673623731917e-16	3.7943557684950165e-17	2.183094503069075e-18	4.888178846183056e-17	3.852626015463463e-18	nan	nan	4.404747771973764e-17	5.927649478719814e-18	5.069016931374311e-17	4.509605650198909e-18	1.1329741392574167e-17	1.134014713227477e-15	4.28346719091145e-17	2.70069560780108e-18	nan	nan
56673.73000001255	8.397453711548433e-17	4.258022979068913e-16	3.7907991068278255e-17	2.1847873289557e-18	4.883884403468359e-17	3.8515900841177335e-18	nan	nan	4.3908981479164044e-17	5.9088750902768276e-18	5.064687043900093e-17	4.574063510412544e-18	1.1338771890972882e-17	1.1338059383001883e-15	4.279637653545215e-17	2.6901887187991944e-18	nan	nan
56673.78000001255	8.401843704336778e-17	4.1490405535718267e-16	3.787226092537374e-17	2.1861217424544153e-18	4.879586881599822e-17	3.851969901396493e-18	nan	nan	4.375768310327712e-17	5.893786858581796e-18	5.060360855834826e-17	4.626763825637389e-18	1.1347838898168922e-17	1.1335964325683451e-15	4.2758115408257654e-17	2.669888365223964e-18	nan	nan
56673.83000001255	8.406132330657586e-17	4.0397266190043174e-16	3.783636038505369e-17	2.1875841679861763e-18	4.875285998733119e-17	3.855485063369541e-18	nan	nan	4.3592844935240784e-17	5.887379007177397e-18	5.056038363172342e-17	4.6639935885434144e-18	1.1356942402388102e-17	1.1333861937119205e-15	4.271988849511406e-17	2.641015218783953e-18	nan	nan
56673.880000012556	8.410318711703583e-17	3.930081489392927e-16	3.7800282577089544e-17	2.189747668708245e-18	4.8709814706554815e-17	3.8640002994866835e-18	nan	nan	4.34137293006126e-17	5.8950592427943956e-18	5.0517195656264874e-17	4.6832715091996084e-18	1.1366082391844708e-17	1.133175219404351e-15	4.2681695753474147e-17	2.6054517476717342e-18	nan	nan
56673.93000001256	8.414401963229279e-17	3.8201055255839293e-16	3.7764020633877224e-17	2.1932530346859848e-18	4.8666730142472674e-17	3.879442258468485e-18	nan	nan	4.3219598516660104e-17	5.922360201235822e-18	5.047404454040309e-17	4.683312289502875e-18	1.1375258854755252e-17	1.1329635073125236e-15	4.264353716712944e-17	2.5657554389644632e-18	nan	nan
56673.98000001256	8.418381195521515e-17	3.709799140621843e-16	3.772756768566534e-17	2.198784689330253e-18	4.862360346753211e-17	3.9036976279547526e-18	nan	nan	4.300971672760818e-17	5.9745576610112706e-18	5.0430930298445795e-17	4.664003585437386e-18	1.1384471779326521e-17	1.1327510550967612e-15	4.2605412689480597e-17	2.525152054673785e-18	nan	nan
56674.030000012564	8.422255513369955e-17	3.5991628061327976e-16	3.7690916861032377e-17	2.207040983772373e-18	4.858043359407271e-17	3.937844825986012e-18	nan	nan	4.278373968227296e-17	6.0534459908713405e-18	5.03878528760236e-17	4.626404854485383e-18	1.1393721153765303e-17	1.132537860410809e-15	4.2567322290136735e-17	2.487482458030984e-18	nan	nan
56674.08000001257	8.426024016037283e-17	3.488197059947961e-16	3.765406161447215e-17	2.2186824281762372e-18	4.853722635574374e-17	3.9801295782038726e-18	nan	nan	4.254219683746566e-17	6.153725512281503e-18	5.034481224165947e-17	4.572769506639235e-18	1.1403006966267968e-17	1.1323239209018214e-15	4.2529265952889395e-17	2.4570687909042734e-18	nan	nan
56674.13000001257	8.429685797229394e-17	3.37690251526382e-16	3.7617008094952545e-17	2.233657884525653e-18	4.849398932973045e-17	4.028004800445295e-18	nan	nan	4.2285735866215955e-17	6.268837697222955e-18	5.0301808401076505e-17	4.5065824537011815e-18	1.1412329205028529e-17	1.1321092342103474e-15	4.249124362303498e-17	2.4384639725124923e-18	nan	nan
56674.18000001257	8.433239945065322e-17	3.2652798717218394e-16	3.757977892829909e-17	2.251006052745734e-18	4.845073009503998e-17	4.078902072467718e-18	nan	nan	4.2015004421420677e-17	6.392237583533482e-18	5.0258841279874453e-17	4.432595486568794e-18	1.142168785823141e-17	1.131893797970317e-15	4.245325529044322e-17	2.4359849714069815e-18	nan	nan
56674.230000012576	8.436685542047104e-17	3.153329928904437e-16	3.7542397852410047e-17	2.269685828227473e-18	4.8407456241610744e-17	4.1303241693266446e-18	nan	nan	4.1730650144923315e-17	6.517700082232231e-18	5.021591086660714e-17	4.3568272391804206e-18	1.1431082914055623e-17	1.1316776098090275e-15	4.241530094093168e-17	2.4502518932335886e-18	nan	nan
56674.28000001258	8.440021665029426e-17	3.0410536028938043e-16	3.7504888594447095e-17	2.2886687332530075e-18	4.836417533569673e-17	4.17991061863578e-18	nan	nan	4.1433320668619376e-17	6.639519800200205e-18	5.0173017141243714e-17	4.286475441773378e-18	1.1440514360675733e-17	1.13146066734713e-15	4.237738049751015e-17	2.4772005825001878e-18	nan	nan
56674.33000001258	8.44324738518912e-17	2.9284519467478306e-16	3.7467274883003465e-17	2.3069663450781532e-18	4.8320894950839465e-17	4.225479656367827e-18	nan	nan	4.1123663605376845e-17	6.7526266182289735e-18	5.0130160026522394e-17	4.229670134489255e-18	1.1449982186250753e-17	1.1312429681986145e-15	4.2339493966256806e-17	2.5122509547542763e-18	nan	nan
56674.380000012585	8.446361767994595e-17	2.8155261760310464e-16	3.742958045526166e-17	2.3236500023186856e-18	4.827762268608672e-17	4.265051647742889e-18	nan	nan	4.080232656537932e-17	6.8526436995539774e-18	5.0087339522443184e-17	4.194992038130331e-18	1.1459486378935661e-17	1.131024509970797e-15	4.2301641298546234e-17	2.5509889342585606e-18	nan	nan
56674.43000001259	8.44936387317498e-17	2.7022777009328627e-16	3.739182903742899e-17	2.3378640751986484e-18	4.823436610404875e-17	4.296859016112633e-18	nan	nan	4.0469957139940805e-17	6.935912320258459e-18	5.004455562614453e-17	4.190565062777137e-18	1.1469026926875583e-17	1.1308052902643055e-15	4.226382249437844e-17	2.5894445409512034e-18	nan	nan
56674.48000001259	8.45225275468921e-17	2.5887081670567175e-16	3.735404436239333e-17	2.348834039197041e-18	4.819113277826707e-17	4.319347092414865e-18	nan	nan	4.012720291516444e-17	6.999503207844272e-18	5.000180825750309e-17	4.21755505617082e-18	1.1478603818204945e-17	1.130585306673066e-15	4.222603748284137e-17	2.62424693000969e-18	nan	nan
56674.53000001259	8.455027460694906e-17	2.4748195077595334e-16	3.731625016304253e-17	2.3558708337948996e-18	4.8147930313255094e-17	4.33116954535891e-18	nan	nan	3.977471146396832e-17	7.041229246004912e-18	4.9959097399349587e-17	4.268323392867394e-18	1.1488217041047619e-17	1.1303645567842888e-15	4.218828625785686e-17	2.6526910431567766e-18	nan	nan
56674.5800000126	8.457687033517133e-17	2.3606140120584605e-16	3.727847016796982e-17	2.3583725697450705e-18	4.810476625704806e-17	4.331180996440327e-18	nan	nan	3.941313035571768e-17	7.059670763161164e-18	4.9916423028791636e-17	4.334242244228445e-18	1.1497866583516644e-17	1.130143038178454e-15	4.215056877485161e-17	2.672751537704564e-18	nan	nan
56674.6300000126	8.460230509616987e-17	2.246094413809483e-16	3.724072810839293e-17	2.3558247455809573e-18	4.806164821051562e-17	4.318428990489242e-18	nan	nan	3.90431071436715e-17	7.054222390330543e-18	4.987378511435221e-17	4.407008029095028e-18	1.1507552433713113e-17	1.129920748429298e-15	4.2112885001408684e-17	2.6830721301921006e-18	nan	nan
56674.6800000126	8.462656919559997e-17	2.1312640103742235e-16	3.720304771719973e-17	2.3477996429409318e-18	4.801858373808991e-17	4.292146509121713e-18	nan	nan	3.866528937935178e-17	7.02516921091577e-18	4.9831183615969645e-17	4.479178574453082e-18	1.1517274579729929e-17	1.1296976851038001e-15	4.2075234949684435e-17	2.682949502663815e-18	nan	nan
56674.730000012605	8.464965287984406e-17	2.0161268228328457e-16	3.716545272250625e-17	2.333955673151431e-18	4.797558042970933e-17	4.251746209546432e-18	nan	nan	3.8280324602832446e-17	6.973799460867253e-18	4.97886185136131e-17	4.544461961205283e-18	1.1527033009641102e-17	1.1294738457621675e-15	4.2037618544714694e-17	2.672322636747741e-18	nan	nan
56674.78000001261	8.467154633569261e-17	1.900687815774393e-16	3.71279668588705e-17	2.3140370909307838e-18	4.793264584434038e-17	4.196817244308034e-18	nan	nan	3.788886035323999e-17	6.902560297702264e-18	4.974608975577472e-17	4.5978305815860356e-18	1.1536827711510085e-17	1.129249227957823e-15	4.200003576826494e-17	2.651772264886666e-18	nan	nan
56674.83000001261	8.469223969002405e-17	1.784953204218574e-16	3.7090613855362884e-17	2.2878746779494454e-18	4.788978758285271e-17	4.127125274910668e-18	nan	nan	3.7491544157621186e-17	6.815260956403e-18	4.9703597333869855e-17	4.635533748844622e-18	1.1546658673386729e-17	1.1290238292373887e-15	4.1962486585892176e-17	2.6225316822135175e-18	nan	nan
56674.880000012614	8.471172300948178e-17	1.668930890798924e-16	3.705341744582564e-17	2.255387593140698e-18	4.7847013218787844e-17	4.042616818227469e-18	nan	nan	3.708902354002264e-17	6.717321865617317e-18	4.96611411992522e-17	4.655066924710676e-18	1.1556525883305595e-17	1.1287976471406744e-15	4.1924970975309756e-17	2.5865042122830047e-18	nan	nan
56674.93000001262	8.472998630015128e-17	1.5526311025387584e-16	3.70164013581362e-17	2.216587072244019e-18	4.7804330316577904e-17	3.9434286935287114e-18	nan	nan	3.6681946019595904e-17	6.616055459747614e-18	4.961872131758318e-17	4.6551331969221175e-18	1.1566429329289727e-17	1.1285706792006626e-15	4.1887488918283146e-17	2.5462782245635194e-18	nan	nan
56674.98000001262	8.474701950723402e-17	1.436067342105853e-16	3.697958932565963e-17	2.1715821977424346e-18	4.7761746475270675e-17	3.829904591435893e-18	nan	nan	3.627095911067643e-17	6.520940293662742e-18	4.957633768027815e-17	4.635619081275496e-18	1.1576368999340498e-17	1.1283429229434938e-15	4.185004035200454e-17	2.5051218207662532e-18	nan	nan
