MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55271.6500000003	nan	nan	nan	nan	4.0213860832220514e-16	2.086933868479974e-17	6.139068949514234e-16	2.0658153887258783e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55271.7000000003	nan	nan	nan	nan	4.0950632358873493e-16	2.0510302280880313e-17	6.226393132111477e-16	2.085060796406542e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55271.750000000306	nan	nan	nan	nan	4.1694999704995594e-16	2.0166800338349138e-17	6.313908718327603e-16	2.1044476909185112e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55271.80000000031	nan	nan	nan	nan	4.244651533100324e-16	1.984105630323986e-17	6.401607249669394e-16	2.1239511084954046e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55271.85000000031	nan	nan	nan	nan	4.3204731968037277e-16	1.9535554021832653e-17	6.489480268727383e-16	2.1435480793211218e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55271.900000000314	nan	nan	nan	nan	4.39692025996648e-16	1.9252993971882955e-17	6.577519319103328e-16	2.1632176712547454e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55271.95000000032	nan	nan	nan	nan	4.473948095657335e-16	1.8996187581462596e-17	6.665715945382281e-16	2.1829410041899728e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.00000000032	nan	nan	nan	nan	4.551514092795761e-16	1.8766339965092995e-17	6.7540616930574e-16	2.2027012376390145e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.05000000032	nan	nan	nan	nan	4.62957825550152e-16	1.8562520481890736e-17	6.842548108494038e-16	2.2224835337906817e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.100000000326	nan	nan	nan	nan	4.70810178392631e-16	1.8383575790455593e-17	6.931166738859871e-16	2.2422749980357127e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.15000000033	nan	nan	nan	nan	4.787048136444225e-16	1.8228115425238688e-17	7.019909132087656e-16	2.2620645989005812e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.20000000033	nan	nan	nan	nan	4.866381089839513e-16	1.809491354769308e-17	7.108766836801378e-16	2.2818430689535807e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.250000000335	nan	nan	nan	nan	4.946064434512402e-16	1.7983012311940384e-17	7.19773140228565e-16	2.3016027881931207e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.30000000034	nan	nan	nan	nan	5.026061972992615e-16	1.7891756318394694e-17	7.286794378417185e-16	2.321337651142813e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.35000000034	nan	nan	nan	nan	5.106337518448679e-16	1.7820810396185195e-17	7.375947315616898e-16	2.3410429188043624e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.40000000034	nan	nan	nan	nan	5.18685489319984e-16	1.777015992264025e-17	7.465181764792694e-16	2.360715056496498e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.450000000346	nan	nan	nan	nan	5.267577927228909e-16	1.7740093248489985e-17	7.5544892772889e-16	2.3803515583379876e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.50000000035	1.939163552089797e-15	1.1917119941023208e-16	2.8895826663609434e-16	2.0762988362142313e-17	5.348471548183114e-16	1.773107773758738e-17	7.643861709304e-16	2.39994878554275e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.55000000035	1.9523868916214976e-15	1.1766005349651366e-16	2.9144880127180126e-16	2.0743336553882603e-17	5.429518317249063e-16	1.774239063333455e-17	7.733295473112873e-16	2.419474241820075e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.600000000355	1.9656509354431917e-15	1.1616945380266977e-16	2.9395368576062797e-16	2.0789267881087567e-17	5.510722956501891e-16	1.7771849039403502e-17	7.822790488314688e-16	2.4388734153218835e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.65000000036	1.9789552430317658e-15	1.1469896312804637e-16	2.964726986979611e-16	2.0898222790385586e-17	5.592094811382032e-16	1.7817223377178848e-17	7.912346765037721e-16	2.458092130970816e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.70000000036	1.9922993741086477e-15	1.132481397218519e-16	2.990056190286291e-16	2.1067129526583936e-17	5.673643252089185e-16	1.7876614296312505e-17	8.001964313706961e-16	2.4770773255216073e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.750000000364	2.0056828886340796e-15	1.1181653799153927e-16	3.0155222603992435e-16	2.1292506043564997e-17	5.7553776536654e-16	1.79484900133652e-17	8.091643145062081e-16	2.495777210704657e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.80000000037	2.0191053468059277e-15	1.104037092381353e-16	3.041122993546248e-16	2.1570570158315368e-17	5.837307396338294e-16	1.8031704184066703e-17	8.181383270138136e-16	2.514141411713596e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.85000000037	2.0325663090564613e-15	1.090092024169763e-16	3.066856189240347e-16	2.1897349444906273e-17	5.919441865866147e-16	1.8125496939721568e-17	8.271184700274881e-16	2.532121083774177e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.90000000037	2.04606533604812e-15	1.0763256492371728e-16	3.0927196502102155e-16	2.2268783806480625e-17	6.001790438042752e-16	1.8229478444039953e-17	8.361047447114776e-16	2.5496690090678294e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55272.950000000375	2.0596019886719016e-15	1.0627334340447613e-16	3.1187111823306347e-16	2.268081568668172e-17	6.084359137297282e-16	1.8343194311134558e-17	8.450971522606977e-16	2.5667396764683475e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.00000000038	2.073175828043609e-15	1.0493108458924638e-16	3.1448285945530147e-16	2.3129465032265348e-17	6.1671465032584e-16	1.8465599599817908e-17	8.540956938994696e-16	2.5832893461628613e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.05000000038	2.086786415500746e-15	1.0360533614744453e-16	3.171069698836041e-16	2.361088804505116e-17	6.250149287088907e-16	1.8595568122264103e-17	8.631003708825175e-16	2.59927610125666e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.100000000384	2.1004333126001927e-15	1.0229564756581564e-16	3.1974323100762727e-16	2.4121420259573776e-17	6.333361121340808e-16	1.8731193443381345e-17	8.721111844940383e-16	2.614659888148391e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.15000000039	2.114116081114093e-15	1.0100157104618772e-16	3.22391424603891e-16	2.4657605489211045e-17	6.416774863253617e-16	1.8870646402300777e-17	8.811281360486984e-16	2.6294025474037714e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.20000000039	2.1278342830277642e-15	9.972266242404014e-17	3.2505133272885484e-16	2.5216212734423383e-17	6.500383375627488e-16	1.9012481219136572e-17	8.901512268901707e-16	2.6434678367253953e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.25000000039	2.1415874805363018e-15	9.845848210564385e-17	3.2772273771200097e-16	2.5794243333969722e-17	6.584179526501826e-16	1.9155653743257303e-17	8.991804583928644e-16	2.6568214472990928e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.300000000396	2.1553752360417737e-15	9.720859602439191e-17	3.3040542214892477e-16	2.6388930571988662e-17	6.668156188835284e-16	1.9299528972714264e-17	9.082158319594628e-16	2.6694310148940285e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.3500000004	2.169197112149704e-15	9.597257661464074e-17	3.3309916889442365e-16	2.699773373088402e-17	6.75230624018391e-16	1.944387913175388e-17	9.17257349023053e-16	2.6812661267619316e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.4000000004	2.1830526716665682e-15	9.475000380344223e-17	3.358037610556047e-16	2.7618328281762323e-17	6.836622562381621e-16	1.9588873254597817e-17	9.263050110461944e-16	2.692298325384419e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.450000000405	2.1969414775963348e-15	9.354046601918071e-17	3.385189819849824e-16	2.824859358711132e-17	6.92109804121922e-16	1.9735058883288105e-17	9.35358819520452e-16	2.7025011099487805e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.50000000041	2.2108630931379593e-15	9.2343561217161e-17	3.4124461527358974e-16	2.8886599189900354e-17	7.005725566125138e-16	1.9883336185815974e-17	9.44418775966597e-16	2.7118499363699573e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.55000000041	2.2248170816823455e-15	9.11588979220014e-17	3.439804447440922e-16	2.953059049805397e-17	7.090498029842863e-16	2.0034924567237366e-17	9.534848819352061e-16	2.7203222165587154e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.60000000041	2.2388030068082895e-15	8.998609628675606e-17	3.4672625444390453e-16	3.017897445114057e-17	7.175408328113171e-16	2.0191321702856512e-17	9.625571390052625e-16	2.7278973175536176e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.650000000416	2.2528204322805114e-15	8.882478916902279e-17	3.4948182863831887e-16	3.0830305577084996e-17	7.260449359352808e-16	2.0354254884356404e-17	9.71635548785222e-16	2.7345565611302783e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.70000000042	2.2668689220475692e-15	8.767462322418314e-17	3.5224695180362043e-16	3.1483272707305766e-17	7.345614028856268e-16	2.0525619173102327e-17	9.807201129127465e-16	2.7402832243501853e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.75000000042	2.280948040235836e-15	8.653526001664409e-17	3.5502140862023247e-16	3.2136686513110555e-17	7.430896202558259e-16	2.0706261348671957e-17	9.898108330534392e-16	2.7450625415270234e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.800000000425	2.2950573511496787e-15	8.540637714930749e-17	3.5780498396584034e-16	3.278946794855439e-17	7.516291886923529e-16	2.0894525333045997e-17	9.989077109029749e-16	2.748881708006436e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.85000000043	2.309196419265972e-15	8.428766941258351e-17	3.6059746290853553e-16	3.3440637629516203e-17	7.601797379365784e-16	2.108853019018758e-17	1.0080107481849029e-15	2.7517298861439595e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.90000000043	2.3233648092334432e-15	8.317884995306681e-17	3.633986306999567e-16	3.40893061404352e-17	7.687408978676204e-16	2.1286568473220742e-17	1.0171199466516464e-15	2.7535982137960477e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55273.950000000434	2.3375620858673045e-15	8.207965146449924e-17	3.6620827276843453e-16	3.473466523478466e-17	7.773122984837077e-16	2.1487144198521725e-17	1.0262353080844354e-15	2.754479815677336e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.00000000044	2.3517878141482396e-15	8.098982740082647e-17	3.6902617471214357e-16	3.53759798796577e-17	7.858935698840901e-16	2.1689001388601677e-17	1.035356834292774e-15	2.7543698178134583e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.05000000044	2.3660415592177535e-15	7.990915321345182e-17	3.7185212229224917e-16	3.6012581085947817e-17	7.944843422505972e-16	2.1891144222083394e-17	1.0444845271147077e-15	2.7532653654538485e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.10000000044	2.3803228863762032e-15	7.883742761438087e-17	3.746859014260701e-16	3.664385946168688e-17	8.030842458291994e-16	2.20928497785404e-17	1.0536183884161563e-15	2.751165644530566e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.150000000445	2.3946313610799373e-15	7.777447386685842e-17	3.7752729818023006e-16	3.726925942550478e-17	8.116929109118061e-16	2.229367425160657e-17	1.0627584200923796e-15	2.7480719071483035e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.20000000045	2.4089665489375373e-15	7.672014110425366e-17	3.803760987638215e-16	3.788827401883914e-17	8.203099678178694e-16	2.2493453351274216e-17	1.0719046240659136e-15	2.7439875010502727e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.25000000045	2.4233280157070172e-15	7.567430568049955e-17	3.832320895215676e-16	3.850044025848369e-17	8.289350468759028e-16	2.2692297449487438e-17	1.0810570022876351e-15	2.738917903526374e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.300000000454	2.43771532729278e-15	7.463687255198526e-17	3.860950569269909e-16	3.9105334975035736e-17	8.375677784052851e-16	2.2890581859937044e-17	1.0902155567368291e-15	2.7328707597840542e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.35000000046	2.4521280497431755e-15	7.360777669374939e-17	3.8896478757557755e-16	3.970257108690475e-17	8.462077926978206e-16	2.308893249702801e-17	1.0993802894202565e-15	2.725855926080761e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.40000000046	2.4665657492470995e-15	7.258698454989188e-17	3.9184106817794837e-16	4.0291794264022445e-17	8.548547199993741e-16	2.3288207039814648e-17	1.1085512023728861e-15	2.7178855177177504e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.45000000046	2.481027992130833e-15	7.15744955206865e-17	3.9472368555303075e-16	4.087267993963714e-17	8.635081904915055e-16	2.3489471642579425e-17	1.1177282976572961e-15	2.7089739620993162e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.500000000466	2.4955143448547062e-15	7.057034348502271e-17	3.976124266212355e-16	4.144493063269981e-17	8.721678342730786e-16	2.3693973189916423e-17	1.1269115773643393e-15	2.6991380569571847e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.55000000047	2.5100243740119613e-15	6.95745983599955e-17	4.005070783976252e-16	4.200827354716643e-17	8.808332813418785e-16	2.3903107092650593e-17	1.1361010436114796e-15	2.6883970338342118e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.60000000047	2.5245576463228525e-15	6.858736769475274e-17	4.034074279850991e-16	4.256245841817246e-17	8.895042339537046e-16	2.411831351716313e-17	1.145296698545121e-15	2.6767726269092894e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.650000000474	2.5391137286337494e-15	6.760879829861103e-17	4.063132625675637e-16	4.31072555781952e-17	8.981809291451998e-16	2.434061003420186e-17	1.1544985443377465e-15	2.6642891471221552e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.70000000048	2.5536921879139184e-15	6.663907789879806e-17	4.0922436940311813e-16	4.364245421932751e-17	9.068638435746954e-16	2.4570834869372635e-17	1.1637065831908455e-15	2.6509735616236097e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.75000000048	2.5682925912516462e-15	6.567843682452289e-17	4.121405358172284e-16	4.41678608304195e-17	9.155532605685919e-16	2.4809554210888036e-17	1.1729208173318535e-15	2.6368555783082356e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.80000000048	2.5829145058520932e-15	6.472714970978545e-17	4.150615491959147e-16	4.468329779021633e-17	9.242480269797844e-16	2.5055216648794883e-17	1.1821412490162805e-15	2.6219677352758228e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.850000000486	2.5975574990337156e-15	6.378553720742574e-17	4.179871969789268e-16	4.518860209973567e-17	9.329463457221487e-16	2.5305339754336326e-17	1.1913678805266477e-15	2.6063454948610577e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.90000000049	2.612221138225761e-15	6.285396770292908e-17	4.20917266652932e-16	4.568362423904625e-17	9.416464164417373e-16	2.5557492644712155e-17	1.2006007141727528e-15	2.5900273416934248e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55274.95000000049	2.6269049909649296e-15	6.193285901335692e-17	4.238515457446956e-16	4.6168227135228615e-17	9.503464384776249e-16	2.5809334954800477e-17	1.2098397522914033e-15	2.5730548841397228e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.000000000495	2.641608624892034e-15	6.102268005471628e-17	4.267898218142606e-16	4.664228522986358e-17	9.590446107857304e-16	2.605864446546171e-17	1.2190849972460854e-15	2.55547295826587e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.0500000005	2.656331607750212e-15	6.012395245517776e-17	4.2973188244813426e-16	4.7105683635622444e-17	9.677391318630991e-16	2.6303338617395794e-17	1.2283364514274949e-15	2.5373297330852837e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.1000000005	2.67107350738087e-15	5.923725208802206e-17	4.326775152524711e-16	4.755831737278101e-17	9.7642819967172e-16	2.6541490714722206e-17	1.2375941172534048e-15	2.518676815825904e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.1500000005	2.6858338917202845e-15	5.836321049240398e-17	4.356265078462546e-16	4.800009067742534e-17	9.851100115626032e-16	2.677134160978793e-17	1.2468579971678005e-15	2.4995693552601827e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.20000000051	2.7006123287980528e-15	5.750251614480258e-17	4.3857864785447905e-16	4.843091637412181e-17	9.937827641996147e-16	2.699130760932594e-17	1.2561280936416108e-15	2.480066141022735e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.25000000051	2.7154083867336334e-15	5.665591553575408e-17	4.4153372290133064e-16	4.8850715306530315e-17	1.0024446534836026e-15	2.7199985266747118e-17	1.2654044091725762e-15	2.4602296962929457e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.30000000051	2.7302216337322916e-15	5.582421400173129e-17	4.444915206033714e-16	4.9259415820234623e-17	1.0110938744761095e-15	2.7396153637269266e-17	1.2746869462849146e-15	2.4401263606278905e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.350000000515	2.745051638082953e-15	5.5008276252543874e-17	4.474518285627135e-16	4.965695329263626e-17	1.019728621323325e-15	2.757877447992967e-17	1.2839757075288571e-15	2.4198263593216214e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.40000000052	2.759897968155698e-15	5.420902652648557e-17	4.504144343602082e-16	5.0043269705348846e-17	1.02834708718004e-15	2.774699079897148e-17	1.2932706954819115e-15	2.3994038548615878e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.45000000052	2.774760192397829e-15	5.342744830034587e-17	4.533791255486135e-16	5.0418313255000995e-17	1.0369474641332177e-15	2.790012403088199e-17	1.3025719127469989e-15	2.378936975604074e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.500000000524	2.7896378793308248e-15	5.266458346824482e-17	4.563456896457747e-16	5.078203799881944e-17	1.045527943126035e-15	2.8037670103199926e-17	1.3118793619537184e-15	2.3585078158767037e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.55000000053	2.8045305975486764e-15	5.1921530901957647e-17	4.593139141278053e-16	5.11344035317098e-17	1.0540867138813648e-15	2.815929451923809e-17	1.3211930457577487e-15	2.3382024012326603e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.60000000053	2.8194379157133502e-15	5.11994442944067e-17	4.622835864222486e-16	5.147537469194551e-17	1.0626219648257005e-15	2.826482655840876e-17	1.3305129668412462e-15	2.3181106117051006e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.65000000053	2.8343594025530622e-15	5.0499529186212026e-17	4.652544939012631e-16	5.180492129284018e-17	1.0711318830126223e-15	2.835425262381298e-17	1.339839127911582e-15	2.2983260555341746e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.700000000536	2.8492946268572674e-15	4.9823039072157096e-17	4.682264238747841e-16	5.2123017878074176e-17	1.079614654046587e-15	2.84277087186535e-17	1.3491715317029374e-15	2.278945885202238e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.75000000054	2.8642431574773155e-15	4.917127048738429e-17	4.71199163583688e-16	5.2429643498569573e-17	1.0880684620062378e-15	2.848547198700278e-17	1.3585101809749086e-15	2.2600705473900093e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.80000000054	2.8792045633186415e-15	4.8545556976368645e-17	4.741725001929712e-16	5.272478150904474e-17	1.0964914893681811e-15	2.852795121540188e-17	1.367855078512904e-15	2.241803458522312e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.850000000544	2.894178413342671e-15	4.7947261862363886e-17	4.771462207848999e-16	5.300841938255061e-17	1.1048819169302501e-15	2.8555676156226457e-17	1.3772062271282781e-15	2.22425059776578e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.90000000055	2.9091642765596073e-15	4.7377769749777875e-17	4.801201123521805e-16	5.3280548541464016e-17	1.1132381031206453e-15	2.856914522759701e-17	1.3865636296581987e-15	2.207520010299581e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55275.95000000055	2.924161722028908e-15	4.683847671718822e-17	4.830939617911092e-16	5.354116420359054e-17	1.1215597303182587e-15	2.856791942990366e-17	1.3959272889643825e-15	2.1917212148590702e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55276.00000000055	2.939170318853261e-15	4.633077919129654e-17	4.86067555894733e-16	5.379026524211889e-17	1.1298470732769266e-15	2.855120047175544e-17	1.4052972079354235e-15	2.1769645115896316e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55276.050000000556	2.954189636178586e-15	4.5856061532821107e-17	4.89040681346002e-16	5.402785405835653e-17	1.1381004077201478e-15	2.8518307082450834e-17	1.414673389484731e-15	2.1633601887176233e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55276.10000000056	2.969219243188131e-15	4.541568240848291e-17	4.920131247109155e-16	5.425393646620805e-17	1.1463200075458985e-15	2.846868998991292e-17	1.4240558365508616e-15	2.151017629907796e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55276.15000000056	2.9842587091012795e-15	4.501096008252634e-17	4.949846724316691e-16	5.446852158752305e-17	1.1545061448343804e-15	2.8401943535554836e-17	1.4334445520982517e-15	2.140044327993695e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55276.200000000565	2.999307553645932e-15	4.4643135280672987e-17	4.97955110819795e-16	5.4671621757504105e-17	1.1626590898556107e-15	2.8317816346120885e-17	1.4428394612680802e-15	2.130539738408694e-17	5.633856060157224e-16	1.1922901980587876e-17	9.909987609652523e-16	1.7713879061100585e-17	4.878846295665165e-15	2.2074678086944214e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
