MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
53552.40180000024	1.3237026620987709e-14	1.5942541320872644e-16	2.150985479012581e-15	2.8509027315175735e-17	3.796944877787403e-15	4.2621753630681745e-17	2.024325429734544e-14	5.432474026035546e-16	6.3860228851096034e-15	8.240634598596457e-17	nan	nan	nan	nan	5.2408480651133645e-14	2.3518486892877765e-15	4.2054333685289284e-14	1.3637416731302283e-15	3.8896806372053773e-14	1.780196953844147e-15
53552.45180000024	1.324635785260076e-14	1.5952181927789472e-16	2.15487541756292e-15	2.832163621548797e-17	3.821662517424563e-15	4.248965773496432e-17	2.017317642506744e-14	5.379331078323364e-16	6.409732523421573e-15	8.196653597292704e-17	nan	nan	nan	nan	5.182950472660356e-14	2.3801779480476276e-15	4.165775780984597e-14	1.3782107061289188e-15	3.8342921721297936e-14	1.797640421766814e-15
53552.501800000246	1.325384531281464e-14	1.5957163631405462e-16	2.1587104274752915e-15	2.817410278676618e-17	3.845774962638199e-15	4.2359052929169616e-17	2.010298546781127e-14	5.327481411444681e-16	6.432064757076579e-15	8.154505192439168e-17	nan	nan	nan	nan	5.12484946121583e-14	2.410811415173686e-15	4.1260251646803494e-14	1.3940369610939332e-15	3.778710045546788e-14	1.8153571502279328e-15
53552.55180000025	1.325953962650149e-14	1.5957818046037933e-16	2.162485265823742e-15	2.806335450520459e-17	3.869287657983066e-15	4.2230434719825233e-17	2.0032680485314213e-14	5.276925479361541e-16	6.453058679277961e-15	8.114066280062417e-17	nan	nan	nan	nan	5.066558177422659e-14	2.4433008279438076e-15	4.086188361827703e-14	1.4109780756600897e-15	3.7229643175869714e-14	1.8327934737382333e-15
53552.60180000025	1.3263491287661819e-14	1.595458819225766e-16	2.1661946887020964e-15	2.7986494555098315e-17	3.892206045202077e-15	4.2104329816867715e-17	1.9962260537209128e-14	5.227663361561456e-16	6.472753343145013e-15	8.075245854077705e-17	nan	nan	nan	nan	5.0080897646544935e-14	2.477229022579585e-15	4.0462722138954044e-14	1.4288069764293061e-15	3.667085040608392e-14	1.849461943311447e-15
53552.651800000254	1.3265750656777667e-14	1.5948024231340855e-16	2.1698334511490853e-15	2.794083034881654e-17	3.914535565707338e-15	4.198129500446905e-17	1.9891724683020857e-14	5.179694739745386e-16	6.491187762891031e-15	8.037985560497024e-17	nan	nan	nan	nan	4.949457363221073e-14	2.5122107379703947e-15	4.006283561661924e-14	1.4473125787112967e-15	3.6111022603837104e-14	1.8649367816792897e-15
53552.70180000026	1.3266367972380276e-14	1.5938777028445572e-16	2.1733963070716833e-15	2.79238947910207e-17	3.936281661903372e-15	4.186191439188905e-17	1.982107198217099e-14	5.133018874176674e-16	6.5084009149856006e-15	8.002259580595114e-17	nan	nan	nan	nan	4.890674110579309e-14	2.5478924429120714e-15	3.9662292452714004e-14	1.466299959038921e-15	3.555046017288072e-14	1.8788487400329957e-15
53552.75180000026	1.3265393343991855e-14	1.5927589384010204e-16	2.1768780091702374e-15	2.7933460335989706e-17	3.957449776029298e-15	4.174679802444337e-17	1.9750301493958872e-14	5.087634579656285e-16	6.524431739326111e-15	7.968073828770075e-17	nan	nan	nan	nan	4.831753141539054e-14	2.5839514424071422e-15	3.926116104287925e-14	1.4855901216357614e-15	3.4989463474850726e-14	1.890879805545758e-15
53552.80180000026	1.3262876767810559e-14	1.5915284752551116e-16	2.180273308861805e-15	2.796754614463241e-17	3.978045350489638e-15	4.1636577418166426e-17	1.967941227759246e-14	5.043540201447277e-16	6.539319140397729e-15	7.935464449288066e-17	nan	nan	nan	nan	4.7727075884711536e-14	2.6200944833521673e-15	3.885950977750292e-14	1.5050194677752802e-15	3.442833284114336e-14	1.900758057648723e-15
53552.851800000266	1.3258868120730591e-14	1.5902753246466573e-16	2.183576956225579e-15	2.802441881787339e-17	3.998073826696499e-15	4.1531903523695795e-17	1.9608403392174082e-14	5.000733590997109e-16	6.5531019884156955e-15	7.904495590994369e-17	nan	nan	nan	nan	4.7135505815165444e-14	2.656056040403851e-15	3.8457407042257576e-14	1.524439060821525e-15	3.3867368584779805e-14	1.908252855805827e-15
53552.90180000027	1.3253419190568037e-14	1.5890589299423775e-16	2.186784192794134e-15	2.8102325532412564e-17	4.017541682970388e-15	4.143324555478376e-17	1.953727441783019e-14	4.959210026934576e-16	6.565818743031276e-15	7.875163265485307e-17	nan	nan	nan	nan	4.654295248792537e-14	2.6915964241014346e-15	3.8054921218653825e-14	1.54371376266592e-15	3.330687101227574e-14	1.9131704586024515e-15
53552.95180000027	1.324658891308279e-14	1.587818662147428e-16	2.1898920285949293e-15	2.819881252967319e-17	4.036459107114127e-15	4.1340383947666956e-17	1.946602680595047e-14	4.918956874517556e-16	6.577506476419105e-15	7.847152413663493e-17	nan	nan	nan	nan	4.594954716602207e-14	2.7264998186029597e-15	3.765212068458121e-14	1.56272130103044e-15	3.274714043550239e-14	1.9153501174910187e-15
53553.001800000275	1.3238437747439357e-14	1.5864715621543004e-16	2.192897869275302e-15	2.831146573928268e-17	4.054837127009942e-15	4.12529567791109e-17	1.9394662427748302e-14	4.879959315379614e-16	6.588201920546367e-15	7.820099326083968e-17	nan	nan	nan	nan	4.5355421096406785e-14	2.7605723269074627e-15	3.7249073814857705e-14	1.5813513126420073e-15	3.218847718355817e-14	1.914660652220216e-15
53553.05180000028	1.3229026058006083e-14	1.5849422621167567e-16	2.1957991188989597e-15	2.8438133260236505e-17	4.0726867654125775e-15	4.1170622933030394e-17	1.932318315431838e-14	4.842202017558561e-16	6.597941743401871e-15	7.793665535023667e-17	nan	nan	nan	nan	4.476070551204811e-14	2.7936400774547113e-15	3.6845848981775216e-14	1.5995043950307725e-15	3.163118161463512e-14	1.9109974933216998e-15
53553.10180000028	1.3218414110629974e-14	1.583164802031637e-16	2.198593179907529e-15	2.857693137472821e-17	4.0900190482194284e-15	4.109306653495876e-17	1.9251590856654514e-14	4.805669151306746e-16	6.606762570471999e-15	7.767546960352052e-17	nan	nan	nan	nan	4.416553163398472e-14	2.8255474273353896e-15	3.6442514555635165e-14	1.6170911897940016e-15	3.1075554127883204e-14	1.904280165687258e-15
53553.15180000028	1.320666208430241e-14	1.581084202573785e-16	2.2012774530823965e-15	2.872624586232964e-17	4.106844998681448e-15	4.102000073062303e-17	1.9179887405635397e-14	4.770344406427304e-16	6.6147009996662446e-15	7.741481012709628e-17	nan	nan	nan	nan	4.357003067342729e-14	2.856155283042981e-15	3.603913890530923e-14	1.634031512338426e-15	3.052189517528086e-14	1.894450182934761e-15
53553.201800000286	1.3193830069492608e-14	1.5786578121962085e-16	2.203849337508854e-15	2.8884729355067956e-17	4.123175642696032e-15	4.095117235496167e-17	1.9108074672045956e-14	4.73621101106769e-16	6.621793602458164e-15	7.71525002444797e-17	nan	nan	nan	nan	4.297433383381795e-14	2.885339549338375e-15	3.563579039878155e-14	1.6502535371182587e-15	2.9970505273506363e-14	1.8814693225535076e-15
53553.25180000029	1.3179978080695616e-14	1.575856446098133e-16	2.206306230537081e-15	2.905129540650483e-17	4.139022003844935e-15	4.0886364278114987e-17	1.9036154526559553e-14	4.70325175198525e-16	6.628076924988836e-15	7.688684074788604e-17	nan	nan	nan	nan	4.237857231292085e-14	2.912989709315191e-15	3.523253740367505e-14	1.6656930429768791e-15	2.9421685015809147e-14	1.8653182552014936e-15
53553.30180000029	1.3165166054373663e-14	1.5726653324454055e-16	2.208645527744713e-15	2.9225109859011446e-17	4.154395107529347e-15	4.082539861676394e-17	1.896412883975816e-14	4.671448996105701e-16	6.633587489144751e-15	7.661663249707653e-17	nan	nan	nan	nan	4.1782877304886655e-14	2.9390075336770555e-15	3.482944828782605e-14	1.6802927199839558e-15	2.887573508388156e-14	1.845995506939442e-15
53553.351800000295	1.31494538528774e-14	1.5690848775025867e-16	2.210864622899378e-15	2.9405579996708294e-17	4.169305976504011e-15	4.0768138884737625e-17	1.8891999482112196e-14	4.640784713217769e-16	6.638361793656467e-15	7.63411936231692e-17	nan	nan	nan	nan	4.1187380002341444e-14	2.963305913889446e-15	3.4426591419808625e-14	1.6940015369506452e-15	2.8332956259739315e-14	1.8235167400890138e-15
53553.4018000003	1.3132901275229335e-14	1.5651312562747065e-16	2.212960907921153e-15	2.9592341874992864e-17	4.183765636831726e-15	4.0714491906983285e-17	1.8819768324010174e-14	4.611240499914638e-16	6.6424363152038e-15	7.60603715014815e-17	nan	nan	nan	nan	4.0592211598458345e-14	2.985807811837469e-15	3.402403516948871e-14	1.7067741672962043e-15	2.779364943759651e-14	1.7979143464714315e-15
53553.4518000003	1.311556805477108e-14	1.5608368291391945e-16	2.214931772844327e-15	2.978524612847524e-17	4.197785112425055e-15	4.0664408931229033e-17	1.874743723572905e-14	4.582797604345058e-16	6.645847509506017e-15	7.57745495422378e-17	nan	nan	nan	nan	3.999750328903171e-14	3.006445317540295e-15	3.3621847908566965e-14	1.7185704700607714e-15	2.7258115635750766e-14	1.7692373561203553e-15
53553.501800000304	1.3097513870044815e-14	1.5562503779804403e-16	2.216774605779993e-15	2.998434248241915e-17	4.211375427031158e-15	4.0617886507092893e-17	1.8675008087461515e-14	4.555436951957574e-16	6.648631812395693e-15	7.548464871163211e-17	nan	nan	nan	nan	3.940338627456388e-14	3.02515880599747e-15	3.3220098011123624e-14	1.7293550222635725e-15	2.672665600846965e-14	1.7375516752307948e-15
53553.55180000031	1.3078798342538575e-14	1.5514371478163703e-16	2.218486792878691e-15	3.0189863128412036e-17	4.224547606051222e-15	4.057496706283563e-17	1.8602482749307677e-14	4.529139171805071e-16	6.650825640933129e-15	7.519212355116453e-17	nan	nan	nan	nan	3.8809991762326776e-14	3.041896184286534e-15	3.281885385416865e-14	1.7390966986707007e-15	2.6199571857877945e-14	1.7029406795933437e-15
53553.60180000031	1.3059481047371636e-14	1.546478672103561e-16	2.220065718291451e-15	3.0402205076852434e-17	4.237312673067006e-15	4.053573817976088e-17	1.852986309127864e-14	4.503884623473913e-16	6.6524653944950066e-15	7.489895231169324e-17	nan	nan	nan	nan	3.8217450968458746e-14	3.0566122203240575e-15	3.241818381817997e-14	1.7477682948997767e-15	2.567716464585393e-14	1.6655062045142005e-15
53553.65180000031	1.303962151388272e-14	1.5414723523036487e-16	2.2215087641336105e-15	3.062191156512322e-17	4.249681651660268e-15	4.050033217413252e-17	1.8457150983287e-14	4.479653424425745e-16	6.6535874558476695e-15	7.460762067239273e-17	nan	nan	nan	nan	3.7625895120026544e-14	3.069267945162764e-15	3.201815628765491e-14	1.7553461899890842e-15	2.5159736005925965e-14	1.6253699899416594e-15
53553.701800000315	1.3019279231609885e-14	1.536530755360262e-16	2.222813310445029e-15	3.0849652581069983e-17	4.261665568059207e-15	4.046892475002534e-17	1.838434829516345e-14	4.456425477470119e-16	6.654228192265575e-15	7.432109838040283e-17	nan	nan	nan	nan	3.7035455457107493e-14	3.079830121303212e-15	3.1618839651659076e-14	1.761810044689897e-15	2.4647587755180574e-14	1.5826756609814922e-15
53553.75180000032	1.2998513654407835e-14	1.5317805872503675e-16	2.2239767351543088e-15	3.10862045554732e-17	4.2732754438607515e-15	4.044173328193826e-17	1.8311456896659167e-14	4.434180498429972e-16	6.654423956601308e-15	7.404280803922739e-17	nan	nan	nan	nan	3.644626323486828e-14	3.0882707701223317e-15	3.122030230435792e-14	1.7671425319989429e-15	2.4141021906162087e-14	1.5375913499392433e-15
53553.80180000032	1.297738420407508e-14	1.5273612975700644e-16	2.224996414039596e-15	3.1332429282894224e-17	4.284522305127698e-15	4.041901463114502e-17	1.823847865743632e-14	4.4128980436314056e-16	6.6542110883769245e-15	7.377658520117732e-17	nan	nan	nan	nan	3.5858449725641655e-14	3.094566752145224e-15	3.082261264557218e-14	1.7713290967381748e-15	2.36403406787991e-14	1.4903130971500181e-15
53553.851800000324	1.2955950278196425e-14	1.5234232702369498e-16	2.2258697206909823e-15	3.1589252146539074e-17	4.295417174118584e-15	4.0401062024566555e-17	1.8165415447076374e-14	4.392557537158553e-16	6.653625914899143e-15	7.352662890043952e-17	nan	nan	nan	nan	3.527214622101194e-14	3.0986993945236773e-15	3.0425839081328064e-14	1.774357741211857e-15	2.3145846512312854e-14	1.4410692040103735e-15
53553.90180000033	1.2934271250044944e-14	1.5201255599465385e-16	2.2265940264724304e-15	3.1857639745488624e-17	4.30597107706161e-15	4.03882018314916e-17	1.8092269135072955e-14	4.37313829775384e-16	6.6527047523103205e-15	7.329744181115632e-17	nan	nan	nan	nan	3.468748403387659e-14	3.100654160644587e-15	3.003005002439016e-14	1.776218834330482e-15	2.2657842077152223e-14	1.3901257513739856e-15
53553.95180000033	1.291240647564022e-14	1.5176331440167735e-16	2.227166700484336e-15	3.213857705200412e-17	4.316195036215313e-15	4.038078945244861e-17	1.8019041590852048e-14	4.354619565063841e-16	6.651483906708252e-15	7.309375934429736e-17	nan	nan	nan	nan	3.410459450054139e-14	3.1004203573812862e-15	2.9635313894816876e-14	1.776904941750879e-15	2.2176630286922258e-14	1.3377935349496795e-15
53554.00180000033	1.2890410488357722e-14	1.516088108090917e-16	2.2275857864406662e-15	3.24327513804903e-17	4.326099554143515e-15	4.03791007430374e-17	1.7945734849118162e-14	4.336979342305638e-16	6.649997631247432e-15	7.291967484722919e-17	nan	nan	nan	nan	3.352360898278495e-14	3.097990875975078e-15	2.9241699120505307e-14	1.7764106749191318e-15	2.1702514310327575e-14	1.284436695509886e-15
53554.051800000336	1.2868306100740281e-14	1.51546398068559e-16	2.227853788305363e-15	3.2738897539634404e-17	4.3356916786475955e-15	4.038274315900769e-17	1.787235203466662e-14	4.3201878115993584e-16	6.6482666961652415e-15	7.277414027263468e-17	nan	nan	nan	nan	3.294465886995434e-14	3.09336196298972e-15	2.884927413773341e-14	1.7747325570881372e-15	2.1235797583117672e-14	1.2304833124512285e-15
53554.10180000034	1.2846103279520394e-14	1.5156672929024763e-16	2.227975014459071e-15	3.305495561600549e-17	4.344977061862475e-15	4.0391069158837475e-17	1.7798896713561643e-14	4.304212029427143e-16	6.646306408929157e-15	7.265410406982003e-17	nan	nan	nan	nan	3.236787558102618e-14	3.08653301822608e-15	2.8458107391704906e-14	1.7718689046037965e-15	2.07767838200424e-14	1.176438140579772e-15
53554.15180000034	1.2823811948394857e-14	1.5166086716932834e-16	2.227953776160694e-15	3.3378870067918526e-17	4.353961353607435e-15	4.040345942519367e-17	1.772537245306025e-14	4.289019140294502e-16	6.644132054742144e-15	7.255669351391919e-17	nan	nan	nan	nan	3.1793390566698525e-14	3.0775064168470287e-15	2.8068267337105985e-14	1.7678197219445552e-15	2.032577702681552e-14	1.1228974229771932e-15
53554.201800000345	1.2801442025864818e-14	1.5182057615987586e-16	2.227794382500013e-15	3.3708609191536284e-17	4.362650200889914e-15	4.041932912929764e-17	1.7651782820350614e-14	4.2745764495154494e-16	6.641758912399215e-15	7.247928649478238e-17	nan	nan	nan	nan	3.1221335311468776e-14	3.0662873532761138e-15	2.7679822438626365e-14	1.7625866091961605e-15	1.9883081512087763e-14	1.0705651771949962e-15
53554.25180000035	1.2779003425725931e-14	1.5203855524796158e-16	2.2275011404585205e-15	3.4042179711923186e-17	4.371049252702182e-15	4.043813167230818e-17	1.757813138255683e-14	4.2608514851138114e-16	6.639202254750542e-15	7.241956778667364e-17	nan	nan	nan	nan	3.065184133571377e-14	3.0528837047851073e-15	2.7292841171543868e-14	1.7561726807776721e-15	1.944900189942554e-14	1.0202693361034143e-15
53554.30180000035	1.2756506055597879e-14	1.5230863014864546e-16	2.227078354972446e-15	3.437763888763356e-17	4.379164157044095e-15	4.045936302798874e-17	1.7504421706742448e-14	4.247812057307839e-16	6.63647734918148e-15	7.237557569996136e-17	nan	nan	nan	nan	3.008504019776269e-14	3.0373059129021605e-15	2.690739202223084e-14	1.7485824943874105e-15	1.9023843139299974e-14	9.729744015631913e-16
53554.35180000035	1.2733959821433821e-14	1.5262590531911465e-16	2.2265303289944183e-15	3.471310434772848e-17	4.387000562246312e-15	4.0482564270540463e-17	1.7430657359919996e-14	4.2354263155427696e-16	6.633599458052411e-15	7.234573915275683e-17	nan	nan	nan	nan	2.95210634959939e-14	3.0195668810655867e-15	2.6523543488725518e-14	1.7398219892934804e-15	1.8607910521087864e-14	9.29784706984445e-16
53554.401800000356	1.2711374626736131e-14	1.5298687673867719e-16	2.225861363556221e-15	3.5046761900806396e-17	4.394564115647076e-15	4.050732460888926e-17	1.7356841909041468e-14	4.2236628028417933e-16	6.630583839156469e-15	7.232890527661039e-17	nan	nan	nan	nan	2.896004287090161e-14	2.999681887121473e-15	2.614136408127024e-14	1.7298984331730998e-15	1.820150968507879e-14	8.919292844663553e-16
53554.45180000036	1.2688760371870189e-14	1.5338950666458334e-16	2.2250757578295204e-15	3.537687156575762e-17	4.401860466569464e-15	4.053328376289231e-17	1.728297892101613e-14	4.2124905072772997e-16	6.627445746206296e-15	7.232435770156093e-17	nan	nan	nan	nan	2.840211000719145e-14	2.977668509515532e-15	2.5760922322852335e-14	1.7188203768434917e-15	1.78049466344948e-14	8.607170249770881e-16
53554.50180000036	1.2666126957201373e-14	1.5383326159006042e-16	2.224177809189345e-15	3.570177206929883e-17	4.4088952625171214e-15	4.056013332580018e-17	1.720907196270696e-14	4.201878910570393e-16	6.624200429239278e-15	7.233182565579958e-17	nan	nan	nan	nan	2.7847396635847103e-14	2.9535465661352378e-15	2.538228674976486e-14	1.706597616321052e-15	1.7418527747520886e-14	8.374522112291292e-16
53554.551800000365	1.2643484281918689e-14	1.5431911447644056e-16	2.223171813274999e-15	3.601988404612383e-17	4.415674152647721e-15	4.058761761833384e-17	1.713512460092828e-14	4.191798033615548e-16	6.62086313513468e-15	7.235148398453726e-17	nan	nan	nan	nan	2.7296034536227148e-14	2.927338065004985e-15	2.500552591213954e-14	1.6932411617290234e-15	1.7042559789339992e-14	8.2330943776460955e-16
53554.60180000037	1.2620842246289484e-14	1.548495120853205e-16	2.2220620640527383e-15	3.632971216016621e-17	4.4222027839687034e-15	4.06155354513127e-17	1.706114040245524e-14	4.182218478912003e-16	6.617449108028685e-15	7.238394414006403e-17	nan	nan	nan	nan	2.6748155538151062e-14	2.8990671661433124e-15	2.4630708374494253e-14	1.6787632126678163e-15	1.667729446815978e-14	8.190447669264319e-16
53554.65180000037	1.2598210751561416e-14	1.5542830797334512e-16	2.22085285387722e-15	3.6629846346595605e-17	4.428486804645324e-15	4.0643739156107466e-17	1.6987122934032137e-14	4.173111469938026e-16	6.61397358978539e-15	7.243023614606536e-17	nan	nan	nan	nan	2.6203891523961143e-14	2.868760154025113e-15	2.4257902716296444e-14	1.6631771397400519e-15	1.6322618305398714e-14	8.241044012003722e-16
53554.70180000037	1.2575599700060487e-14	1.5606066150762513e-16	2.219548473553778e-15	3.691896235250373e-17	4.434531863339049e-15	4.0672135216231274e-17	1.6913075762362912e-14	4.1644488873386935e-16	6.6104518204639445e-15	7.249178149203518e-17	nan	nan	nan	nan	2.5663374430639616e-14	2.8364454202758787e-15	2.3887177532480145e-14	1.6464974720098396e-15	1.5978270212981695e-14	8.372266904158667e-16
53554.75180000038	1.255301899979851e-14	1.5675290317602222e-16	2.218153212399979e-15	3.7195821734344184e-17	4.440343608215134e-15	4.070068336408835e-17	1.6839002454126587e-14	4.156203302066894e-16	6.606899038773202e-15	7.257035689231776e-17	nan	nan	nan	nan	2.5126736251865124e-14	2.8021534563064067e-15	2.351860143402262e-14	1.6287398902240924e-15	1.564398907887267e-14	8.569607197568389e-16
53554.80180000038	1.2530478558493203e-14	1.5751236656097596e-16	2.2166713583082716e-15	3.745927144830192e-17	4.445927686115617e-15	4.07293955633907e-17	1.6764906575972502e-14	4.148348005405907e-16	6.603330482521177e-15	7.266804884962537e-17	nan	nan	nan	nan	2.4594109040124354e-14	2.7659168557741742e-15	2.315224304846406e-14	1.6099212257403956e-15	1.5319514175727795e-14	8.81811573666484e-16
53554.85180000038	1.2507988290626432e-14	1.5834718765085674e-16	2.2151071978069548e-15	3.770824315205828e-17	4.4512897465289756e-15	4.075833469956908e-17	1.669079169452746e-14	4.140857035988486e-16	6.5997613890745024e-15	7.278719900618091e-17	nan	nan	nan	nan	2.4065624908769777e-14	2.727770326840201e-15	2.2788171020484207e-14	1.5900594651375163e-15	1.5004585150905352e-14	9.103510419169504e-16
53554.901800000385	1.2485558114405255e-14	1.5926607269912406e-16	2.213465016122747e-15	3.7941752318517124e-17	4.4564354369588555e-15	4.078761269790374e-17	1.661666137639214e-14	4.133705203883026e-16	6.596206995824223e-15	7.293034035610912e-17	nan	nan	nan	nan	2.3541416034140534e-14	2.687750714394753e-15	2.2426454012422057e-14	1.5691737605970836e-15	1.469894201647966e-14	9.412851403723089e-16
53554.95180000039	1.246319795597725e-14	1.6027803659945783e-16	2.211749097242288e-15	3.815889724675196e-17	4.461370405570515e-15	4.0817387901088795e-17	1.6542519188160112e-14	4.1268681117930903e-16	6.592682539054464e-15	7.310012355290484e-17	nan	nan	nan	nan	2.3021614657626086e-14	2.645897032503963e-15	2.2067160704840568e-14	1.5472844462167972e-15	1.4402325139272416e-14	9.734838501817004e-16
53555.00180000039	1.2440917720021167e-14	1.6139205158289392e-16	2.2099637239740693e-15	3.8358858041978594e-17	4.466100296890356e-15	4.084786053721482e-17	1.646836869640002e-14	4.120322173432029e-16	6.589202945987153e-15	7.329906201864011e-17	nan	nan	nan	nan	2.250635308776435e-14	2.602250507517343e-15	2.1710359797062242e-14	1.5244130604823611e-15	1.4114475230886482e-14	1.005984608187282e-15
53555.051800000394	1.2418723748958577e-14	1.6260800457848148e-16	2.208113178010307e-15	3.85408956252485e-17	4.470630524708263e-15	4.0878985066392656e-17	1.639421346768168e-14	4.114044629373704e-16	6.5857766023899765e-15	7.352622088893532e-17	nan	nan	nan	nan	2.1995763702329784e-14	2.5568546324932955e-15	2.1356120007728547e-14	1.500582375270681e-15	1.383513333776157e-14	1.0379807959639999e-15
53555.1018000004	1.2396615182173716e-14	1.6390764991390152e-16	2.2062017399889e-15	3.870435082293927e-17	4.474966022485206e-15	4.0910176423589885e-17	1.6320057068555944e-14	4.108013560107943e-16	6.5824010730180694e-15	7.377482681149625e-17	nan	nan	nan	nan	2.1489978950426456e-14	2.5097552336935943e-15	2.1004510075335507e-14	1.4758164317974804e-15	1.3564040831224952e-14	1.0688035249664694e-15
53555.1518000004	1.2374590301768101e-14	1.652705442097547e-16	2.2042336895548226e-15	3.8848643578874064e-17	4.479111670091734e-15	4.0940825194321844e-17	1.624590306557364e-14	4.1022078968630137e-16	6.579072763943505e-15	7.403750145627513e-17	nan	nan	nan	nan	2.0989131354583267e-14	2.461000550251836e-15	2.0655598758791785e-14	1.4501405841464618e-15	1.3300939397563613e-14	1.0979018472071806e-15
53555.2018000004	1.235264739552907e-14	1.6667651874666047e-16	2.20221330542267e-15	3.897327232472673e-17	4.4830723440903496e-15	4.097037197969427e-17	1.6171755025287982e-14	4.0966074299700086e-16	6.575788082678043e-15	7.430700515216071e-17	nan	nan	nan	nan	2.0493353512829805e-14	2.4106413282613555e-15	2.030945483795029e-14	1.42358155101937e-15	1.3045571028098508e-14	1.1248241063637903e-15
53555.251800000406	1.2330784759772666e-14	1.6810595743066792e-16	2.2001448654373293e-15	3.907781353867602e-17	4.4868529258402254e-15	4.0998312530421585e-17	1.6097616514248625e-14	4.091192814993945e-16	6.572543438111617e-15	7.457632473446427e-17	nan	nan	nan	nan	2.0002778100807117e-14	2.358730930955062e-15	1.9966147114187495e-14	1.3961674766509916e-15	1.2797678009271884e-14	1.1492016020432303e-15
53555.30180000041	1.2309000697579089e-14	1.695400226560106e-16	2.19803264663714e-15	3.9161921518750006e-17	4.490458291242252e-15	4.102420161435084e-17	1.6023491099013526e-14	4.0859455768819807e-16	6.569335240349888e-15	7.483874792719621e-17	nan	nan	nan	nan	1.951753787386081e-14	2.3053254669258836e-15	1.962574441090719e-14	1.3679280019157987e-15	1.255700291274008e-14	1.1707348728225087e-15
53555.35180000041	1.2287293521537558e-14	1.7096083379530748e-16	2.1958809253142703e-15	3.92253283931899e-17	4.493893319670774e-15	4.104765705964781e-17	1.594938234614658e-14	4.0808481120286417e-16	6.566159900652148e-15	7.508792537788595e-17	nan	nan	nan	nan	1.9037765669124065e-14	2.2504839388176205e-15	1.9288315574127738e-14	1.3388943469558344e-15	1.2323288585477144e-14	1.1891824739021356e-15
53555.401800000414	1.2265661549040825e-14	1.7235160406630738e-16	2.1936939770775035e-15	3.9267844387772775e-17	4.497162889176914e-15	4.106836325079899e-17	1.5875293822227105e-14	4.075883688484009e-16	6.563013831299839e-15	7.53179217405909e-17	nan	nan	nan	nan	1.8563594407623762e-14	2.194268415504838e-15	1.8953929473008392e-14	1.309099406864447e-15	1.2096278139880372e-14	1.2043519483888957e-15
53555.45180000042	1.224410310650051e-14	1.7369674194147924e-16	2.1914760769133373e-15	3.928935836809024e-17	4.500271878804211e-15	4.1086074853210936e-17	1.5801229093852233e-14	4.0710364445433765e-16	6.5598934454933035e-15	7.552325734947926e-17	nan	nan	nan	nan	1.8095157096374876e-14	2.136744231335093e-15	1.862265500041269e-14	1.2785778623340595e-15	1.1875714943896027e-14	1.216092647617934e-15
53555.50180000042	1.2222616527190413e-14	1.7498192322611975e-16	2.189231499248635e-15	3.928983867273641e-17	4.503225166107581e-15	4.1100618611003415e-17	1.5727191727625016e-14	4.066291385518696e-16	6.556795157266636e-15	7.569894207464274e-17	nan	nan	nan	nan	1.7632586830475667e-14	2.0779802169381814e-15	1.829456107343606e-14	1.2473663075011161e-15	1.1661342611138598e-14	1.2242900753307264e-15
53555.55180000042	1.220120015193274e-14	1.761941395793152e-16	2.1869645180111108e-15	3.9269334253414426e-17	4.506027629799757e-15	4.1111897294735004e-17	1.5653185290179375e-14	4.061634379147342e-16	6.5537153813381136e-15	7.584050292192159e-17	nan	nan	nan	nan	1.717601679521677e-14	2.0180489670419076e-15	1.7969716633973237e-14	1.2155033977483373e-15	1.1452904991024248e-14	1.2288614750944917e-15
