MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_V	swift_V_err
55966.90000000034	1.352759161823197e-15	1.8568223152709058e-17	5.38789468782882e-16	1.125543069324892e-17	9.376732608130909e-16	1.3453554589348849e-17	1.356078266669595e-15	1.7142861561530387e-17	nan	nan	nan	nan	nan	nan	nan	nan
55966.950000000346	1.364386312188339e-15	1.842132462431664e-17	5.415628286883877e-16	1.1146261318323771e-17	9.454383775391886e-16	1.3365544638057425e-17	1.367617719410799e-15	1.7035008899156317e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.00000000035	1.3760016862565645e-15	1.8291681274837307e-17	5.4431061368858575e-16	1.1037441419007069e-17	9.531920004403134e-16	1.3283624358890936e-17	1.379142520900922e-15	1.6933489886529993e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.05000000035	1.387605815164002e-15	1.8187948668818366e-17	5.470334874799455e-16	1.092955745727223e-17	9.609344867438413e-16	1.3211280056249524e-17	1.3906533956955327e-15	1.684130435486491e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.100000000355	1.3991993913619871e-15	1.81157741276808e-17	5.49732063078043e-16	1.082306085939112e-17	9.686662007727383e-16	1.315093451504417e-17	1.4021510089489124e-15	1.676077301938558e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.15000000036	1.4107837539942183e-15	1.8069000602628618e-17	5.524067514306688e-16	1.0717707685722774e-17	9.763875357633e-16	1.3100508564113583e-17	1.413635788690285e-15	1.669103459508982e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.20000000036	1.4223604035653056e-15	1.8038525460210926e-17	5.550579128135885e-16	1.0613125611394454e-17	9.840988920560764e-16	1.3056879831730928e-17	1.4251081035580884e-15	1.663056209810404e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.250000000364	1.4339308401879057e-15	1.8015668210366384e-17	5.576859072970944e-16	1.0509014222879087e-17	9.918006698304994e-16	1.3017157389313554e-17	1.4365683220449997e-15	1.6578072266884054e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.30000000037	1.4454965636172451e-15	1.799262297167299e-17	5.602910947494849e-16	1.0405159008262237e-17	9.994932691086513e-16	1.2978818518796662e-17	1.4480168125020644e-15	1.6532606206408563e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.35000000037	1.4570590732855057e-15	1.796282990351052e-17	5.62873834839602e-16	1.0301444554245403e-17	1.007177089760774e-15	1.2939825897276062e-17	1.4594539431417434e-15	1.6493599364065642e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.40000000037	1.4686198683367333e-15	1.792127837949169e-17	5.654344870400704e-16	1.0197866945996458e-17	1.01485253150907e-15	1.2898727039863717e-17	1.4708800820405821e-15	1.646094062114889e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.450000000375	1.4801804476610951e-15	1.7864759517585852e-17	5.679734106299273e-16	1.0094545347966652e-17	1.0225199939334781e-15	1.2854738392070352e-17	1.4822955971426816e-15	1.6435020239468627e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.50000000038	1.4917423099294137e-15	1.779208592231083e-17	5.704909646978251e-16	9.991732699651626e-18	1.030179876475025e-15	1.2807816288198643e-17	1.493700856263086e-15	1.641676616392513e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.55000000038	1.5033069536276433e-15	1.7704292994565982e-17	5.729875081449838e-16	9.88982539990862e-18	1.0378325784414527e-15	1.2758716171191192e-17	1.5050962270906197e-15	1.6407667753883995e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.600000000384	1.5148758770914902e-15	1.7604829470470416e-17	5.754633996879136e-16	9.789371767884376e-18	1.045478499011748e-15	1.2709040067369943e-17	1.5164820771910414e-15	1.6409785487379483e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.65000000039	1.5264505785407707e-15	1.7499734973380828e-17	5.779189978615338e-16	9.691078963344629e-18	1.053118037240326e-15	1.2661270422596566e-17	1.5278587740102625e-15	1.6425744637847953e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.70000000039	1.5380325561141509e-15	1.73977889648718e-17	5.803546610220986e-16	9.595817919987405e-18	1.0607515920624392e-15	1.261878612786546e-17	1.5392266848773315e-15	1.6458710487218742e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.75000000039	1.5496233079031708e-15	1.7310598466659964e-17	5.827707473499557e-16	9.504625706528831e-18	1.0683795622980462e-15	1.2585854109852224e-17	1.5505861770080548e-15	1.6512342479949223e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.800000000396	1.5612243319873163e-15	1.7252572537333683e-17	5.851676148526933e-16	9.418704579851773e-18	1.0760023466568884e-15	1.2567587598396143e-17	1.5619376175078335e-15	1.6590724995109165e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.8500000004	1.5728371264679959e-15	1.7240713948036084e-17	5.875456213681303e-16	9.339416865257438e-18	1.0836203437431548e-15	1.2569860732400445e-17	1.5732813733740344e-15	1.669827329636928e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.9000000004	1.5844631895033668e-15	1.7294151502081046e-17	5.899051245669367e-16	9.268274700506438e-18	1.0912339520602608e-15	1.2599169410638635e-17	1.5846178115013249e-15	1.6839614814226124e-17	nan	nan	nan	nan	nan	nan	nan	nan
55967.950000000405	1.5961040193426737e-15	1.7433352868635408e-17	5.922464819558727e-16	9.206923660624058e-18	1.0988435700149985e-15	1.266243123312934e-17	1.5959472986818425e-15	1.7019448174739203e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.00000000041	1.607761114360743e-15	1.7679009809986733e-17	5.945700508805389e-16	9.157119371996615e-18	1.1064495959227301e-15	1.2766723800670516e-17	1.6072702016111651e-15	1.724238513233605e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.05000000041	1.6194359730925163e-15	1.8050675915603314e-17	5.968761885284399e-16	9.120696473200468e-18	1.1140524280119194e-15	1.2918970479091237e-17	1.6185868868892847e-15	1.7512783358042775e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.10000000041	1.6311297059030158e-15	1.8561493388950464e-17	5.991652084363554e-16	9.099300864425122e-18	1.1216524551038328e-15	1.3124111722654845e-17	1.6298975783300503e-15	1.7833321642327967e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.150000000416	1.6428418699173222e-15	1.920586932268243e-17	6.014372500070098e-16	9.09366763160865e-18	1.1292500286445868e-15	1.3380432422548603e-17	1.6412019288781277e-15	1.820113955447252e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.20000000042	1.6545716341032469e-15	1.9971852083384603e-17	6.036924089960013e-16	9.10429870559941e-18	1.1368454906816815e-15	1.3684166580290637e-17	1.6524994486896908e-15	1.8611746408253114e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.25000000042	1.6663181676143826e-15	2.084625662796122e-17	6.059307810083161e-16	9.131689838382694e-18	1.1444391831929446e-15	1.4031244165549903e-17	1.6637896478230825e-15	1.9060466096811487e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.300000000425	1.6780806397677007e-15	2.181571228153451e-17	6.081524614988639e-16	9.176325504504132e-18	1.1520314480904326e-15	1.4417516420952308e-17	1.675072036234095e-15	1.9542593589022474e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.35000000043	1.689858220022413e-15	2.2867406231026035e-17	6.103575457732619e-16	9.23867082345871e-18	1.1596226272244146e-15	1.4838931587217942e-17	1.6863461237710793e-15	2.005351833819416e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.40000000043	1.7016500779578067e-15	2.3989535330536164e-17	6.125461289885639e-16	9.319160902269481e-18	1.1672130623870214e-15	1.5291658867261445e-17	1.6976114201697577e-15	2.0588815301241525e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.450000000434	1.7134553832516344e-15	2.5171522985305852e-17	6.147183061540632e-16	9.418188144568592e-18	1.1748030953167948e-15	1.5772164583359187e-17	1.7088674350496674e-15	2.1144306883718156e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.50000000044	1.7252733056582136e-15	2.640406923284644e-17	6.168741721320772e-16	9.536088176728334e-18	1.1823930677018406e-15	1.6277247872601857e-17	1.720113677907619e-15	2.171610045332069e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.55000000044	1.7371030149868467e-15	2.7679094675119023e-17	6.190138216386482e-16	9.673125101165533e-18	1.189983321184491e-15	1.6804044412749326e-17	1.7313496581146904e-15	2.2300606406592814e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.60000000044	1.7489435012942286e-15	2.898914395822196e-17	6.211374621170471e-16	9.829122024974166e-18	1.1975740373888394e-15	1.7349565059016314e-17	1.7425749089753323e-15	2.289443753870058e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.650000000445	1.76079303550062e-15	3.032582076470505e-17	6.232457523585504e-16	1.000239728933187e-17	1.2051647579943925e-15	1.7909354461654925e-17	1.7537890599178802e-15	2.3494093021527793e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.70000000045	1.77264970870393e-15	3.168115209376347e-17	6.253394638886577e-16	1.0190871230008098e-17	1.212754864658485e-15	1.8478838847716548e-17	1.7649917642960396e-15	2.4096267585988593e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.75000000045	1.7845116119180553e-15	3.304799588124933e-17	6.274193681010361e-16	1.0392470332479878e-17	1.2203437389842798e-15	1.9053788994237153e-17	1.7761826753208685e-15	2.469794928623084e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.800000000454	1.7963768360244814e-15	3.441996005690262e-17	6.294862362636379e-16	1.0605166943200393e-17	1.227930762512987e-15	1.9630324144406813e-17	1.7873614460566477e-15	2.529640867640518e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.85000000046	1.80824347172491e-15	3.5791321839386074e-17	6.315408395251054e-16	1.0827009513254988e-17	1.235515316715547e-15	2.0204904057811592e-17	1.7985277294184254e-15	2.5889185277474908e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.90000000046	1.8201096094931142e-15	3.715695191074282e-17	6.335839489213777e-16	1.1056144250461737e-17	1.2430967829853617e-15	2.077431374860167e-17	1.809681178167593e-15	2.647407274207655e-17	nan	nan	nan	nan	nan	nan	nan	nan
55968.95000000046	1.8319733395273026e-15	3.851224568091012e-17	6.356163353817448e-16	1.1290829406356706e-17	1.25067454262935e-15	2.1335644218259314e-17	1.8208214449088984e-15	2.704910370154712e-17	nan	nan	nan	nan	nan	nan	nan	nan
55969.000000000466	1.8438327517020523e-15	3.9853062383808486e-17	6.376387697354088e-16	1.152944354684524e-17	1.2582479768604121e-15	2.1886271476472733e-17	1.8319481820871043e-15	2.7612534962434447e-17	nan	nan	nan	nan	nan	nan	nan	nan
55969.05000000047	1.855685935520752e-15	4.1175671909279156e-17	6.396520227178323e-16	1.1770489118965779e-17	1.2658164667901275e-15	2.2423835372653093e-17	1.8430610419837026e-15	2.8162833469707656e-17	nan	nan	nan	nan	nan	nan	nan	nan
55969.10000000047	1.8675309800674255e-15	4.2476708840109883e-17	6.416568649771339e-16	1.2012592494826855e-17	1.273379393419461e-15	2.294621919585715e-17	1.8541596767125778e-15	2.8698663289950424e-17	nan	nan	nan	nan	nan	nan	nan	nan
55969.150000000474	1.8793659739590688e-15	4.375313296847677e-17	6.436540670803727e-16	1.225450149688356e-17	1.2809361376318088e-15	2.3451530601085154e-17	1.8652437382176126e-15	2.921887373432034e-17	nan	nan	nan	nan	nan	nan	nan	nan
55969.20000000048	1.89118900529768e-15	4.500219551518396e-17	6.456443995201183e-16	1.2495081221485674e-17	1.2884860801844843e-15	2.393808415074476e-17	1.876312878268497e-15	2.972248866690414e-17	nan	nan	nan	nan	nan	nan	nan	nan
55969.25000000048	1.9029981616223385e-15	4.622141029837064e-17	6.476286327204587e-16	1.2733308799281264e-17	1.2960286017011509e-15	2.4404385578408308e-17	1.8873667484581453e-15	3.020869697796227e-17	nan	nan	nan	nan	nan	nan	nan	nan
55969.30000000048	1.9147915298614336e-15	4.7408529161887873e-17	6.496075370437548e-16	1.2968267577403454e-17	1.3035630826634566e-15	2.4849117770924483e-17	1.898405000197722e-15	3.0676844172835246e-17	2.4988599661995302e-15	1.8562486177992085e-16	1.1795023268669213e-15	1.6063244849560304e-16	nan	nan	2.072130357270423e-15	1.5416176703741741e-16
55969.350000000486	1.9265671962844886e-15	4.8561521050493463e-17	6.515818827968143e-16	1.3199141076260798e-17	1.3110889034033007e-15	2.5271128396681245e-17	1.90942728471522e-15	3.1126425002092185e-17	2.505357520560239e-15	1.8335018215028542e-16	1.185806971386785e-15	1.5870110922202968e-16	nan	nan	2.0784459404495214e-15	1.5223234823829956e-16
55969.40000000049	1.938323246454545e-15	4.967855420026508e-17	6.535524402373239e-16	1.3425206970480925e-17	1.3186054440946014e-15	2.5669419070481485e-17	1.9204332530503213e-15	3.155707704627787e-17	2.5118636710629967e-15	1.8114700918936376e-16	1.192136550287586e-15	1.5683941293107238e-16	nan	nan	2.084778602807996e-15	1.5036946959460166e-16
55969.45000000049	1.950057765179899e-15	5.0757980988372904e-17	6.555199795801886e-16	1.3645831262530599e-17	1.326112084745795e-15	2.604313592852343e-17	1.9314225560515343e-15	3.196857516204303e-17	2.518376274520511e-15	1.7901426976456852e-16	1.198487216683845e-15	1.5504568990565402e-16	nan	nan	2.0911274961812717e-15	1.4857208407451754e-16
55969.500000000495	1.9617688364664965e-15	5.179832505567377e-17	6.574852710039548e-16	1.3860462754136027e-17	1.333608205191172e-15	2.639156148149841e-17	1.9423948443729565e-15	3.2360826694926175e-17	2.5248931873463316e-15	1.7695085085055352e-16	1.2048551233479284e-15	1.5331822112701153e-16	nan	nan	2.097491772481531e-15	1.468390993206629e-16
55969.5500000005	1.9734545434695405e-15	5.279827037542187e-17	6.594490846570296e-16	1.406862787711348e-17	1.3410931850830604e-15	2.67141076187732e-17	1.9533497684706765e-15	3.273386736274108e-17	2.531412265487119e-15	1.7495560319819765e-16	1.2112364223741997e-15	1.5165524670138616e-16	nan	nan	2.1038705836752693e-15	1.4516938115794892e-16
55969.6000000005	1.9851129684457988e-15	5.375665199491044e-17	6.614121906643349e-16	1.4269925909861438e-17	1.3485664038846233e-15	2.7010309640685537e-17	1.964286978599025e-15	3.30878577144686e-17	2.5379313643549157e-15	1.730273452356832e-16	1.2176272648430326e-15	1.5005497459978445e-16	nan	nan	2.1102630817608073e-15	1.435617573955845e-16
55969.6500000005	1.9967421927054665e-15	5.4672448219953436e-17	6.633753591333696e-16	1.4464024584104686e-17	1.3560272408607961e-15	2.727982120727351e-17	1.9752061248077805e-15	3.3423080071285874e-17	2.54444833875938e-15	1.7116486718087393e-16	1.2240238004847872e-15	1.4851558964243114e-16	nan	nan	2.1166684187457274e-15	1.420150219015135e-16
55969.70000000051	2.008340296564238e-15	5.554477405060617e-17	6.653393601607254e-16	1.4650656069164688e-17	1.3634750750707532e-15	2.7522410100302655e-17	1.9861068569378104e-15	3.3739935854294545e-17	2.550961042840049e-15	1.6936693534053487e-16	1.2304221773435894e-15	1.4703526265575293e-16	nan	nan	2.123085746624449e-15	1.4052793892349358e-16
55969.75000000051	2.0199053592950906e-15	5.637287570754272e-17	6.673049638385825e-16	1.482961331099112e-17	1.3709092853598913e-15	2.77379547043296e-17	1.9969888246182303e-15	3.4038943206706163e-17	2.557467329998509e-15	1.6763229656971618e-16	1.2368185414409981e-15	1.4561215972711213e-16	nan	nan	2.129514217355691e-15	1.390992476273176e-16
55969.80000000051	2.0314354590802305e-15	5.715612611525545e-17	6.692729402607362e-16	1.500074669575426e-17	1.3783292503520286e-15	2.792644112093115e-17	2.0078516772631257e-15	3.4320734813900224e-17	2.563965052830597e-15	1.6595968286149538e-16	1.2432090364394825e-15	1.4424445148113064e-16	nan	nan	2.1359529828399657e-15	1.3772766681908167e-16
55969.850000000515	2.042928672963209e-15	5.789402122992589e-17	6.712440595294257e-16	1.5163961004193886e-17	1.3857343484409252e-15	2.8087960836485604e-17	2.018695064067275e-15	3.458605582524122e-17	2.570452063058576e-15	1.6434781603527908e-16	1.2495898033057099e-15	1.4293032230114355e-16	nan	nan	2.142401194897076e-15	1.3641189981544124e-16
55969.90000000052	2.0543830768005927e-15	5.858617711837077e-17	6.732190917611935e-16	1.53192126194012e-17	1.3931239577824652e-15	2.8222708869710904e-17	2.0295186340033103e-15	3.4835761777194105e-17	2.576926211463265e-15	1.6279541248985196e-16	1.255956979973607e-15	1.4166797942018375e-16	nan	nan	2.148858005243612e-15	1.3515063942333525e-16
55969.95000000052	2.065796745213817e-15	5.92323277095314e-17	6.751988070937239e-16	1.546650695114998e-17	1.4004974562871556e-15	2.8330982327141154e-17	2.040322035818164e-15	3.507081641391543e-17	2.5833853478161246e-15	1.6130118798585456e-16	1.262306701007198e-15	1.404556618076882e-16	nan	nan	2.155322565470431e-15	1.339425729885882e-16
55970.000000000524	2.077167751541229e-15	5.983232315246092e-17	6.771839756918871e-16	1.560589603787405e-17	1.4078542216114297e-15	2.841317929775602e-17	2.0511049180297213e-15	3.5292289297191934e-17	2.5898273208113973e-15	1.5986386242122893e-16	1.2686350972631677e-15	1.3929164878081307e-16	nan	nan	2.161794027020141e-15	1.327863874715041e-16
55970.05000000053	2.0884941677895957e-15	6.038612872516821e-17	6.791753677542267e-16	1.5737476288620546e-17	1.4151936311498637e-15	2.846979801653882e-17	2.0618669289229898e-15	3.550135309372471e-17	2.5962499779981108e-15	1.5848216456248467e-16	1.274938295553155e-15	1.3817426827268796e-16	nan	nan	2.1682715411645486e-15	1.3168077450657028e-16
55970.10000000053	2.0997740645860987e-15	6.089382424684039e-17	6.811737535194747e-16	1.5861386326953927e-17	1.4225150620270274e-15	2.850143622367962e-17	2.0726077165463938e-15	3.5699280422204156e-17	2.6026511657121343e-15	1.5715483669429373e-16	1.2812124183057279e-15	1.3710190469385065e-16	nan	nan	2.1747542589821735e-15	1.3062443540341095e-16
55970.15000000053	2.11100551113011e-15	6.135560395304303e-17	6.831799032726606e-16	1.597780489934921e-17	1.4298178910899664e-15	2.850879064293848e-17	2.083326928709446e-15	3.588744013935993e-17	2.6090287290081486e-15	1.5588063915004491e-16	1.2874535832280565e-15	1.3607300632760544e-16	nan	nan	2.181241331335664e-15	1.296160860460558e-16
55970.200000000536	2.12218657514478e-15	6.177177679779405e-17	6.851945873515064e-16	1.608694881053935e-17	1.4371014948996052e-15	2.849265649373634e-17	2.09402421297792e-15	3.606729294214525e-17	2.6153805115915997e-15	1.546583546865397e-16	1.2936579029672147e-15	1.3508609220466352e-16	nan	nan	2.1877319088493267e-15	1.286544616490476e-16
55970.25000000054	2.133315322828836e-15	6.214276715129592e-17	6.872185761530891e-16	1.618907084999519e-17	1.4443652497231786e-15	2.845392694367134e-17	2.104699216671311e-15	3.6240386160279505e-17	2.621704355750648e-15	1.534867926667356e-16	1.2998214847711321e-15	1.341397584071734e-16	nan	nan	2.194225141886471e-15	1.2773832132950684e-16
55970.30000000054	2.144389818808171e-15	6.246911586347218e-17	6.892526401400334e-16	1.6284457671932094e-17	1.4516085315255862e-15	2.839359239435785e-17	2.115351586858917e-15	3.640834761785617e-17	2.6279981022880055e-15	1.5236479301573596e-16	1.30594043014914e-15	1.3323268375706773e-16	nan	nan	2.200720180526958e-15	1.2686645245678973e-16
55970.350000000544	2.1554081260875796e-15	6.275148166559557e-17	6.912975498465367e-16	1.6373427593325962e-17	1.4588307159622215e-15	2.8312739480118327e-17	2.125980970356327e-15	3.6572878445743364e-17	2.6342595904528243e-15	1.5129122991667012e-16	1.3120108345321282e-15	1.3236363484823387e-16	nan	nan	2.2072161745445637e-15	1.2603767474306711e-16
55970.40000000055	2.1663683060023307e-15	6.299064288144518e-17	6.933540758854758e-16	1.645632827437934e-17	1.4660311783701109e-15	2.8212549640885836e-17	2.1365870137223925e-15	3.673574473595351e-17	2.6404866578724672e-15	1.502650152148995e-16	1.3180287869322417e-15	1.315314703863982e-16	nan	nan	2.213712273384445e-15	1.2525084404083397e-16
55970.45000000055	2.1772684181697455e-15	6.318749941909754e-17	6.954229889541828e-16	1.6533534245790496e-17	1.4732092937604105e-15	2.809429711052683e-17	2.147169363255183e-15	3.689876794501747e-17	2.646677140484275e-15	1.4928510150084123e-16	1.3239903696021407e-15	1.3073514480473224e-16	nan	nan	2.22020762614053e-15	1.2450485581618023e-16
55970.50000000055	2.188106520440604e-15	6.334307501064629e-17	6.975050598410066e-16	1.6605444248929927e-17	1.4803644368100426e-15	2.795934613996341e-17	2.1577276649886847e-15	3.7063813969750045e-17	2.652828872467306e-15	1.4835048484407708e-16	1.3298916576937788e-15	1.2997371112691923e-16	nan	nan	2.2267013815329806e-15	1.2379864826946408e-16
55970.550000000556	2.1988806688509474e-15	6.345851966438489e-17	6.996010594316161e-16	1.6672478355266088e-17	1.4874959818541441e-15	2.7809147249739334e-17	2.168261564689391e-15	3.7232780848913677e-17	2.658939686173961e-15	1.4746020715344196e-16	1.3357287189166876e-15	1.2924632305283382e-16	nan	nan	2.2331926878855256e-15	1.2313120507818955e-16
55970.60000000056	2.2095889175734448e-15	6.353511228695528e-17	7.017117473719523e-16	1.673506820089108e-17	1.4946032993928815e-15	2.76452194265646e-17	2.178770695619256e-15	3.7407564766222225e-17	2.665007412061634e-15	1.466133581406245e-16	1.341497613195716e-15	1.28552236245061e-16	nan	nan	2.239680693102907e-15	1.2250155774013193e-16
55970.65000000056	2.2202293188684346e-15	6.357426342720896e-17	7.03837442428771e-16	1.6793402651762082e-17	1.5016856241177712e-15	2.7468657686359068e-17	2.189254215188107e-15	3.7589276931122115e-17	2.671029878624313e-15	1.458090768668518e-16	1.3471943923282706e-15	1.2789080879721534e-16	nan	nan	2.246164544648216e-15	1.2190878749774967e-16
55970.700000000565	2.2307999230360518e-15	6.357751808278102e-17	7.059778906212378e-16	1.684735018042133e-17	1.508742014396583e-15	2.7279984522991174e-17	2.1997106627300073e-15	3.777800244642566e-17	2.6770049123240373e-15	1.4504655285532535e-16	1.352815099640951e-15	1.2726150086755853e-16	nan	nan	2.2526433895203044e-15	1.2135202682842168e-16
