MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56453.15000000024	1.9042871714762983e-14	2.2048055258021193e-16	4.297867490885227e-15	4.4863828143466714e-17	8.145305933043739e-15	6.904336501085878e-17	2.7378957896387526e-14	6.270185361313373e-16	1.0598321461930129e-14	6.266640711942144e-17	nan	nan	nan	nan	nan	nan	2.7881490210760842e-14	6.786518719473323e-16	nan	nan	nan	nan
56453.200000000244	1.8948885645980196e-14	2.1910775528325223e-16	4.305029275861195e-15	4.4646659046216394e-17	8.107302241284224e-15	6.857302953048665e-17	2.7258791315052014e-14	6.247752636464197e-16	1.0549937782058701e-14	6.245181937896107e-17	nan	nan	nan	nan	nan	nan	2.7661796962311795e-14	6.747330886780124e-16	nan	nan	nan	nan
56453.25000000025	1.8849166371284338e-14	2.1767309797512804e-16	4.3106423123489396e-15	4.441362487799985e-17	8.06746239924487e-15	6.808557059806541e-17	2.71302718254601e-14	6.223824966277828e-16	1.0499072027520733e-14	6.222228557561528e-17	nan	nan	nan	nan	nan	nan	2.7434931220556802e-14	6.706725973679851e-16	nan	nan	nan	nan
56453.30000000025	1.87440023250921e-14	2.1617843281110062e-16	4.31472798721001e-15	4.416525615519968e-17	8.025894467249959e-15	6.758088974754364e-17	2.6993617709738323e-14	6.19849341741675e-16	1.0445884375280239e-14	6.196875542969296e-17	nan	nan	nan	nan	nan	nan	2.7201265798187727e-14	6.664764169288262e-16	nan	nan	nan	nan
56453.35000000025	1.8633677726807272e-14	2.1462558116706e-16	4.317308642155685e-15	4.3902082063310746e-17	7.98270258668577e-15	6.705901413758777e-17	2.6849053348777236e-14	6.171847705593004e-16	1.0390524242074202e-14	6.168492922907386e-17	nan	nan	nan	nan	nan	nan	2.6961165645288976e-14	6.621504250058674e-16	nan	nan	nan	nan
56453.400000000256	1.8518472335598996e-14	2.1301633965153536e-16	4.318407551476645e-15	4.36246303533847e-17	7.937987149913307e-15	6.652010049639891e-17	2.669680872703845e-14	6.143975743991271e-16	1.0333130787806957e-14	6.136697941277543e-17	nan	nan	nan	nan	nan	nan	2.671498794127746e-14	6.577003634518996e-16	nan	nan	nan	nan
56453.45000000026	1.8398661222847034e-14	2.113524849239173e-16	4.318048899673867e-15	4.333342727223664e-17	7.891844911675795e-15	6.596442982213383e-17	2.6537118944092917e-14	6.114963215497997e-16	1.027383345743037e-14	6.101319737486363e-17	nan	nan	nan	nan	nan	nan	2.6463082181383633e-14	6.531318434432929e-16	nan	nan	nan	nan
56453.50000000026	1.827451456166534e-14	2.0963577754543088e-16	4.3162577589571914e-15	4.3028997526310694e-17	7.844369149369126e-15	6.539239691810933e-17	2.6370223733099745e-14	6.084893165443871e-16	1.0212752534086198e-14	6.062361624496251e-17	nan	nan	nan	nan	nan	nan	2.6205790258769986e-14	6.48450350258373e-16	nan	nan	nan	nan
56453.550000000265	1.814629743294631e-14	2.0786796509335014e-16	4.313060066590676e-15	4.2711864277125015e-17	7.795649790606701e-15	6.480449864246574e-17	2.619636698648194e-14	6.053845612386928e-16	1.014999972822254e-14	6.019963025723908e-17	nan	nan	nan	nan	nan	nan	2.5943446543156806e-14	6.4366124773468845e-16	nan	nan	nan	nan
56453.60000000027	1.8014269647395033e-14	2.060507847486187e-16	4.3084826020341414e-15	4.238254916778732e-17	7.745773553032584e-15	6.420131733620028e-17	2.601579628910881e-14	6.02189717521818e-16	1.0085678804709965e-14	5.974364129825416e-17	nan	nan	nan	nan	nan	nan	2.567637795662665e-14	6.387697824243592e-16	nan	nan	nan	nan
56453.65000000027	1.787868558305851e-14	2.0418596558826554e-16	4.3025529638763315e-15	4.2041572379772885e-17	7.69482407253786e-15	6.358350460424882e-17	2.5828762459350235e-14	5.989120715742824e-16	1.0019886201612289e-14	5.925873780200689e-17	nan	nan	nan	nan	nan	nan	2.54049040471157e-14	6.337810874639612e-16	nan	nan	nan	nan
56453.70000000027	1.773979403783573e-14	2.0227523078399536e-16	4.295299546516032e-15	4.168945271872318e-17	7.64288203942535e-15	6.295176422362043e-17	2.5635519098424355e-14	5.955584996689141e-16	9.95271172131069e-15	5.874841342377688e-17	nan	nan	nan	nan	nan	nan	2.5129337059959858e-14	6.287001861753001e-16	nan	nan	nan	nan
56453.75000000028	1.7597838096537263e-14	2.0032029993102968e-16	4.286751516557654e-15	4.132670772949967e-17	7.590025309165613e-15	6.230683529171789e-17	2.54363221485164e-14	5.921354356015325e-16	9.884239218792003e-15	5.821632930558851e-17	nan	nan	nan	nan	nan	nan	2.4849982007754332e-14	6.235319954135236e-16	nan	nan	nan	nan
56453.80000000028	1.7453055012004456e-14	1.983228917118929e-16	4.276938788906086e-15	4.095385383931831e-17	7.536329029570888e-15	6.164947865598755e-17	2.5231429460209094e-14	5.886488399290591e-16	9.81454735232456e-15	5.766611388394092e-17	nan	nan	nan	nan	nan	nan	2.4567136738695152e-14	6.182813286788471e-16	nan	nan	nan	nan
56453.85000000028	1.730567609987653e-14	1.9628472710494462e-16	4.265892002527869e-15	4.0571406528593943e-17	7.481865753635901e-15	6.09804609013387e-17	2.5021100369821575e-14	5.85104171290514e-16	9.743710371404476e-15	5.710120447013836e-17	nan	nan	nan	nan	nan	nan	2.4281092003506623e-14	6.12952899008381e-16	nan	nan	nan	nan
56453.900000000285	1.7155926646551014e-14	1.9420753334370743e-16	4.2536424958332925e-15	4.017988052907923e-17	7.42670554078188e-15	6.030054364716167e-17	2.480559528731509e-14	5.815063601882048e-16	9.671798961174812e-15	5.652471801580205e-17	nan	nan	nan	nan	nan	nan	2.3992131521011593e-14	6.075513216647295e-16	nan	nan	nan	nan
56453.95000000029	1.700402582994459e-14	1.920930488215543e-16	4.2402222816863634e-15	3.977979004756904e-17	7.370916058361168e-15	5.961047352849116e-17	2.4585175295483585e-14	5.778597857112356e-16	9.598881156200208e-15	5.593935688081755e-17	nan	nan	nan	nan	nan	nan	2.3700532042375473e-14	6.02081116640146e-16	nan	nan	nan	nan
56454.00000000029	1.6850186652632295e-14	1.899430291330388e-16	4.225664021971926e-15	3.937164901619672e-17	7.31456268772237e-15	5.891097427231427e-17	2.436010176120218e-14	5.741682557973021e-16	9.52502332797223e-15	5.534733400716358e-17	nan	nan	nan	nan	nan	nan	2.3406563414046598e-14	5.965467109952995e-16	nan	nan	nan	nan
56454.050000000294	1.669461588694956e-14	1.8775925441980385e-16	4.2100010017274855e-15	3.8955971366212795e-17	7.257708593139679e-15	5.820274180137206e-17	2.4130635959566246e-14	5.704349917423301e-16	9.45029126340326e-15	5.475032595173555e-17	nan	nan	nan	nan	nan	nan	2.3110488639419186e-14	5.90952441053445e-16	nan	nan	nan	nan
56454.1000000003	1.653751403168904e-14	1.8554353817334034e-16	4.1932671027906e-15	3.853327132479243e-17	7.200414817193324e-15	5.748644415890516e-17	2.389703871180138e-14	5.666626177887017e-16	9.374751341601001e-15	5.4149442847139127e-17	nan	nan	nan	nan	nan	nan	2.2812563939272868e-14	5.853025544731152e-16	nan	nan	nan	nan
56454.1500000003	1.6379075279969232e-14	1.8329773761239991e-16	4.175496776944208e-15	3.810406373296025e-17	7.142740343574746e-15	5.676271985623994e-17	2.3659570037874214e-14	5.628531567445268e-16	9.298471839226086e-15	5.354521731771981e-17	nan	nan	nan	nan	nan	nan	2.251303881107657e-14	5.796012122186861e-16	nan	nan	nan	nan
56454.2000000003	1.6219487497916798e-14	1.810237656966626e-16	4.15672501851712e-15	3.7668864382034025e-17	7.084742179176323e-15	5.603218459672682e-17	2.3418488824775262e-14	5.590080327134122e-16	9.221524355844395e-15	5.2937616901700786e-17	nan	nan	nan	nan	nan	nan	2.22121560873015e-14	5.738524904516257e-16	nan	nan	nan	nan
56454.250000000306	1.60589322137425e-14	1.7872360478724886e-16	4.136987336444004e-15	3.7228190365455674e-17	7.0264753995664876e-15	5.5295439169658855e-17	2.317405251147792e-14	5.551280821408218e-16	9.14398268706257e-15	5.23259578556239e-17	nan	nan	nan	nan	nan	nan	2.1910151992955285e-14	5.680603823524998e-16	nan	nan	nan	nan
56454.30000000031	1.589758461685479e-14	1.7639932186755122e-16	4.1163197257080214e-15	3.6782560443046377e-17	6.967993201891999e-15	5.4553082118885267e-17	2.2926516791605456e-14	5.512135745103969e-16	9.06591645476205e-15	5.17086538376265e-17	nan	nan	nan	nan	nan	nan	2.1607256202633774e-14	5.622287998757907e-16	nan	nan	nan	nan
56454.35000000031	1.5735613566621934e-14	1.7405308511722123e-16	4.094758638191284e-15	3.633249541173284e-17	6.9093469575196145e-15	5.380572572654775e-17	2.2676135334850284e-14	5.472642441498648e-16	8.98740109129016e-15	5.1083772154326687e-17	nan	nan	nan	nan	nan	nan	2.1303691897485606e-14	5.56361575415056e-16	nan	nan	nan	nan
56454.400000000314	1.557318161038672e-14	1.7168718148522777e-16	4.072340952869154e-15	3.587851847774929e-17	6.8505862464356005e-15	5.3054019126415764e-17	2.242315952819659e-14	5.432793347279491e-16	8.9085225871505e-15	5.044945351348205e-17	nan	nan	nan	nan	nan	nan	2.099967582260397e-14	5.504624633216744e-16	nan	nan	nan	nan
56454.45000000032	1.5410445010390355e-14	1.693040346905334e-16	4.049103945329984e-15	3.5421155623514396e-17	6.791758885390784e-15	5.2298672495240364e-17	2.2167838237984324e-14	5.392576581419525e-16	8.829379729013503e-15	4.98042918471634e-17	nan	nan	nan	nan	nan	nan	2.0695418345486853e-14	5.445351411692623e-16	nan	nan	nan	nan
56454.50000000032	1.524755377918839e-14	1.6690622283534746e-16	4.02508525660399e-15	3.4960935959254925e-17	6.732910956566812e-15	5.154048833565069e-17	2.1910417593832514e-14	5.35197669601047e-16	8.7500865172734e-15	4.91478131078234e-17	nan	nan	nan	nan	nan	nan	2.0391123516357304e-14	5.385832105835416e-16	nan	nan	nan	nan
56454.55000000032	1.5084651723215652e-14	1.6449649446279282e-16	4.00032286127025e-15	3.449839205008012e-17	6.674086825427409e-15	5.0780394538628505e-17	2.165114079539445e-14	5.310975608065479e-16	8.670774735279804e-15	4.848106162381262e-17	nan	nan	nan	nan	nan	nan	2.0086989131293126e-14	5.326101973669611e-16	nan	nan	nan	nan
56454.600000000326	1.4921876494137742e-14	1.6207778149318895e-16	3.974855034803743e-15	3.4034060205565193e-17	6.6153291506212685e-15	5.001948010123628e-17	2.1390247942863982e-14	5.269553732046609e-16	8.591596690418545e-15	4.7807299335139814e-17	nan	nan	nan	nan	nan	nan	1.9783206799287064e-14	5.266195505376497e-16	nan	nan	nan	nan
56454.65000000033	1.4759359647603215e-14	1.5965320694379656e-16	3.9487203201525104e-15	3.3568480716298187e-17	6.5566788941455446e-15	4.9259029213255036e-17	2.1127975892074238e-14	5.227691333376417e-16	8.512728041157648e-15	4.713279261898119e-17	nan	nan	nan	nan	nan	nan	1.9479962014534857e-14	5.206146397828702e-16	nan	nan	nan	nan
56454.70000000033	1.4597226709057006e-14	1.5722608471187408e-16	3.9219574935135975e-15	3.310219802061836e-17	6.498175323951871e-15	4.850055244776419e-17	2.086455813493523e-14	5.185370123309656e-16	8.43437070479198e-15	4.646762787370766e-17	nan	nan	nan	nan	nan	nan	1.917743423542141e-14	5.145987507276139e-16	nan	nan	nan	nan
56454.750000000335	1.4435597246302235e-14	1.5479990793694834e-16	3.894605529290204e-15	3.263576077935097e-17	6.439856018376607e-15	4.7745803293961233e-17	2.0600224705846658e-14	5.14257511522581e-16	8.356755741124141e-15	4.582643850966745e-17	nan	nan	nan	nan	nan	nan	1.8875796971836498e-14	5.085750773677013e-16	nan	nan	nan	nan
56454.80000000034	1.4274584948435624e-14	1.5237832155904992e-16	3.866703564191094e-15	3.2169721834985525e-17	6.381756857671256e-15	4.699677832152927e-17	2.033520211458247e-14	5.099296761315833e-16	8.28014614264509e-15	4.522884317427179e-17	nan	nan	nan	nan	nan	nan	1.8575217882582025e-14	5.025467110870608e-16	nan	nan	nan	nan
56454.85000000034	1.4114297710915827e-14	1.4996507362880303e-16	3.838290860471072e-15	3.170463802632e-17	6.323912034556865e-15	4.625568397955403e-17	2.0069713306002198e-14	5.055533386766987e-16	8.20483939315173e-15	4.4699286593205884e-17	nan	nan	nan	nan	nan	nan	1.8275858884709077e-14	4.965166259514652e-16	nan	nan	nan	nan
56454.90000000034	1.395483772644554e-14	1.475639387309768e-16	3.8094067682755085e-15	3.1241069825207956e-17	6.266354030118303e-15	4.552485517048881e-17	1.9803977646766863e-14	5.011293935368149e-16	8.131169664273824e-15	4.4265855284323796e-17	nan	nan	nan	nan	nan	nan	1.7977876276618396e-14	4.904876605851142e-16	nan	nan	nan	nan
56454.950000000346	1.3796301646400684e-14	1.4517855079253474e-16	3.780090666787305e-15	3.077957836727714e-17	6.209113773162598e-15	4.4806565928930995e-17	1.9538210939060702e-14	4.966601035660346e-16	8.059501730665047e-15	4.395699174853264e-17	nan	nan	nan	nan	nan	nan	1.7681420876628856e-14	4.844624980225517e-16	nan	nan	nan	nan
56455.00000000035	1.3638783143043912e-14	1.428101901793155e-16	3.75038115616166e-15	3.0320634273968533e-17	6.152225190596408e-15	4.410127244859517e-17	1.9272625461115718e-14	4.921494389862321e-16	7.98993955553967e-15	4.3775826757560735e-17	nan	nan	nan	nan	nan	nan	1.7386638178414836e-14	4.784436466638974e-16	nan	nan	nan	nan
56455.05000000035	1.3482373771938992e-14	1.404571311048833e-16	3.72031578118661e-15	2.986459089829686e-17	6.095726639696488e-15	4.340709649091848e-17	1.9007430034132498e-14	4.876034477990465e-16	7.922236459123197e-15	4.369286456398425e-17	nan	nan	nan	nan	nan	nan	1.7093668524167907e-14	4.72433427949378e-16	nan	nan	nan	nan
56455.100000000355	1.3327160023237719e-14	1.3811737339108278e-16	3.689931946144216e-15	2.9411800231033523e-17	6.039655263072082e-15	4.272194185810966e-17	1.874283011497242e-14	4.830306556196318e-16	7.856157663316739e-15	4.3676758434102746e-17	nan	nan	nan	nan	nan	nan	1.6802647295474467e-14	4.664339796263203e-16	nan	nan	nan	nan
56455.15000000036	1.3173223219402617e-14	1.3578898242021147e-16	3.659266940927795e-15	2.896262460862324e-17	5.98404661443996e-15	4.204380033777053e-17	1.847902791377072e-14	4.784424910247196e-16	7.791504207426792e-15	4.3699376754009804e-17	nan	nan	nan	nan	nan	nan	1.6513705120614705e-14	4.604472872322112e-16	nan	nan	nan	nan
56455.20000000036	1.302063963616465e-14	1.3347021656648867e-16	3.628357897721254e-15	2.8517440373266964e-17	5.928934722993201e-15	4.137085998437571e-17	1.8216222535403653e-14	4.738537301208875e-16	7.728110017734227e-15	4.373733485617488e-17	nan	nan	nan	nan	nan	nan	1.6226968095168534e-14	4.544752599512651e-16	nan	nan	nan	nan
56455.250000000364	1.2869480626981006e-14	1.311596300364124e-16	3.597241746727521e-15	2.8076641554827717e-17	5.874352162591107e-15	4.070156381564641e-17	1.7954610143515882e-14	4.692829509423587e-16	7.6658382792953e-15	4.377237286539618e-17	nan	nan	nan	nan	nan	nan	1.594255801032339e-14	4.485198688045581e-16	nan	nan	nan	nan
56455.30000000037	1.2719812750529692e-14	1.2885615465135613e-16	3.5659551709717845e-15	2.764064357265873e-17	5.820330133979249e-15	4.003463685263348e-17	1.769438414560273e-14	4.647529843604963e-16	7.604577241150533e-15	4.379103417580791e-17	nan	nan	nan	nan	nan	nan	1.5660592579972983e-14	4.4258336257299174e-16	nan	nan	nan	nan
56455.35000000037	1.2571697900798e-14	1.2655916411570231e-16	3.5345345601839026e-15	2.72098869538746e-17	5.7668985657728685e-15	3.936909672623634e-17	1.7435735397437616e-14	4.602913433181613e-16	7.544235594948799e-15	4.378402307012282e-17	nan	nan	nan	nan	nan	nan	1.5381185653410368e-14	4.36668565713127e-16	nan	nan	nan	nan
56455.40000000037	1.2425193439312919e-14	1.242685241384291e-16	3.5030159637995038e-15	2.6784841054720316e-17	5.7140861992829424e-15	3.870426874454272e-17	1.7178852424940258e-14	4.559306063381545e-16	7.484737499177856e-15	4.374550748375823e-17	nan	nan	nan	nan	nan	nan	1.5104447395000885e-14	4.307792366822229e-16	nan	nan	nan	nan
56455.450000000375	1.228035232916197e-14	1.2198463135288708e-16	3.4714350431008102e-15	2.6366007767028062e-17	5.661920738623132e-15	3.803980927758078e-17	1.6923921661407968e-14	4.51708724437579e-16	7.426017369725281e-15	4.367255019507396e-17	nan	nan	nan	nan	nan	nan	1.4830484405526172e-14	4.24920416470372e-16	nan	nan	nan	nan
56455.50000000038	1.2137223270444615e-14	1.1970844333425592e-16	3.4398270225538523e-15	2.5953925180275215e-17	5.6104289576870394e-15	3.737576834261678e-17	1.6671127697875877e-14	4.476692130145489e-16	7.368014527596259e-15	4.356478696155062e-17	nan	nan	nan	nan	nan	nan	1.4559399751818974e-14	4.1909861638051674e-16	nan	nan	nan	nan
56455.55000000038	1.1995850836907877e-14	1.1744150103751225e-16	3.4082266403834937e-15	2.55491711576592e-17	5.559636852209679e-15	3.671268176605229e-17	1.6420653544233116e-14	4.438611824112882e-16	7.310667794533756e-15	4.342439615390087e-17	nan	nan	nan	nan	nan	nan	1.429129286183913e-14	4.1332157263209455e-16	nan	nan	nan	nan
56455.600000000384	1.1856275613557035e-14	1.1518594368182622e-16	3.3766680984463803e-15	2.5152366769942372e-17	5.5095697926107495e-15	3.605171398203162e-17	1.617268089861258e-14	4.4033915347286377e-16	7.253910100711078e-15	4.3256374821448365e-17	nan	nan	nan	nan	nan	nan	1.4026259231578616e-14	4.0759712978793257e-16	nan	nan	nan	nan
56455.65000000039	1.1718534335172012e-14	1.1294451436400187e-16	3.3451850114907203e-15	2.4764179512362646e-17	5.460252668498628e-15	3.5394847227084396e-17	1.5927390422477548e-14	4.3716259870289738e-16	7.197663203506633e-15	4.306907183315172e-17	nan	nan	nan	nan	nan	nan	1.376438987842975e-14	4.0193061479468913e-16	nan	nan	nan	nan
56455.70000000039	1.1582660025756825e-14	1.1072055244919434e-16	3.3138103558695764e-15	2.4385326209579252e-17	5.411710067052675e-15	3.474510170813686e-17	1.568496201876453e-14	4.3439514713626457e-16	7.141832622366371e-15	4.2874878124440356e-17	nan	nan	nan	nan	nan	nan	1.3505770463500248e-14	3.963198625647859e-16	nan	nan	nan	nan
56455.75000000039	1.1448682139117675e-14	1.0851796594836388e-16	3.2825764178171403e-15	2.401657548726843e-17	5.36396642052416e-15	3.4106767562951474e-17	1.5445575110398867e-14	4.3210339374776337e-16	7.086302822649163e-15	4.2690902844268403e-17	nan	nan	nan	nan	nan	nan	1.3250479993812168e-14	3.907469254800832e-16	nan	nan	nan	nan
56455.800000000396	1.1316626700921845e-14	1.0634117359159402e-16	3.251514741391393e-15	2.3658749663646013e-17	5.317046161555257e-15	3.348559350732077e-17	1.5209408916476204e-14	4.303552640470141e-16	7.030932810581629e-15	4.2539354928902237e-17	nan	nan	nan	nan	nan	nan	1.29985890059372e-14	3.851655678627165e-16	nan	nan	nan	nan
56455.8500000004	1.1186516452847971e-14	1.0419500205100151e-16	3.220656076226775e-15	2.331272588342569e-17	5.270973873807196e-15	3.2888845389665845e-17	1.4976642723405347e-14	4.292179030468325e-16	6.9755521886652985e-15	4.2447256003628656e-17	nan	nan	nan	nan	nan	nan	1.2750157127696208e-14	3.794840919918316e-16	nan	nan	nan	nan
56455.9000000004	1.105837099963608e-14	1.0208451879749506e-16	3.190030325202222e-15	2.2979436284067438e-17	5.225774405452582e-15	3.2325113849399763e-17	1.4747456148328592e-14	4.287550855318503e-16	6.919957824426018e-15	4.244498154743589e-17	nan	nan	nan	nan	nan	nan	1.2505229917342216e-14	3.73544081445913e-16	nan	nan	nan	nan
56455.950000000405	1.0932208031931556e-14	1.0001453272716726e-16	3.159666435837019e-15	2.265985880543e-17	5.181472155646187e-15	3.180322598881229e-17	1.4522022568360755e-14	4.290192130228499e-16	6.863932082316415e-15	4.2561178051835695e-17	nan	nan	nan	nan	nan	nan	1.2263834894591775e-14	3.6709749478027324e-16	nan	nan	nan	nan
56456.00000000041	1.0808058447703261e-14	9.798590046190723e-17	3.1295915609527583e-15	2.2354901505040688e-17	5.138080088312064e-15	3.132484980033396e-17	1.4300414077941415e-14	4.2997914339490964e-16	6.807531895892392e-15	4.2791808421775465e-17	nan	nan	nan	nan	nan	nan	1.2025976710860747e-14	3.597873742636588e-16	nan	nan	nan	nan
56456.05000000041	1.0685962825208564e-14	9.599638699544743e-17	3.099831201375783e-15	2.2065431100236218e-17	5.0956024024054315e-15	3.088608148976549e-17	1.4082625202112491e-14	4.315380317362444e-16	6.75101627602466e-15	4.31074672589827e-17	nan	nan	nan	nan	nan	nan	1.1791631464662819e-14	3.511414273149864e-16	nan	nan	nan	nan
56456.10000000041	1.0565958511580134e-14	9.404363319147617e-17	3.070409787881083e-15	2.1792366618161906e-17	5.054042900896249e-15	3.0483083215482343e-17	1.3868649656702134e-14	4.3359257615861815e-16	6.6946147147255e-15	4.34791612205104e-17	nan	nan	nan	nan	nan	nan	1.1560740261756931e-14	3.4059328438010317e-16	nan	nan	nan	nan
56456.150000000416	1.0448064747613287e-14	9.212471811703843e-17	3.0413506479109874e-15	2.153668263953708e-17	5.0133989253800384e-15	3.0109564274582526e-17	1.365848253574498e-14	4.3603774391855235e-16	6.638549363993738e-15	4.388097937667987e-17	nan	nan	nan	nan	nan	nan	1.1333202259600825e-14	3.275544092399455e-16	nan	nan	nan	nan
56456.20000000042	1.0332286469534396e-14	9.023667352603614e-17	3.012675956722317e-15	2.12994081781945e-17	4.973662595242009e-15	2.975784340353617e-17	1.34521204625156e-14	4.3876942172064357e-16	6.583029849062032e-15	4.429161239893651e-17	nan	nan	nan	nan	nan	nan	1.1108867634997882e-14	3.1157275812355717e-16	nan	nan	nan	nan
56456.25000000042	1.0218626309422149e-14	8.837749527189743e-17	2.9844066899463603e-15	2.10816233202822e-17	4.9348254011642244e-15	2.9421650444469636e-17	1.3249561726751774e-14	4.4168646327471843e-16	6.528234022008486e-15	4.4695304777810644e-17	nan	nan	nan	nan	nan	nan	1.088753118666138e-14	2.9263531208782857e-16	nan	nan	nan	nan
56456.300000000425	1.0107085063913888e-14	8.654655453043537e-17	2.95656257780683e-15	2.088445333571498e-17	4.896877891881584e-15	2.9096336900154766e-17	1.3050806408730052e-14	4.446921775507005e-16	6.474311888929607e-15	4.5081652389848586e-17	nan	nan	nan	nan	nan	nan	1.0668927644862254e-14	2.716951522887614e-16	nan	nan	nan	nan
56456.35000000043	9.997661845295415e-15	8.474502819990761e-17	2.9291620612922682e-15	2.0709060006666896e-17	4.859809241842546e-15	2.877879355196434e-17	1.2855856490808248e-14	4.476953287724575e-16	6.421385996661915e-15	4.5445480021768676e-17	nan	nan	nan	nan	nan	nan	1.0452730220396144e-14	2.514663949205768e-16	nan	nan	nan	nan
56456.40000000043	9.890354228327912e-15	8.297640007034958e-17	2.9022222505566203e-15	2.0556629964755816e-17	4.82360670211999e-15	2.846727274482511e-17	1.2664715956995875e-14	4.506107327272193e-16	6.369553321827484e-15	4.578672423212658e-17	1.058140711086153e-14	2.74627125504929e-16	1.225627416951693e-14	2.769545428724914e-16	nan	nan	1.0238558988658218e-14	2.371336150264505e-16	5.738303006103844e-15	3.284078162131552e-16	nan	nan
56456.450000000434	9.785158393810838e-15	8.124706560113903e-17	2.8757588858323932e-15	2.0428359913055414e-17	4.788255050670577e-15	2.8161253474661586e-17	1.24773908810544e-14	4.53359536473833e-16	6.3188879354293005e-15	4.6110506110296456e-17	1.0512459779411778e-14	2.696576787829772e-16	1.216482903678154e-14	2.7188046548569895e-16	7.522091549554345e-15	3.744412981740461e-16	1.0026941884401029e-14	2.336513577749335e-16	5.699890803831555e-15	3.2316345703328374e-16	6.282448025158514e-15	2.5704407768102887e-16
56456.50000000044	9.682069270215836e-15	7.956706586393164e-17	2.849786301114805e-15	2.0325438716298353e-17	4.753736033994242e-15	2.786145643909143e-17	1.2293889503570027e-14	4.558692635263816e-16	6.269443593715913e-15	4.6427519516714535e-17	1.0442757465372215e-14	2.655132397670095e-16	1.2073011266670127e-14	2.6732276631321657e-16	7.461214145821001e-15	3.6784520277815534e-16	9.820221168445822e-15	2.408250262309164e-16	5.66128798644108e-15	3.1801354866323606e-16	6.2584124670886215e-15	2.530342130456083e-16
