MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56131.67649999374	6.009106428610631e-16	4.554843713729266e-17	8.257558516693178e-16	1.1162339079045871e-17	9.950823555934817e-16	1.462770115138575e-17	1.1596625168278932e-15	2.1189797856379194e-17	3.9928941132580804e-16	6.1376431830690615e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56131.72649999374	6.005207543259293e-16	4.1133012955443207e-17	8.251438161682745e-16	1.1273638558646159e-17	9.943588406231384e-16	1.4697440922837534e-17	1.158835724729556e-15	2.1090024983352184e-17	3.9897853061043294e-16	6.088922862585208e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56131.77649999374	6.00131140361788e-16	3.571566582355011e-17	8.245359156991936e-16	1.1367385964691744e-17	9.93639252562258e-16	1.474760477690664e-17	1.158009518694257e-15	2.0980076400523784e-17	3.9866787232736215e-16	6.03526426240039e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56131.826499993746	5.997417840493171e-16	2.936941456521254e-17	8.239325257244769e-16	1.1442864712593026e-17	9.929239729477814e-16	1.4780716314177835e-17	1.1571838982185908e-15	2.0869408379444678e-17	3.9835743552796207e-16	5.981220562051295e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56131.87649999375	5.993526651320619e-16	2.220783314002894e-17	8.233340217065268e-16	1.1499602905734524e-17	9.922133833186763e-16	1.4799977559263184e-17	1.1563588628078491e-15	2.076889108919122e-17	3.980472192643743e-16	5.932067398941814e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56131.92649999375	5.98963760015588e-16	1.4470166326888148e-17	8.227407791144555e-16	1.1537359314601576e-17	9.915078652219279e-16	1.4809150110403955e-17	1.1555344119632309e-15	2.0690433910014714e-17	3.9773722258602675e-16	5.893606825121293e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56131.976499993754	5.985750417661301e-16	7.222088814425959e-18	8.221531734285595e-16	1.1556110307224806e-17	9.90807800218795e-16	1.4812407140269882e-17	1.154710545188493e-15	2.0646466155996523e-17	3.9742744454544893e-16	5.8718690364432415e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.02649999376	5.9818648176039e-16	7.570666993623811e-18	8.215715616850241e-16	1.1556018192784673e-17	9.901135519360309e-16	1.4813928800697655e-17	1.1538872620114375e-15	2.064869475400515e-17	3.9711788435450334e-16	5.872442012988027e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.07649999376	5.977980811597808e-16	1.4941106627543865e-17	8.209959308836347e-16	1.1537055599891303e-17	9.894251242947632e-16	1.4813495636850952e-17	1.1530645625180113e-15	2.0696578124685114e-17	3.9680854443420233e-16	5.895062005554657e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.12649999376	5.974098684183904e-16	2.2656964646508842e-17	8.204259258451873e-16	1.149903505824588e-17	9.88742188572121e-16	1.4806831327900194e-17	1.15224244732417e-15	2.0778214934534948e-17	3.9649943017435136e-16	5.934027188242051e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.176499993766	5.970218698076493e-16	2.9773887500292006e-17	8.198611785361022e-16	1.1441962221593368e-17	9.880644035551426e-16	1.4789745841198174e-17	1.1514209170530307e-15	2.0881197813343585e-17	3.9619054707756847e-16	5.983300371554454e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.22649999377	5.966341082706347e-16	3.606656688336428e-17	8.193013209268254e-16	1.136606219969238e-17	9.873914280372987e-16	1.4758470801079618e-17	1.1505999723389663e-15	2.0993674380262914e-17	3.958819006433703e-16	6.037094018173056e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.27649999377	5.962466034276961e-16	4.142500844257803e-17	8.187459849971975e-16	1.1271793243047554e-17	9.867229208206055e-16	1.470980530044371e-17	1.149779613805606e-15	2.1104857052496623e-17	3.9557349637476254e-16	6.090162008807231e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.326499993775	5.958593715815772e-16	4.577779348095602e-17	8.181948027310859e-16	1.1159861487012933e-17	9.86058540712014e-16	1.4641233024208015e-17	1.148959842078625e-15	2.120538939599918e-17	3.952653397728125e-16	6.137990111181265e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.37649999378	5.954724257220434e-16	4.907439552025395e-17	8.176474061199623e-16	1.1031236957139682e-17	9.853979465330127e-16	1.4551017437907592e-17	1.1481406577862571e-15	2.1287593356507554e-17	3.949574363405259e-16	6.1769073233420976e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.42649999378	5.950857755300071e-16	5.127939718080635e-17	8.171034271593249e-16	1.0887170880250177e-17	9.84740797103592e-16	1.4438281394966958e-17	1.1473220615541776e-15	2.1345625782712067e-17	3.9464979157974544e-16	6.204142833967101e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.47649999378	5.946994273811567e-16	5.23701379681975e-17	8.165624978540667e-16	1.072921411342598e-17	9.840867512478837e-16	1.430307642926163e-17	1.1465040540106202e-15	2.1375570788784162e-17	3.943424109911507e-16	6.2178502049911735e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.526499993786	5.943133843490886e-16	5.233565592223316e-17	8.160242502037119e-16	1.0559236137988806e-17	9.834354678074645e-16	1.414644534928276e-17	1.1456866357766557e-15	2.1375489084378713e-17	3.940353000800735e-16	6.2171149716626944e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.57649999379	5.9392764620794e-16	5.1176264213639803e-17	8.154883162203112e-16	1.0379443612289592e-17	9.827866056145723e-16	1.3970479554918353e-17	1.1448698074830758e-15	2.1345438680547025e-17	3.937284643460305e-16	6.201956139567105e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.62649999379	5.935422094345287e-16	4.890355774916472e-17	8.149543279168097e-16	1.0192396799982615e-17	9.821398235122814e-16	1.3778369954973976e-17	1.1440535697509518e-15	2.1287474119369527e-17	3.9342190929319033e-16	6.173326457790457e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.676499993795	5.931570672099918e-16	4.554085258824302e-17	8.144219173048106e-16	1.0001021354407219e-17	9.81494780342345e-16	1.3574446550712435e-17	1.1432379232023777e-15	2.120562394255101e-17	3.931156404261094e-16	6.133111467996066e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.7264999938	5.927722094209337e-16	4.112427243412215e-17	8.138907164039694e-16	9.808611736776943e-18	9.808511349538293e-16	1.3364197408501613e-17	1.142422868467122e-15	2.1105838934025493e-17	3.9280966324624277e-16	6.084122088167019e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.7764999938	5.923876226600729e-16	3.570516952801954e-17	8.133603572290208e-16	9.618821358790488e-18	9.802085461940379e-16	1.315425212540307e-17	1.1416084061611399e-15	2.099589633207382e-17	3.925039832550454e-16	6.030070124609971e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.826499993804	5.920032902263977e-16	2.9356131708126445e-17	8.128304718005149e-16	9.435633096869996e-18	9.795666729171471e-16	1.2952308846471681e-17	1.1407945369147115e-15	2.0885238491914913e-17	3.9219860595978734e-16	5.975510213766696e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.87649999381	5.9161919212482395e-16	2.218965525238873e-17	8.123006921363179e-16	9.263302782486593e-18	9.78925173967201e-16	1.276697844430502e-17	1.1399812613499307e-15	2.0784719357830713e-17	3.9189353686192364e-16	5.9257262023788275e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.92649999381	5.912353050653565e-16	1.44415415039919e-17	8.117706502542962e-16	9.106267910984013e-18	9.782837081966136e-16	1.2607517181907853e-17	1.1391685800832647e-15	2.0706230521251922e-17	3.9158878146717374e-16	5.886537059418219e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56132.97649999381	5.908516024617581e-16	7.163781077086054e-18	8.112399781709735e-16	8.969015008810144e-18	9.776419344556843e-16	1.2483423434209273e-17	1.1383564937429469e-15	2.066218304409623e-17	3.9128434527893094e-16	5.86400012406883e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.026499993815	5.904680560600579e-16	7.515089630162169e-18	8.10708317616352e-16	8.855730125599283e-18	9.76999521258321e-16	1.2403480355813278e-17	1.1375450030032538e-15	2.066426739707321e-17	3.909802341642251e-16	5.8637406378318945e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.07649999382	5.900846670066835e-16	1.4913423573673242e-17	8.101755050668743e-16	8.766824506472141e-18	9.76356331038545e-16	1.2367383543294015e-17	1.1367341096399172e-15	2.0711941792031345e-17	3.906764612779341e-16	5.885527879989343e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.12649999382	5.897014633885785e-16	2.263919022496374e-17	8.096415571016172e-16	8.69918414970882e-18	9.757124055416824e-16	1.2366379519493678e-17	1.1359238164472458e-15	2.079331989006999e-17	3.9037304650880063e-16	5.923690916706648e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.176499993824	5.893184711381916e-16	2.976083402092841e-17	8.091064970547587e-16	8.649420883566183e-18	9.75067793253004e-16	1.239117042634347e-17	1.1351141262594524e-15	2.0896010855452495e-17	3.900700100010431e-16	5.972237928501849e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.22649999383	5.889357129025652e-16	3.6056229728622076e-17	8.085703482716606e-16	8.614179732253818e-18	9.744225426566345e-16	1.2432791353507078e-17	1.1343050419061455e-15	2.100817844271501e-17	3.8976737189888015e-16	6.0254462685977314e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.27649999383	5.885532080488857e-16	4.1416397206008185e-17	8.08033134085606e-16	8.590305449885356e-18	9.737767022368757e-16	1.2483080874573806e-17	1.1334965662220497e-15	2.111904982816201e-17	3.8946515234691787e-16	6.078159509120253e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.32649999383	5.881709726695422e-16	4.577032812032475e-17	8.074948778334574e-16	8.574982348087554e-18	9.73130320474857e-16	1.2535027117230726e-17	1.1326887020347272e-15	2.121928132421956e-17	3.8916337148821187e-16	6.125984120826443e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.376499993836	5.877890195866926e-16	4.9067688484731874e-17	8.069556028480503e-16	8.565845447244987e-18	9.724834458469502e-16	1.2583005233038564e-17	1.1318814521794137e-15	2.130120535582599e-17	3.8886204947046967e-16	6.16540817719931e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.42649999384	5.874073583563359e-16	5.127315879869825e-17	8.064153324608788e-16	8.561063932807314e-18	9.718361268294388e-16	1.2622930414324358e-17	1.1310748194831602e-15	2.1358986901342325e-17	3.885612064371344e-16	6.193867077846591e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.47649999384	5.870259952718951e-16	5.23641285552273e-17	8.058740900003051e-16	8.559399615827367e-18	9.71188411899223e-16	1.2652350951422936e-17	1.1302688067765983e-15	2.138871592987307e-17	3.8826086253591375e-16	6.209777969780158e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.526499993844	5.866449333673074e-16	5.2329657166601304e-17	8.053318987946915e-16	8.560243468937206e-18	9.705403495272121e-16	1.2670501117211283e-17	1.129463416891383e-15	2.1388456832895568e-17	3.879610379152905e-16	6.212559022301585e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.57649999385	5.862641724196247e-16	5.1170057770210273e-17	8.047887821679269e-16	8.56363277882018e-18	9.698919881867822e-16	1.2678326552454247e-17	1.1286586526571227e-15	2.1358269253287804e-17	3.876617527179326e-16	6.202643530079481e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.62649999385	5.858837089511239e-16	4.8896903766122567e-17	8.042447634443471e-16	8.570250343368407e-18	9.692433763462873e-16	1.2678486529084168e-17	1.1278545169024027e-15	2.130020740145415e-17	3.8736302709775035e-16	6.1814927946296754e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.67649999385	5.855035362309271e-16	4.553346082971096e-17	8.036998659460517e-16	8.581405605344434e-18	9.685945624771648e-16	1.2675328851094004e-17	1.127051012457855e-15	2.1218297638149967e-17	3.870648811989622e-16	6.151605783425827e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.726499993856	5.85123644276131e-16	4.111575363964291e-17	8.031541129911136e-16	8.598996183321587e-18	9.679455950458305e-16	1.267482489078224e-17	1.1262481421510415e-15	2.111848677921458e-17	3.8676733517354024e-16	6.116517234492264e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.77649999386	5.847440198524503e-16	3.5694938602741324e-17	8.026075278989482e-16	8.625447216937034e-18	9.67296522520374e-16	1.2684444701628633e-17	1.1254459088069665e-15	2.100854641543363e-17	3.864704091707427e-16	6.080769059568074e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.82649999386	5.84364646474366e-16	2.93431825592081e-17	8.020601339853915e-16	8.663625345901692e-18	9.666473933642152e-16	1.2712947147646966e-17	1.1246443152613779e-15	2.0897911761482572e-17	3.8617412334254143e-16	6.049832877852506e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.876499993865	5.839855044047918e-16	2.217192753233191e-17	8.015119545644905e-16	8.716724871293885e-18	9.659982560435054e-16	1.2770060135902934e-17	1.123843364341326e-15	2.079742845407405e-17	3.8587849784013315e-16	6.0299561933355284e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.92649999387	5.836065706542446e-16	1.4413593338052758e-17	8.009630129485027e-16	8.788125264058072e-18	9.653491590181403e-16	1.286603386192161e-17	1.1230430588682337e-15	2.0718979122923947e-17	3.855835528151022e-16	6.027904690802958e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56133.97649999387	5.8322781897953e-16	7.106502717881338e-18	8.004133324519223e-16	8.881222519821433e-18	9.647001507546236e-16	1.3011068762320232e-17	1.1222434016773376e-15	2.0674966007577384e-17	3.852893084240725e-16	6.050582843127141e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.02649999387	5.828492214912398e-16	7.460533807032055e-18	7.998629352471392e-16	8.999067957008502e-18	9.640512680381932e-16	1.3214217944725559e-17	1.1214443954048647e-15	2.0677072466589508e-17	3.849957828849199e-16	6.10426626402416e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.07649999388	5.824707793210087e-16	1.4886398255347778e-17	7.993118207704828e-16	9.140906474305177e-18	9.634023133985408e-16	1.3474585904097006e-17	1.1206460389565221e-15	2.0724762397180498e-17	3.847029556622647e-16	6.188915018028993e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.12649999388	5.820925201933738e-16	2.262185653892863e-17	7.987599674194968e-16	9.302464617459892e-18	9.627528727666032e-16	1.3782066824792445e-17	1.1198483277765945e-15	2.080616702618765e-17	3.844107703699729e-16	6.2986120875413315e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.17649999388	5.81714469706176e-16	2.9748108637523354e-17	7.982073528052701e-16	9.479228040348947e-18	9.621025239209246e-16	1.4125697219259493e-17	1.1190512571794214e-15	2.0908914391874975e-17	3.841191692805649e-16	6.426922522995112e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.226499993885	5.813366502142416e-16	3.6046153971469677e-17	7.976539545379967e-16	9.666737235370291e-18	9.61450844634058e-16	1.4494562922844033e-17	1.1182548224844595e-15	2.102118706940141e-17	3.838280946650105e-16	6.567533995418954e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.27649999389	5.809590808348619e-16	4.140800443617651e-17	7.970997502193712e-16	9.860718031665064e-18	9.607974126831378e-16	1.487823273003359e-17	1.1174590190029788e-15	2.113223026427324e-17	3.835374887946671e-16	6.714575866005086e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.32649999389	5.80581777452785e-16	4.5763052530836673e-17	7.965447174591401e-16	1.0057170810435433e-17	9.6014180583781e-16	1.5267032252117185e-17	1.1166638420513663e-15	2.1232717186414055e-17	3.8324729394321823e-16	6.8628159619240885e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.376499993894	5.802047527247241e-16	4.906115215809888e-17	7.959888338589981e-16	1.0252425235323315e-17	9.594836018613762e-16	1.5652189722403763e-17	1.1158692869449851e-15	2.1314995810984483e-17	3.8295745238395967e-16	7.007760674098297e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.4264999939	5.798280160833766e-16	5.126707931997515e-17	7.954320770175076e-16	1.0443168311030782e-17	9.588223785109704e-16	1.6025889491081633e-17	1.1150753489956172e-15	2.137324534365598e-17	3.8266790638631053e-16	7.145687600847827e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.4764999939	5.794515737409608e-16	5.235827227229213e-17	7.94874424535916e-16	1.0626453154058756e-17	9.5815771354126e-16	1.6381265196116698e-17	1.1142820235196495e-15	2.1403568589654427e-17	3.8237859822976933e-16	7.2736361252466e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.5264999939	5.790754286922673e-16	5.2323811274049907e-17	7.94315854012786e-16	1.0799694810343549e-17	9.574891846919343e-16	1.671235745147636e-17	1.1134893058278407e-15	2.1404041338119578e-17	3.8208947018220444e-16	7.389374747943882e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.576499993906	5.786995807172246e-16	5.116400943007643e-17	7.937563430408648e-16	1.096065796570274e-17	9.568163697052369e-16	1.7014053725882145e-17	1.1126971912391354e-15	2.1374733040030422e-17	3.818004645207884e-16	7.491357729333542e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.62649999391	5.783240263829829e-16	4.889041916412947e-17	7.931958692151364e-16	1.1107440220754388e-17	9.561388463054384e-16	1.7282022005831626e-17	1.1119056750614788e-15	2.1317705793090544e-17	3.8151152351765407e-16	7.578678304414764e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.67649999391	5.779487590455126e-16	4.552625700231269e-17	7.9263441012924265e-16	1.1238453409897626e-17	9.554561922110821e-16	1.7512645260838934e-17	1.1111147526079321e-15	2.1236991427851628e-17	3.812225894453218e-16	7.651021958384574e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.726499993914	5.775737688507211e-16	4.1107451005430194e-17	7.920719433701152e-16	1.1352404616094131e-17	9.547679851240587e-16	1.7702960720824678e-17	1.1103244191961607e-15	2.1138539094862974e-17	3.8093360457825046e-16	7.708620577745156e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.77649999392	5.771990427350847e-16	3.568496643028949e-17	7.915084465296065e-16	1.1448277879835116e-17	9.540738027493432e-16	1.7850605800707995e-17	1.1095346701312963e-15	2.103011869597084e-17	3.806445111889605e-16	7.752206482524667e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.82649999392	5.768245644257985e-16	2.93305589005111e-17	7.90943897188385e-16	1.1525317139197396e-17	9.533732227651257e-16	1.7953771320262494e-17	1.108745500731004e-15	2.0921158702348365e-17	3.8035525154958467e-16	7.78296403795686e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.87649999392	5.76450314440444e-16	2.215463920672881e-17	7.903782729351719e-16	1.1583010613273363e-17	9.526658228406973e-16	1.8011161943025608e-17	1.107956906303741e-15	2.082249194808842e-17	3.8006576793148044e-16	7.80247563792295e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.926499993926	5.760762700861729e-16	1.4386307061723605e-17	7.898115513492935e-16	1.1621076576792875e-17	9.519511806366267e-16	1.8021963304408844e-17	1.1071688821610336e-15	2.074598141288482e-17	3.797760026067806e-16	7.812658127188275e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56134.97649999393	5.757024054584076e-16	7.050240136208177e-18	7.892437100105235e-16	1.1639450429980485e-17	9.51228873793042e-16	1.7985815121625815e-17	1.1063814236123619e-15	2.0704002604965333e-17	3.7948589784606724e-16	7.815685429189792e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.02649999393	5.75328693027598e-16	7.4069852881921e-18	7.886747270448598e-16	1.1638256140803315e-17	9.504984810589888e-16	1.7902764690715527e-17	1.1055945249210025e-15	2.07082055716935e-17	3.7919540423044964e-16	7.813775488331608e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.076499993935	5.749551339107779e-16	1.486001617315094e-17	7.881045915846415e-16	1.1617481671350616e-17	9.497596036450601e-16	1.7772779240923465e-17	1.1048081592834365e-15	2.0758012630939152e-17	3.7890463909819803e-16	7.806850191415214e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.12649999394	5.745817554747527e-16	2.2604953013780697e-17	7.87533302941385e-16	1.1577003737759996e-17	9.490118635209853e-16	1.7595789691435607e-17	1.1040222804244876e-15	2.084150655864503e-17	3.7861387398455467e-16	7.792720687604431e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.17649999394	5.742085829870738e-16	2.9735703263461366e-17	7.869608608046241e-16	1.1516891619918308e-17	9.482548834375648e-16	1.7372160708480033e-17	1.1032368413343363e-15	2.0946263214495322e-17	3.78323386219297e-16	7.769294316527305e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.22649999394	5.738356385141221e-16	3.603633309125369e-17	7.863872648625506e-16	1.1437429546955371e-17	9.474882861167885e-16	1.710274385106149e-17	1.1024517950026506e-15	2.106040912020089e-17	3.7803345313491605e-16	7.734758750516932e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.276499993946	5.734629409265175e-16	4.139982464774051e-17	7.858125148024613e-16	1.1339128451788401e-17	9.467116942593236e-16	1.678892210127206e-17	1.1016670944170526e-15	2.1173129333230038e-17	3.777443520666168e-16	7.68766742036741e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.32649999395	5.730905059040466e-16	4.5755961928900946e-17	7.852366103085218e-16	1.122273882087792e-17	9.459247305505955e-16	1.6432665498899435e-17	1.1008826925643972e-15	2.1275032736429238e-17	3.774563603457273e-16	7.627012796250051e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.37649999395	5.727183459401122e-16	4.9054782226692174e-17	7.846595510599764e-16	1.1089264795632149e-17	9.451270176574383e-16	1.60366007970891e-17	1.1000985424351199e-15	2.135839899727069e-17	3.771697553086153e-16	7.552292087284443e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.426499993955	5.723464703457017e-16	5.1261154723043085e-17	7.84081336738754e-16	1.093997952124621e-17	9.44318178221664e-16	1.560409825408473e-17	1.0993145970127499e-15	2.1417335590976334e-17	3.768848142947502e-16	7.463569559559708e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.47649999396	5.719748852528767e-16	5.235256524098483e-17	7.835019670200729e-16	1.0776441443776486e-17	9.434978348629698e-16	1.5139378983379808e-17	1.0985308092843978e-15	2.1447871434030507e-17	3.7660181464166276e-16	7.361538846215107e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.52649999396	5.716035936177853e-16	5.231811437247466e-17	7.829214415800459e-16	1.0600511068024159e-17	9.426656101794662e-16	1.4647645963202173e-17	1.097747132229756e-15	2.1448008261508106e-17	3.763210336954126e-16	7.247587530404937e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.576499993964	5.712325952231965e-16	5.115811519112652e-17	7.823397600916547e-16	1.0414367093212565e-17	9.418211267498804e-16	1.4135240463844272e-17	1.0969635188323537e-15	2.1417744405904548e-17	3.76042748798958e-16	7.123864260542798e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.62649999397	5.70861886680554e-16	4.888409966164872e-17	7.817569222269862e-16	1.0220520378733954e-17	9.409640071218377e-16	1.3609822622271276e-17	1.0961799220698367e-15	2.1359078265826574e-17	3.7576723730688744e-16	6.993346060493876e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.67649999397	5.704914614315569e-16	4.551923636738848e-17	7.811729276536534e-16	1.0021823295672781e-17	9.400938738234912e-16	1.3080567697441371e-17	1.0953962949190839e-15	2.127599160732029e-17	3.754947765726263e-16	6.859899070151216e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.72649999397	5.701213097492596e-16	4.109935910220367e-17	7.805877760356908e-16	9.821471017700393e-18	9.39210349355946e-16	1.255835725096449e-17	1.0946125903597874e-15	2.1174405484845643e-17	3.7522564395774113e-16	6.728320036739735e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.776499993975	5.697514187386983e-16	3.5675246553732483e-17	7.800014670398168e-16	9.622990118822362e-18	9.383130561924645e-16	1.2055922747192826e-17	1.09382876136371e-15	2.1062094276251957e-17	3.749601168249615e-16	6.6043378067749965e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.82649999398	5.693817723370366e-16	2.931825270890229e-17	7.794140003264869e-16	9.430208612455931e-18	9.374016167829608e-16	1.1587867680158651e-17	1.0930447609051726e-15	2.0948536498232826e-17	3.7469847254748404e-16	6.494545509688712e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.87649999398	5.690123513132385e-16	2.213777974171033e-17	7.788253755548147e-16	9.247200512751795e-18	9.364756535451022e-16	1.1170455333038657e-17	1.0922605419459613e-15	2.084467542291557e-17	3.744409885016069e-16	6.406227426620176e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.926499993984	5.686431332672624e-16	1.4359668175836852e-17	7.782355923843608e-16	9.078197654372966e-18	9.355347888745286e-16	1.0821019276405022e-17	1.091476057462188e-15	2.0762560489017888e-17	3.7418794207370755e-16	6.347046276689099e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56135.97649999399	5.682740926287785e-16	6.994979835358775e-18	7.776446504675284e-16	8.927462494509313e-18	9.345786451309323e-16	1.0556865824866731e-17	1.0906912604138482e-15	2.071484409330758e-17	3.7393961065365265e-16	6.324573861314536e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
