MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_z	sdss_z_err
55842.86000000116	8.22783178263093e-16	1.78144020319644e-17	3.001942299468687e-16	6.473345177097275e-18	5.87974802931532e-16	3.9694036652991194e-17	6.85667581710178e-16	1.1835958904224327e-16	7.260010200041979e-16	3.952190860142278e-17	2.801034241391215e-16	7.103123052226605e-18
55842.91000000116	8.239826609341334e-16	1.7583711868827617e-17	3.009111221020864e-16	6.4748047282834065e-18	5.890501038719226e-16	3.891194106630412e-17	6.857127799231756e-16	1.2075101403620518e-16	7.283046525829853e-16	3.9929829768632387e-17	2.805617578966899e-16	7.058151643294859e-18
55842.96000000116	8.251712623163614e-16	1.7350025551368545e-17	3.016254834670966e-16	6.4756516005618265e-18	5.901106652422281e-16	3.807006606725057e-17	6.856940615239788e-16	1.2311744274965863e-16	7.305933061697541e-16	4.025903542109988e-17	2.810141498640365e-16	7.011387171831987e-18
55843.010000001166	8.263490435877639e-16	1.7113829492833423e-17	3.023372353716318e-16	6.475889070056859e-18	5.911565305869406e-16	3.717077760808178e-17	6.856124743738261e-16	1.254581489214445e-16	7.328648667212939e-16	4.0498878551440034e-17	2.814604904744641e-16	6.962914411031925e-18
55843.06000000117	8.2751606590734545e-16	1.687564268942977e-17	3.0304629913963713e-16	6.475520734927454e-18	5.921877335268184e-16	3.6216724186247715e-17	6.854690534976731e-16	1.2777244155908917e-16	7.351172081445061e-16	4.064080339408547e-17	2.8190066993410224e-16	6.912832948268116e-18
55843.11000000117	8.286723904145337e-16	1.6636018180316926e-17	3.0375259608876963e-16	6.474550516499469e-18	5.932042977544941e-16	3.521086950978123e-17	6.852648212399434e-16	1.3005966237421827e-16	7.373481918146789e-16	4.067824762294674e-17	2.823345782187195e-16	6.8612575005972314e-18
55843.160000001175	8.298180782202815e-16	1.6395544465324278e-17	3.0445604753074644e-16	6.472982660388732e-18	5.942062370273675e-16	3.4156532265880695e-17	6.850007874187091e-16	1.3231918348228915e-16	7.395556660914696e-16	4.060655820538283e-17	2.8276210507052204e-16	6.80831819960475e-18
55843.21000000118	8.309531904313895e-16	1.6154846822706966e-17	3.0515657477147527e-16	6.470821737752209e-18	5.951935551591175e-16	3.305743463531993e-17	6.846779494782856e-16	1.345504053328251e-16	7.417374658321374e-16	4.0422927525323664e-17	2.8318313999494264e-16	6.754160836171955e-18
55843.26000000118	8.320777881214375e-16	1.591458848053918e-17	3.058540991092052e-16	6.4680726463656605e-18	5.961662460088599e-16	3.1917761599524e-17	6.842972926403273e-16	1.3675275484129206e-16	7.438914119021975e-16	4.0126353892084297e-17	2.835975722574514e-16	6.698947053456999e-18
55843.310000001184	8.33191932356887e-16	1.567547156921293e-17	3.065485418363759e-16	6.4647406119404235e-18	5.971242934685864e-16	3.0742233561143975e-17	6.838597900534677e-16	1.389256836979157e-16	7.460153106835646e-16	3.971762905330791e-17	2.840052908803278e-16	6.642854473749878e-18
55843.36000000119	8.342956841757242e-16	1.5438237780496986e-17	3.0723982423883444e-16	6.460831189235649e-18	5.980676714485738e-16	2.953619532274847e-17	6.833664029413805e-16	1.410686668322148e-16	7.481069535796283e-16	3.9199354448402725e-17	2.844061846394333e-16	6.5860767420961454e-18
55843.41000000119	8.35389104605851e-16	1.5203668626367067e-17	3.07927867594508e-16	6.456350263288242e-18	5.989963438606689e-16	2.8305724982820006e-17	6.82818080749481e-16	1.431812010149985e-16	7.501641165176136e-16	3.857598732911005e-17	2.84800142061009e-16	6.528823466531294e-18
55843.46000000119	8.364722546466942e-16	1.4972585195569927e-17	3.0861259317516625e-16	6.451304050564226e-18	5.999102645998344e-16	2.705776667514531e-17	6.822157612900585e-16	1.4526280358204992e-16	7.52184559448031e-16	3.7853917185745307e-17	2.8518705141841815e-16	6.471320031621168e-18
55843.510000001195	8.375451952941214e-16	1.4745847266649e-17	3.092939222447027e-16	6.4456991001703736e-18	6.008093775236133e-16	2.5800291011751408e-17	6.815603708860984e-16	1.4731301126584254e-16	7.541660258409924e-16	3.7041571738932095e-17	2.8556680072893904e-16	6.413807258903052e-18
55843.5600000012	8.3860798750484765e-16	1.452435164243579e-17	3.0997177605956943e-16	6.439542294930546e-18	6.016936164294707e-16	2.4542486040053954e-17	6.808528245135708e-16	1.4933137912343906e-16	7.561062421795152e-16	3.614954953136535e-17	2.8593927775049386e-16	6.3565408846534426e-18
55843.6100000012	8.396606922444859e-16	1.430902954329091e-17	3.106460758686252e-16	6.43284085249684e-18	6.025629050305227e-16	2.3294978491110576e-17	6.800940259423727e-16	1.513174795502535e-16	7.5800291744959155e-16	3.519077210000879e-17	2.8630436997843174e-16	6.2997908227348864e-18
55843.660000001204	8.407033704341577e-16	1.4100842891928204e-17	3.113167429129176e-16	6.425602326418225e-18	6.034171569287573e-16	2.2070078369398512e-17	6.792848678759024e-16	1.5327090137066844e-16	7.598537426268968e-16	3.4180641736852364e-17	2.866619646422202e-16	6.243840178059602e-18
55843.71000000121	8.417360829872724e-16	1.390077932740631e-17	3.1198369842574855e-16	6.417834607037166e-18	6.042562755867701e-16	2.0882026834195207e-17	6.784262320892003e-16	1.5519124899764125e-16	7.616563901603106e-16	3.31371795514454e-17	2.8701194870225424e-16	6.1889839748657484e-18
55843.76000000121	8.427588908071549e-16	1.3709845789118136e-17	3.1264686363182556e-16	6.409545922427894e-18	6.050801542971708e-16	1.9747204195009874e-17	6.775189895657772e-16	1.5707814165437315e-16	7.63408513451868e-16	3.208110141174015e-17	2.873542088465453e-16	6.135527563941231e-18
55843.81000000121	8.437718547692482e-16	1.3529060538197754e-17	3.133061597481102e-16	6.400744839232817e-18	6.058886761500766e-16	1.8684218047232755e-17	6.765640006331126e-16	1.589312126519912e-16	7.651077463332232e-16	3.1035765399235835e-17	2.8768863148745827e-16	6.083784674496168e-18
55843.860000001216	8.447750357288258e-16	1.3359443518111667e-17	3.139615079822737e-16	6.391440263346803e-18	6.066817139986387e-16	1.7713740915907392e-17	6.755621150967786e-16	1.6075010871786778e-16	7.667517025385165e-16	3.002689479278438e-17	2.8801510275842545e-16	6.0340750799617324e-18
55843.91000000122	8.457684945358224e-16	1.3202005026704529e-17	3.1461282953421957e-16	6.38164144046251e-18	6.074591304225224e-16	1.6857913273493082e-17	6.745141723732913e-16	1.625344893698625e-16	7.683379751734689e-16	2.908195119765772e-17	2.883335085106832e-16	5.9867218532230685e-18
55843.96000000122	8.467522920158504e-16	1.3057732732201954e-17	3.152600455946043e-16	6.371357956577145e-18	6.082207776892781e-16	1.613910540662897e-17	6.734210016216894e-16	1.642840263322999e-16	7.698641361807708e-16	2.8229017341917836e-17	2.8864373430996134e-16	5.9420481956324425e-18
55844.010000001224	8.477264877754471e-16	1.2927575387731278e-17	3.15903077352583e-16	6.360599734589941e-18	6.089665016326525e-16	1.5577856368047108e-17	6.722834218737584e-16	1.659984029899684e-16	7.713277447248163e-16	2.7495000162388632e-17	2.8894566560539654e-16	5.90037316109802e-18
55844.06000000123	8.486908881673705e-16	1.281204853638438e-17	3.1654184755247485e-16	6.349376270218507e-18	6.096969684965938e-16	1.5180405416219406e-17	6.711022421630612e-16	1.6767731387683896e-16	7.727282294787818e-16	2.68882106721572e-17	2.8923922406425333e-16	5.861865359750596e-18
55844.11000000123	8.49644734471391e-16	1.2710757244547242e-17	3.1717628242109506e-16	6.337695687913282e-18	6.104146879104487e-16	1.492517579920981e-17	6.698782616526924e-16	1.6932046419655734e-16	7.740692175058887e-16	2.6378630280010215e-17	2.895244125185807e-16	5.826365024291579e-18
55844.16000000123	8.505871914971673e-16	1.26231358909323e-17	3.1780630864776546e-16	6.325566226737293e-18	6.111224105797843e-16	1.4783604074158068e-17	6.686122697617857e-16	1.7092756937209496e-16	7.753548853392659e-16	2.5929228827790844e-17	2.8980124452801606e-16	5.793662497607405e-18
55844.210000001236	8.515174240389344e-16	1.2548572327720671e-17	3.1843185291247357e-16	6.312996476845429e-18	6.118228780604983e-16	1.4725795558714677e-17	6.673050462908266e-16	1.7249835462218906e-16	7.765893887714496e-16	2.5503022863994094e-17	2.9006973335815775e-16	5.763544847205059e-18
55844.26000000124	8.524345968695711e-16	1.24864176458397e-17	3.190528418846981e-16	6.299995383944618e-18	6.125188233382565e-16	1.472293546261062e-17	6.659573615457353e-16	1.7403255456248815e-16	7.777768637301579e-16	2.5065074514156052e-17	2.903298919809173e-16	5.735799159760897e-18
55844.31000000124	8.533378747334819e-16	1.2435996162514845e-17	3.1966920222493167e-16	6.286572253678541e-18	6.132129714060301e-16	1.4749067287835626e-17	6.645699764607672e-16	1.7552991282948768e-16	7.789214271504056e-16	2.4583932987015354e-17	2.9058173307479454e-16	5.710215660288438e-18
55844.360000001245	8.542264223477827e-16	1.2396615391166727e-17	3.2028086058320136e-16	6.272736755705275e-18	6.139080398401322e-16	1.4782157410759306e-17	6.631436427202343e-16	1.76990181725571e-16	7.800271778430653e-16	2.4032568765081516e-17	2.9082526902521784e-16	5.686590623209988e-18
55844.41000000125	8.550994044123857e-16	1.2367575733261331e-17	3.208877435991775e-16	6.258498927659574e-18	6.146067393744646e-16	1.4804565947928762e-17	6.616791028790742e-16	1.7841312188360953e-16	7.810981973600586e-16	2.338893048421569e-17	2.910605119248157e-16	5.664729049813704e-18
55844.46000000125	8.559559855945762e-16	1.2348179676666442e-17	3.214897779023044e-16	6.2438691788913295e-18	6.153117744735967e-16	1.4803120183730848e-17	6.601770904822406e-16	1.7979850194974039e-16	7.821385508562944e-16	2.2636285514967342e-17	2.9128747357373535e-16	5.6444470935809105e-18
55844.51000000125	8.56795330531385e-16	1.2337740318191204e-17	3.220868901109513e-16	6.228858293933565e-18	6.160258439040643e-16	1.4768975100088478e-17	6.586383301829871e-16	1.8114609828306562e-16	7.831522879484966e-16	2.1763510501856598e-17	2.915061654798899e-16	5.6255742211884264e-18
55844.56000000126	8.576166038313678e-16	1.2335589069473433e-17	3.22679006833762e-16	6.213477435671831e-18	6.167516413047393e-16	1.4697396307366255e-17	6.570635378600029e-16	1.8245569467113993e-16	7.84143443571035e-16	2.0765502300903765e-17	2.917165988593059e-16	5.607955102437572e-18
55844.61000000126	8.584189700710465e-16	1.234108243013742e-17	3.2326605466795725e-16	6.1977381483618875e-18	6.174918557558098e-16	1.458754704565307e-17	6.55453420733457e-16	1.8372708206020927e-16	7.851160388288979e-16	1.9643904699943976e-17	2.9191878463631194e-16	5.591451226830543e-18
55844.66000000126	8.592015937960956e-16	1.2353607780322965e-17	3.238479601996396e-16	6.181652360200585e-18	6.182491723466828e-16	1.4442315892614917e-17	6.538086774799369e-16	1.8496005829927122e-16	7.860740818480223e-16	1.8408413061781543e-17	2.921127334438909e-16	5.575942247674583e-18
55844.710000001265	8.599636395142228e-16	1.2372588149678576e-17	3.2442465000392385e-16	6.165232385659013e-18	6.19026272742841e-16	1.4268185856136303e-17	6.521299983463256e-16	1.8615442789709512e-16	7.87021568623024e-16	1.7079050194859906e-17	2.922984556238523e-16	5.561327056882754e-18
55844.76000000127	8.607042716922036e-16	1.2397485967327655e-17	3.24996050644502e-16	6.148490927402192e-18	6.198258357517808e-16	1.4075114046200895e-17	6.5041806526256395e-16	1.87310001791434e-16	7.879624838624174e-16	1.5690014347049604e-17	2.9247596122717496e-16	5.54752459464758e-18
55844.81000000127	8.614226547647793e-16	1.2427805823465355e-17	3.2556208867377363e-16	6.131441077814462e-18	6.206505378882433e-16	1.3876359299197657e-17	6.486735519533967e-16	1.8842659712970618e-16	7.889008018317567e-16	1.429590893696861e-17	2.9264526001418806e-16	5.534474398349972e-18
55844.860000001274	8.621179531310981e-16	1.2463096273834562e-17	3.261226906325198e-16	6.114096320132511e-18	6.215030539384503e-16	1.3688161583756002e-17	6.468971240490604e-16	1.8950403706051303e-16	7.898404871943047e-16	1.2980909935523209e-17	2.928063614548357e-16	5.522136894487364e-18
55844.91000000128	8.6278933114107e-16	1.250295074963021e-17	3.266777830493804e-16	6.096470529019675e-18	6.223860575238541e-16	1.352914779013199e-17	6.450894391949568e-16	1.9054215053538525e-16	7.907854958499789e-16	1.1869029934715759e-17	2.9295927472891265e-16	5.510493436075042e-18
55844.96000000128	8.634359531036733e-16	1.2547007636955009e-17	3.272272924414204e-16	6.078577970796333e-18	6.233022216643047e-16	1.3419331058043633e-17	6.432511471602538e-16	1.9154077212022157e-16	7.917397757721574e-16	1.1125513785591115e-17	2.931040087262947e-16	5.4995460864415635e-18
55845.01000000128	8.640569818353344e-16	1.2594949130785077e-17	3.2777114531454294e-16	6.060433298286805e-18	6.242542125402862e-16	1.3378567707416289e-17	6.413828899455573e-16	1.9249974181592343e-16	7.927072605895572e-16	1.092646626869965e-17	2.932405723297621e-16	5.4893169394552005e-18
55845.060000001286	8.64651270144384e-16	1.2646404406218066e-17	3.2830926838607207e-16	6.0420505649572836e-18	6.252432551537179e-16	1.3415022656494632e-17	6.39485301889548e-16	1.9341890488776222e-16	7.936903399354088e-16	1.1337869961603819e-17	2.933690340502609e-16	5.479803362759488e-18
55845.11000000129	8.652169792843176e-16	1.2700831181493658e-17	3.288415888607513e-16	6.023442007308082e-18	6.262673586364874e-16	1.3512451316191948e-17	6.375590097746104e-16	1.9429811170306418e-16	7.946879667716512e-16	1.2221660746794734e-17	2.9348959579536756e-16	5.470923346697561e-18
55845.16000000129	8.657521768795208e-16	1.2757702918559189e-17	3.293680339979145e-16	6.004619958337793e-18	6.273240972291083e-16	1.3650397521776068e-17	6.356046329315704e-16	1.951372175768254e-16	7.95698623847658e-16	1.339645503490383e-17	2.9360247727908525e-16	5.4626019900148486e-18
55845.210000001294	8.66254930518192e-16	1.2816539819708926e-17	3.2988853104442836e-16	5.985597151014087e-18	6.284110449759615e-16	1.3808872158837872e-17	6.33622783343387e-16	1.9593608262490422e-16	7.967207875821676e-16	1.4710294507434208e-17	2.9370789793972096e-16	5.454786032359302e-18
55845.2600000013	8.667233077084446e-16	1.2876910159284793e-17	3.304030072341918e-16	5.9663867223219415e-18	6.295257751933152e-16	1.3969615232919493e-17	6.316140657479816e-16	1.9669457162446388e-16	7.977529277252086e-16	1.6054729556758944e-17	2.9380607694605295e-16	5.44744477889525e-18
55845.3100000013	8.671553759150868e-16	1.2938431000214959e-17	3.309113897880056e-16	5.947002216759629e-18	6.306658599368709e-16	1.4116879848075167e-17	6.295790777400773e-16	1.9741255388136572e-16	7.987935070184001e-16	1.7357513871107514e-17	2.938972332034973e-16	5.440570784122856e-18
55845.3600000013	8.67549202532333e-16	1.3000768363957497e-17	3.314136059139204e-16	5.927457589209412e-18	6.31828869468619e-16	1.4237846574239505e-17	6.275184098721368e-16	1.9808990310423905e-16	7.998409808537763e-16	1.8571991510502805e-17	2.939815853603095e-16	5.43418029571096e-18
55845.410000001306	8.679028548832106e-16	1.306363692708094e-17	3.319095828060836e-16	5.907767206931287e-18	6.330123717231897e-16	1.4322798234002978e-17	6.25432645754395e-16	1.987264972849755e-16	8.008937969307354e-16	1.9668955818898394e-17	2.94059351813697e-16	5.428313456372603e-18
55845.46000000131	8.682144002391369e-16	1.3126799296041147e-17	3.3239924764552253e-16	5.88794585111285e-18	6.342139317732494e-16	1.4365168142863207e-17	6.233223621540033e-16	1.993222185854117e-16	8.019503949115081e-16	2.0631377078556467e-17	2.9413075071601347e-16	5.4230342587447036e-18
55845.51000000131	8.684819057760198e-16	1.3190064918615287e-17	3.3288252759962247e-16	5.868008717199975e-18	6.354311112941991e-16	1.4361544469780926e-17	6.211881290932617e-16	1.9987695322999153e-16	8.030092060745985e-16	2.1451199709291727e-17	2.941959999808898e-16	5.418430245170685e-18
55845.560000001315	8.687034386098519e-16	1.3253288671871049e-17	3.333593498215608e-16	5.8479714147803895e-18	6.366614680277869e-16	1.4311683442659108e-17	6.190305099470008e-16	2.0039059140421287e-16	8.040686529665609e-16	2.2127460915503202e-17	2.942553172894116e-16	5.41461194128883e-18
55845.61000000132	8.688770657551844e-16	1.3316369158590885e-17	3.3382964145119903e-16	5.827849966275264e-18	6.379025552449391e-16	1.4218558774160936e-17	6.168500615390931e-16	2.008630271586756e-16	8.051271490517777e-16	2.2665223070614146e-17	2.943089200961988e-16	5.411712009883465e-18
55845.66000000132	8.690008541636865e-16	1.337924674214107e-17	3.3429332961403856e-16	5.807660804690128e-18	6.391519212071723e-16	1.4088452462850826e-17	6.146473342381287e-16	2.01294158318576e-16	8.06183098360341e-16	2.307499759281583e-17	2.9435702563560294e-16	5.40988410961511e-18
55845.71000000132	8.690728706921121e-16	1.344190133858922e-17	3.347503414210682e-16	5.7874207704642675e-18	6.404071086271305e-16	1.3931068961985107e-17	6.124228720522002e-16	2.0168388639849239e-16	8.072348951339434e-16	2.3372446834657183e-17	2.943998509277932e-16	5.409301442549233e-18
55845.760000001326	8.690911821064514e-16	1.3504349979644475e-17	3.3520060396924313e-16	5.7671471070264185e-18	6.416656541274801e-16	1.3759625895107131e-17	6.101772127229257e-16	2.0203211652233474e-16	8.082809234695591e-16	2.3578201383932665e-17	2.9443761278491087e-16	5.410154974817782e-18
55845.81000000133	8.69053855080152e-16	1.356664415416785e-17	3.3564404434081e-16	5.746857455242841e-18	6.429250876988472e-16	1.3590836819306991e-17	6.079108878186197e-16	2.0233875734833304e-16	8.093195569612271e-16	2.3717641850559083e-17	2.9447052781716575e-16	5.412651316864117e-18
55845.86000000133	8.689589561828471e-16	1.362886693734798e-17	3.360805896034814e-16	5.72656984659937e-18	6.441829321558813e-16	1.3444657158700606e-17	6.056244228266487e-16	2.0260372099896094e-16	8.103491583394204e-16	2.3820482068807567e-17	2.9449881243896324e-16	5.417010253484913e-18
55845.910000001335	8.688045518928137e-16	1.3691129902431437e-17	3.3651016680954357e-16	5.706302695166743e-18	6.454367025921259e-16	1.3343627310860127e-17	6.033183372450064e-16	2.0282692299569753e-16	8.113680791083291e-16	2.3919972001537256e-17	2.9452268287500974e-16	5.423461919650026e-18
